Fold,Epoch,Train_Loss,Val_Loss
1,1,0.6629545092582703,0.6567612290382385
1,2,0.6571713089942932,0.6512803435325623
1,3,0.6519561409950256,0.6458356380462646
1,4,0.6467046737670898,0.6404109597206116
1,5,0.6411888003349304,0.6349892020225525
1,6,0.6358131766319275,0.6295505166053772
1,7,0.6305487751960754,0.6240748763084412
1,8,0.625493049621582,0.6185405254364014
1,9,0.6196820735931396,0.6129245758056641
1,10,0.6142041683197021,0.6072007417678833
1,11,0.608498215675354,0.6013428568840027
1,12,0.6028673648834229,0.5953221321105957
1,13,0.5967495441436768,0.5891052484512329
1,14,0.5909336805343628,0.5826584696769714
1,15,0.5842491984367371,0.5759443044662476
1,16,0.5777685642242432,0.5689218044281006
1,17,0.5711175203323364,0.5615453124046326
1,18,0.5636690258979797,0.5537634491920471
1,19,0.5560886859893799,0.5455170273780823
1,20,0.5486647486686707,0.5367410182952881
1,21,0.5396042466163635,0.5273576974868774
1,22,0.5303935408592224,0.5172798037528992
1,23,0.5206187963485718,0.5064103603363037
1,24,0.5102930665016174,0.4946441054344177
1,25,0.49876195192337036,0.4818742275238037
1,26,0.4860980808734894,0.4680088460445404
1,27,0.4731207489967346,0.453003853559494
1,28,0.45848920941352844,0.436904639005661
1,29,0.4426516592502594,0.41989123821258545
1,30,0.4256901443004608,0.40228524804115295
1,31,0.4094444215297699,0.3844968378543854
1,32,0.3918575048446655,0.36694228649139404
1,33,0.37604832649230957,0.3499797582626343
1,34,0.3596333861351013,0.33387234807014465
1,35,0.3447636663913727,0.31878694891929626
1,36,0.3315969705581665,0.30480656027793884
1,37,0.31831854581832886,0.2919449806213379
1,38,0.30655407905578613,0.2801809012889862
1,39,0.2963809072971344,0.2694607973098755
1,40,0.28563350439071655,0.25971272587776184
1,41,0.27704644203186035,0.2508581280708313
1,42,0.2701539695262909,0.24282030761241913
1,43,0.26185569167137146,0.23552410304546356
1,44,0.25652989745140076,0.22889767587184906
1,45,0.24945548176765442,0.22287091612815857
1,46,0.24411886930465698,0.2173812836408615
1,47,0.23914650082588196,0.2123720794916153
1,48,0.23447751998901367,0.20779050886631012
1,49,0.2310045063495636,0.20359249413013458
1,50,0.2272598296403885,0.1997358798980713
1,51,0.22263996303081512,0.19618193805217743
1,52,0.2205125242471695,0.19289898872375488
1,53,0.21769563853740692,0.1898617148399353
1,54,0.21441788971424103,0.18704234063625336
1,55,0.21249325573444366,0.18441759049892426
1,56,0.21108053624629974,0.18196749687194824
1,57,0.20592087507247925,0.17967402935028076
1,58,0.2066051959991455,0.1775231957435608
1,59,0.20466311275959015,0.17550110816955566
1,60,0.20195290446281433,0.1735965460538864
1,61,0.20093053579330444,0.17179788649082184
1,62,0.1989699900150299,0.17009493708610535
1,63,0.19686585664749146,0.16847826540470123
1,64,0.19573771953582764,0.1669411063194275
1,65,0.1939058005809784,0.16547636687755585
1,66,0.19139495491981506,0.16407756507396698
1,67,0.1924196034669876,0.1627396196126938
1,68,0.18914158642292023,0.16145780682563782
1,69,0.18894164264202118,0.16022758185863495
1,70,0.1870444267988205,0.15904536843299866
1,71,0.18821147084236145,0.1579078584909439
1,72,0.1859792321920395,0.15681092441082
1,73,0.18405255675315857,0.15575142204761505
1,74,0.1855238974094391,0.15472781658172607
1,75,0.18383944034576416,0.15373702347278595
1,76,0.18260875344276428,0.15277697145938873
1,77,0.1805022805929184,0.15184538066387177
1,78,0.1798703968524933,0.15094022452831268
1,79,0.18050289154052734,0.15006016194820404
1,80,0.17850163578987122,0.1492038369178772
1,81,0.1764383614063263,0.14837020635604858
1,82,0.1763134002685547,0.14755725860595703
1,83,0.17689606547355652,0.14676442742347717
1,84,0.17572887241840363,0.14599056541919708
1,85,0.17321188747882843,0.1452339142560959
1,86,0.1742771416902542,0.14449375867843628
1,87,0.1730584055185318,0.1437695473432541
1,88,0.1739627867937088,0.14306031167507172
1,89,0.17140385508537292,0.14236454665660858
1,90,0.17181088030338287,0.14168143272399902
1,91,0.17166033387184143,0.14101071655750275
1,92,0.16965678334236145,0.14035087823867798
1,93,0.16917626559734344,0.13970138132572174
1,94,0.16924414038658142,0.13906152546405792
1,95,0.1695532649755478,0.13843050599098206
1,96,0.16759714484214783,0.13780850172042847
1,97,0.1676781177520752,0.1371937245130539
1,98,0.16611261665821075,0.13658647239208221
1,99,0.16516970098018646,0.13598622381687164
1,100,0.16558383405208588,0.13539238274097443
2,1,0.15772324800491333,0.1580645591020584
2,2,0.1570166051387787,0.15676254034042358
2,3,0.15522076189517975,0.15549461543560028
2,4,0.15431343019008636,0.15425920486450195
2,5,0.15112634003162384,0.15305282175540924
2,6,0.1516871303319931,0.15187329053878784
2,7,0.1506737917661667,0.15071581304073334
2,8,0.14979642629623413,0.14957857131958008
2,9,0.14815373718738556,0.1484580636024475
2,10,0.14771145582199097,0.14735235273838043
2,11,0.14571264386177063,0.14625966548919678
2,12,0.1460658609867096,0.14517742395401
2,13,0.14302435517311096,0.144104465842247
2,14,0.14198468625545502,0.14303968846797943
2,15,0.14145469665527344,0.14198286831378937
2,16,0.1396777331829071,0.140933558344841
2,17,0.13982325792312622,0.13989198207855225
2,18,0.13914836943149567,0.138857901096344
2,19,0.1366257518529892,0.13783423602581024
2,20,0.1358249932527542,0.13682295382022858
2,21,0.13336488604545593,0.13582642376422882
2,22,0.13374626636505127,0.13484498858451843
2,23,0.13375958800315857,0.13388045132160187
2,24,0.13282963633537292,0.1329355537891388
2,25,0.13191166520118713,0.13201230764389038
2,26,0.130125492811203,0.13111373782157898
2,27,0.12829482555389404,0.13024215400218964
2,28,0.12834109365940094,0.129399374127388
2,29,0.12803508341312408,0.12858647108078003
2,30,0.1273547261953354,0.12780533730983734
2,31,0.1252589225769043,0.1270575225353241
2,32,0.12381939589977264,0.1263447254896164
2,33,0.12359009683132172,0.12566415965557098
2,34,0.12428897619247437,0.12501439452171326
2,35,0.12349522858858109,0.12439659982919693
2,36,0.12280350178480148,0.12381000071763992
2,37,0.12181506305932999,0.1232532188296318
2,38,0.12253866344690323,0.1227230504155159
2,39,0.12131571024656296,0.12221983075141907
2,40,0.12018018960952759,0.12174161523580551
2,41,0.11861813813447952,0.12128639966249466
2,42,0.11817438900470734,0.12085198611021042
2,43,0.11865324527025223,0.12043754011392593
2,44,0.11767050623893738,0.12004131078720093
2,45,0.1178877130150795,0.1196625679731369
2,46,0.11764884740114212,0.1193009614944458
2,47,0.11547887325286865,0.11895700544118881
2,48,0.1163656935095787,0.11862938851118088
2,49,0.11484361439943314,0.1183183491230011
2,50,0.1143341064453125,0.11802372336387634
2,51,0.11462332308292389,0.11774449795484543
2,52,0.11370237171649933,0.1174783930182457
2,53,0.11306194216012955,0.11722537130117416
2,54,0.11414431780576706,0.11698107421398163
2,55,0.1132531389594078,0.11674446612596512
2,56,0.11332082003355026,0.11651390045881271
2,57,0.11361027508974075,0.1162862554192543
2,58,0.11311548203229904,0.11605991423130035
2,59,0.11372420936822891,0.11583126336336136
2,60,0.11322127282619476,0.11560136824846268
2,61,0.11266079545021057,0.11537208408117294
2,62,0.11002551019191742,0.11514771729707718
2,63,0.11070487648248672,0.11492736637592316
2,64,0.11255688965320587,0.1147097498178482
2,65,0.11097464710474014,0.11449551582336426
2,66,0.11105911433696747,0.11428868770599365
2,67,0.11094561964273453,0.11408743262290955
2,68,0.11134621500968933,0.11389227211475372
2,69,0.11091363430023193,0.11370234191417694
2,70,0.10951829701662064,0.11351801455020905
2,71,0.10847057402133942,0.11334293335676193
2,72,0.11026231199502945,0.11317247897386551
2,73,0.10916712880134583,0.11300830543041229
2,74,0.10993154346942902,0.11284876614809036
2,75,0.1082276925444603,0.11269648373126984
2,76,0.10885734856128693,0.11254789680242538
2,77,0.10714799910783768,0.11240498721599579
2,78,0.10898986458778381,0.11226344853639603
2,79,0.10746390372514725,0.11212263256311417
2,80,0.10740041732788086,0.11198259145021439
2,81,0.10788867622613907,0.11184016615152359
2,82,0.10924625396728516,0.11169470101594925
2,83,0.10831427574157715,0.11154710501432419
2,84,0.10719136148691177,0.1114007756114006
2,85,0.10779914259910583,0.1112552359700203
2,86,0.10732238739728928,0.11111494153738022
2,87,0.10714329034090042,0.11097772419452667
2,88,0.10613709688186646,0.11084413528442383
2,89,0.10697092860937119,0.11071453988552094
2,90,0.10635321587324142,0.11058831214904785
2,91,0.10664384812116623,0.11046642810106277
2,92,0.10657310485839844,0.11034689843654633
2,93,0.10681355744600296,0.1102294772863388
2,94,0.10540705919265747,0.11011568456888199
2,95,0.10614551603794098,0.11000322550535202
2,96,0.10679329931735992,0.10989368706941605
2,97,0.10475648939609528,0.10978692770004272
2,98,0.1060776561498642,0.10968289524316788
2,99,0.10576528310775757,0.10957841575145721
2,100,0.10579371452331543,0.10947129130363464
3,1,0.10416007041931152,0.11551333963871002
3,2,0.1048649474978447,0.11549430340528488
3,3,0.10246644169092178,0.11541394144296646
3,4,0.10442513227462769,0.11520186066627502
3,5,0.10219231992959976,0.11498218029737473
3,6,0.10283053666353226,0.11473774909973145
3,7,0.10276569426059723,0.114498071372509
3,8,0.10197119414806366,0.11428037285804749
3,9,0.102045938372612,0.1140647828578949
3,10,0.10247943550348282,0.11386379599571228
3,11,0.101522296667099,0.11369585990905762
3,12,0.10129223018884659,0.11355917155742645
3,13,0.10034724324941635,0.11345631629228592
3,14,0.10075951367616653,0.11337501555681229
3,15,0.10202158987522125,0.11327546089887619
3,16,0.10291114449501038,0.11313582211732864
3,17,0.1014014407992363,0.11298904567956924
3,18,0.10083843022584915,0.11285349726676941
3,19,0.10053141415119171,0.11272384226322174
3,20,0.09987479448318481,0.112602598965168
3,21,0.1002846509218216,0.1124979704618454
3,22,0.10007695108652115,0.11239433288574219
3,23,0.1008637398481369,0.11229261010885239
3,24,0.10159633308649063,0.11214755475521088
3,25,0.10138562321662903,0.11197664588689804
3,26,0.10157805681228638,0.11181415617465973
3,27,0.09957403689622879,0.11169897764921188
3,28,0.10043105483055115,0.11160039901733398
3,29,0.09980972856283188,0.11156059801578522
3,30,0.09953007102012634,0.11155150830745697
3,31,0.10007037222385406,0.11153076589107513
3,32,0.09992266446352005,0.11151060461997986
3,33,0.10009323805570602,0.11147133260965347
3,34,0.10051743686199188,0.11141829937696457
3,35,0.10075437277555466,0.1113090068101883
3,36,0.10042110830545425,0.1111665889620781
3,37,0.0994645208120346,0.11103857308626175
3,38,0.09918048977851868,0.11091165244579315
3,39,0.10049194097518921,0.11080346256494522
3,40,0.099627286195755,0.11073035001754761
3,41,0.10073038190603256,0.11066793650388718
3,42,0.09822594374418259,0.11065557599067688
3,43,0.09898080676794052,0.11066479235887527
3,44,0.09859833121299744,0.1106792762875557
3,45,0.09943240135908127,0.11065899580717087
3,46,0.09861547499895096,0.11062157899141312
3,47,0.09752245247364044,0.1105516329407692
3,48,0.09851863235235214,0.11047773063182831
3,49,0.09827788174152374,0.11036045104265213
3,50,0.09860370308160782,0.11021198332309723
3,51,0.09919615089893341,0.11004561185836792
3,52,0.09755399823188782,0.10992128401994705
3,53,0.09827870875597,0.10985621809959412
3,54,0.09794338792562485,0.10982567816972733
3,55,0.09913549572229385,0.10980182141065598
3,56,0.09765163064002991,0.10979396104812622
3,57,0.0979779064655304,0.10981373488903046
3,58,0.09753839671611786,0.10983160138130188
3,59,0.09868552535772324,0.10982900112867355
3,60,0.09938770532608032,0.10973430424928665
3,61,0.09810253232717514,0.10962853580713272
3,62,0.09914619475603104,0.1095256432890892
3,63,0.09901303797960281,0.10941316187381744
3,64,0.09994645416736603,0.10928500443696976
3,65,0.09651829302310944,0.10921567678451538
3,66,0.09902782738208771,0.10916036367416382
3,67,0.09835250675678253,0.10912904888391495
3,68,0.09764327853918076,0.1091320663690567
3,69,0.09842818230390549,0.10914786159992218
3,70,0.09742504358291626,0.10918358713388443
3,71,0.09825515747070312,0.1091419979929924
3,72,0.09754154086112976,0.10906095057725906
3,73,0.0976497009396553,0.10897030681371689
3,74,0.0974687933921814,0.10887907445430756
3,75,0.09832587838172913,0.10874897986650467
3,76,0.09658035635948181,0.10867463052272797
3,77,0.09789390116930008,0.10860621184110641
3,78,0.09624884277582169,0.1085771694779396
3,79,0.09634558111429214,0.10858746618032455
3,80,0.0967540591955185,0.10858342051506042
3,81,0.09604200720787048,0.10857781022787094
3,82,0.09618878364562988,0.10855397582054138
3,83,0.09721895307302475,0.10848602652549744
3,84,0.09587258100509644,0.10834169387817383
3,85,0.09803085029125214,0.10816178470849991
3,86,0.09571506828069687,0.1080356016755104
3,87,0.09722565859556198,0.10794840008020401
3,88,0.09615226089954376,0.1079472154378891
3,89,0.09707304835319519,0.10801368951797485
3,90,0.09700311720371246,0.10806649178266525
3,91,0.09583351016044617,0.10805808752775192
3,92,0.0968356803059578,0.10793991386890411
3,93,0.09608609229326248,0.10778363794088364
3,94,0.0950988307595253,0.107683464884758
3,95,0.09587141126394272,0.10760916024446487
3,96,0.09547416120767593,0.10753613710403442
3,97,0.09505367279052734,0.10752055794000626
3,98,0.09600025415420532,0.10750507563352585
3,99,0.09660118818283081,0.10744410753250122
3,100,0.09623522311449051,0.10732972621917725
4,1,0.09778528660535812,0.10169130563735962
4,2,0.09678174555301666,0.1016359031200409
4,3,0.0971197709441185,0.10162096470594406
4,4,0.09751763194799423,0.10162865370512009
4,5,0.09716679900884628,0.10161520540714264
4,6,0.09821473062038422,0.10159683227539062
4,7,0.09749472141265869,0.1016106903553009
4,8,0.097697414457798,0.10161180049180984
4,9,0.09688370674848557,0.10158050805330276
4,10,0.09762920439243317,0.10154090076684952
4,11,0.09705287218093872,0.10151225328445435
4,12,0.09625457972288132,0.10148997604846954
4,13,0.09631220251321793,0.1014573723077774
4,14,0.09720077365636826,0.10142017900943756
4,15,0.09671740233898163,0.10138385742902756
4,16,0.09618926048278809,0.10132917016744614
4,17,0.0977850928902626,0.101254403591156
4,18,0.09584853053092957,0.10117581486701965
4,19,0.09483879804611206,0.10109983384609222
4,20,0.09597361087799072,0.10102808475494385
4,21,0.0959412232041359,0.10095559805631638
4,22,0.09599414467811584,0.10089095681905746
4,23,0.09722153842449188,0.10083502531051636
4,24,0.0973166674375534,0.10078740864992142
4,25,0.09668312966823578,0.10074415057897568
4,26,0.09655296057462692,0.10067783296108246
4,27,0.09499971568584442,0.10060011595487595
4,28,0.09636323153972626,0.10052470862865448
4,29,0.09554701298475266,0.10047455877065659
4,30,0.09559634327888489,0.10042636841535568
4,31,0.09643920511007309,0.10038891434669495
4,32,0.09581758826971054,0.10036995261907578
4,33,0.09525564312934875,0.10032469034194946
4,34,0.09576629102230072,0.10026625543832779
4,35,0.09421879798173904,0.10020364075899124
4,36,0.09536858648061752,0.10015339404344559
4,37,0.09474563598632812,0.10011228173971176
4,38,0.09491478651762009,0.10007663816213608
4,39,0.09496375918388367,0.10001831501722336
4,40,0.09496718645095825,0.099899061024189
4,41,0.09530605375766754,0.09981861710548401
4,42,0.09419308602809906,0.09976908564567566
4,43,0.09479643404483795,0.09975054115056992
4,44,0.09562598168849945,0.09972187131643295
4,45,0.09386209398508072,0.0996192917227745
4,46,0.09448285400867462,0.09952681511640549
4,47,0.09580899775028229,0.0994630753993988
4,48,0.09518592804670334,0.09945280849933624
4,49,0.09533578902482986,0.09945933520793915
4,50,0.09483622759580612,0.09939339011907578
4,51,0.0942033976316452,0.0992603600025177
4,52,0.09439556300640106,0.09920208156108856
4,53,0.09394434839487076,0.09919116646051407
4,54,0.09545522928237915,0.09919525682926178
4,55,0.09400351345539093,0.09919235110282898
4,56,0.0951499491930008,0.0991363376379013
4,57,0.09420885145664215,0.09899775683879852
4,58,0.09420124441385269,0.09897764772176743
4,59,0.09359186887741089,0.09901885688304901
4,60,0.09430335462093353,0.09909986704587936
4,61,0.09383586049079895,0.0989810973405838
4,62,0.09384278953075409,0.0989086851477623
4,63,0.09311311691999435,0.09889468550682068
4,64,0.09301947057247162,0.09899266064167023
4,65,0.0935019850730896,0.09901702404022217
4,66,0.09277299791574478,0.09883686155080795
4,67,0.09369289129972458,0.09876510500907898
4,68,0.09345312416553497,0.09873431921005249
4,69,0.09317251294851303,0.09878018498420715
4,70,0.09360174834728241,0.09875316172838211
4,71,0.09243578463792801,0.09862030297517776
4,72,0.0919218361377716,0.09858759492635727
4,73,0.09337534010410309,0.0986066535115242
4,74,0.09261606633663177,0.09876765310764313
4,75,0.09309088438749313,0.09874657541513443
4,76,0.09233958274126053,0.09866628050804138
4,77,0.09197892248630524,0.09867565333843231
4,78,0.09265096485614777,0.09867722541093826
4,79,0.09286568313837051,0.0987606793642044
4,80,0.09360896795988083,0.0987834706902504
4,81,0.0926133468747139,0.09870490431785583
4,82,0.09275004267692566,0.09869019687175751
4,83,0.0929223969578743,0.09871044009923935
4,84,0.09260915964841843,0.09875119477510452
4,85,0.09179133921861649,0.09879156202077866
4,86,0.09203912317752838,0.09880371391773224
4,87,0.09362215548753738,0.09874393790960312
4,88,0.09302466362714767,0.09871990978717804
4,89,0.09206655621528625,0.09869620949029922
4,90,0.09386631846427917,0.09866788238286972
4,91,0.09262754023075104,0.09867121279239655
4,92,0.09283571690320969,0.09872177988290787
4,93,0.09152288734912872,0.0987216979265213
4,94,0.09221509844064713,0.09875817596912384
4,95,0.09182913601398468,0.09874078631401062
4,96,0.09258576482534409,0.09864332526922226
4,97,0.09140104055404663,0.09866515547037125
4,98,0.09182985126972198,0.09860359132289886
4,99,0.09266890585422516,0.09852170199155807
4,100,0.09252740442752838,0.09850984066724777
5,1,0.09355594217777252,0.08893298357725143
5,2,0.09379130601882935,0.08821634948253632
5,3,0.09289932996034622,0.08828802406787872
5,4,0.09304703027009964,0.0890052542090416
5,5,0.09445911645889282,0.08918903023004532
5,6,0.09448800981044769,0.08876223117113113
5,7,0.09440259635448456,0.088526152074337
5,8,0.09412872046232224,0.08846419304609299
5,9,0.09412413835525513,0.08851733058691025
5,10,0.09382592886686325,0.08873254060745239
5,11,0.09406448900699615,0.08903928101062775
5,12,0.09412176162004471,0.08907228708267212
5,13,0.09346975386142731,0.08886349201202393
5,14,0.0945296511054039,0.08864293992519379
5,15,0.09305167943239212,0.0885884016752243
5,16,0.09335959702730179,0.08863607794046402
5,17,0.0933050811290741,0.08878595381975174
5,18,0.09395115077495575,0.08898115903139114
5,19,0.09373597055673599,0.08910363167524338
5,20,0.09317819774150848,0.08896744251251221
5,21,0.0931183397769928,0.08876263350248337
5,22,0.0938631072640419,0.08862098306417465
5,23,0.09289656579494476,0.08860266208648682
5,24,0.0942198857665062,0.08867081254720688
5,25,0.09400974959135056,0.08879946172237396
5,26,0.09375560283660889,0.08890042454004288
5,27,0.09334184229373932,0.08888398855924606
5,28,0.09245789796113968,0.08878521621227264
5,29,0.09330236166715622,0.08871296793222427
5,30,0.09380622953176498,0.08872567862272263
5,31,0.09341538697481155,0.08879927545785904
5,32,0.09266293793916702,0.08887714147567749
5,33,0.09295575320720673,0.0888836681842804
5,34,0.0945068821310997,0.0888478234410286
5,35,0.09376540780067444,0.08881425857543945
5,36,0.09352211654186249,0.08879353851079941
5,37,0.09305963665246964,0.08876486122608185
5,38,0.0934949517250061,0.08883684128522873
5,39,0.09434293210506439,0.08892135322093964
5,40,0.0942080095410347,0.08881969004869461
5,41,0.09246744960546494,0.08878601342439651
5,42,0.0928221121430397,0.08878624439239502
5,43,0.09309468418359756,0.0887909084558487
5,44,0.09214014559984207,0.08882743120193481
5,45,0.09289264678955078,0.08888554573059082
5,46,0.09403952211141586,0.08878499269485474
5,47,0.09201662987470627,0.08870179206132889
5,48,0.0937127023935318,0.08866503089666367
5,49,0.09248675405979156,0.08872941881418228
5,50,0.09233001619577408,0.08877633512020111
5,51,0.09195014834403992,0.08888040482997894
