Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.62,"0.662 (0.655, 0.655)","0.927 (0.920, 0.920)","0.187 (0.174, 0.174)","0.944 (0.937, 0.937)","0.071 (0.051, 0.051)",AlloSure
0.63,"0.662 (0.655, 0.655)","0.928 (0.921, 0.921)","0.187 (0.174, 0.174)","0.944 (0.938, 0.938)","0.072 (0.051, 0.051)",AlloSure
0.64,"0.662 (0.655, 0.655)","0.929 (0.922, 0.922)","0.187 (0.174, 0.174)","0.945 (0.939, 0.939)","0.073 (0.052, 0.052)",AlloSure
0.65,"0.662 (0.655, 0.655)","0.929 (0.922, 0.922)","0.187 (0.174, 0.174)","0.946 (0.939, 0.939)","0.073 (0.053, 0.053)",AlloSure
0.66,"0.662 (0.655, 0.655)","0.930 (0.923, 0.923)","0.178 (0.161, 0.161)","0.947 (0.940, 0.940)","0.072 (0.052, 0.052)",AlloSure
0.67,"0.662 (0.655, 0.655)","0.931 (0.924, 0.924)","0.178 (0.161, 0.161)","0.947 (0.941, 0.941)","0.073 (0.053, 0.053)",AlloSure
0.68,"0.662 (0.655, 0.655)","0.931 (0.924, 0.924)","0.178 (0.161, 0.161)","0.948 (0.941, 0.941)","0.073 (0.053, 0.053)",AlloSure
0.6900000000000001,"0.662 (0.655, 0.655)","0.932 (0.925, 0.925)","0.178 (0.161, 0.161)","0.949 (0.942, 0.942)","0.075 (0.053, 0.053)",AlloSure
0.7000000000000001,"0.662 (0.655, 0.655)","0.933 (0.925, 0.925)","0.178 (0.161, 0.161)","0.950 (0.942, 0.942)","0.076 (0.054, 0.054)",AlloSure
0.71,"0.662 (0.655, 0.655)","0.934 (0.926, 0.926)","0.178 (0.161, 0.161)","0.951 (0.944, 0.944)","0.077 (0.055, 0.055)",AlloSure
0.72,"0.662 (0.655, 0.655)","0.934 (0.928, 0.928)","0.174 (0.152, 0.152)","0.951 (0.945, 0.945)","0.076 (0.056, 0.056)",AlloSure
0.73,"0.662 (0.655, 0.655)","0.936 (0.929, 0.929)","0.174 (0.152, 0.152)","0.952 (0.946, 0.946)","0.077 (0.057, 0.057)",AlloSure
0.74,"0.662 (0.655, 0.655)","0.936 (0.929, 0.929)","0.174 (0.152, 0.152)","0.953 (0.946, 0.946)","0.078 (0.058, 0.058)",AlloSure
0.75,"0.662 (0.655, 0.655)","0.937 (0.931, 0.931)","0.174 (0.152, 0.152)","0.953 (0.948, 0.948)","0.078 (0.059, 0.059)",AlloSure
0.76,"0.662 (0.655, 0.655)","0.937 (0.931, 0.931)","0.174 (0.152, 0.152)","0.954 (0.948, 0.948)","0.080 (0.060, 0.060)",AlloSure
0.77,"0.662 (0.655, 0.655)","0.938 (0.932, 0.932)","0.170 (0.149, 0.149)","0.955 (0.950, 0.950)","0.078 (0.061, 0.061)",AlloSure
0.78,"0.662 (0.655, 0.655)","0.938 (0.932, 0.932)","0.170 (0.149, 0.149)","0.955 (0.950, 0.950)","0.079 (0.061, 0.061)",AlloSure
0.79,"0.662 (0.655, 0.655)","0.939 (0.934, 0.934)","0.170 (0.149, 0.149)","0.956 (0.951, 0.951)","0.081 (0.063, 0.063)",AlloSure
0.8,"0.662 (0.655, 0.655)","0.940 (0.934, 0.934)","0.166 (0.143, 0.143)","0.957 (0.952, 0.952)","0.080 (0.061, 0.061)",AlloSure
0.81,"0.662 (0.655, 0.655)","0.940 (0.935, 0.935)","0.166 (0.143, 0.143)","0.957 (0.953, 0.953)","0.081 (0.062, 0.062)",AlloSure
0.8200000000000001,"0.662 (0.655, 0.655)","0.941 (0.936, 0.936)","0.162 (0.143, 0.143)","0.958 (0.954, 0.954)","0.080 (0.062, 0.062)",AlloSure
0.8300000000000001,"0.662 (0.655, 0.655)","0.941 (0.937, 0.937)","0.162 (0.143, 0.143)","0.959 (0.955, 0.955)","0.082 (0.063, 0.063)",AlloSure
0.84,"0.662 (0.655, 0.655)","0.942 (0.938, 0.938)","0.162 (0.143, 0.143)","0.959 (0.956, 0.956)","0.082 (0.065, 0.065)",AlloSure
0.85,"0.662 (0.655, 0.655)","0.943 (0.939, 0.939)","0.162 (0.143, 0.143)","0.960 (0.957, 0.957)","0.084 (0.067, 0.067)",AlloSure
0.86,"0.662 (0.655, 0.655)","0.943 (0.938, 0.938)","0.158 (0.143, 0.143)","0.960 (0.957, 0.957)","0.082 (0.068, 0.068)",AlloSure
0.87,"0.662 (0.655, 0.655)","0.944 (0.939, 0.939)","0.158 (0.143, 0.143)","0.961 (0.958, 0.958)","0.084 (0.069, 0.069)",AlloSure
0.88,"0.662 (0.655, 0.655)","0.944 (0.939, 0.939)","0.158 (0.143, 0.143)","0.961 (0.958, 0.958)","0.084 (0.070, 0.070)",AlloSure
0.89,"0.662 (0.655, 0.655)","0.945 (0.940, 0.940)","0.158 (0.143, 0.143)","0.962 (0.959, 0.959)","0.085 (0.073, 0.073)",AlloSure
0.9,"0.662 (0.655, 0.655)","0.945 (0.941, 0.941)","0.158 (0.143, 0.143)","0.962 (0.960, 0.960)","0.085 (0.073, 0.073)",AlloSure
0.91,"0.662 (0.655, 0.655)","0.945 (0.942, 0.942)","0.158 (0.143, 0.143)","0.963 (0.960, 0.960)","0.086 (0.073, 0.073)",AlloSure
0.92,"0.662 (0.655, 0.655)","0.946 (0.942, 0.942)","0.158 (0.143, 0.143)","0.963 (0.960, 0.960)","0.087 (0.075, 0.075)",AlloSure
0.93,"0.662 (0.655, 0.655)","0.946 (0.943, 0.943)","0.158 (0.143, 0.143)","0.964 (0.961, 0.961)","0.088 (0.078, 0.078)",AlloSure
0.9400000000000001,"0.662 (0.655, 0.655)","0.947 (0.944, 0.944)","0.158 (0.143, 0.143)","0.964 (0.962, 0.962)","0.089 (0.078, 0.078)",AlloSure
0.9500000000000001,"0.662 (0.655, 0.655)","0.947 (0.945, 0.945)","0.158 (0.143, 0.143)","0.965 (0.963, 0.963)","0.090 (0.080, 0.080)",AlloSure
0.96,"0.662 (0.655, 0.655)","0.948 (0.945, 0.945)","0.154 (0.143, 0.143)","0.965 (0.964, 0.964)","0.089 (0.081, 0.081)",AlloSure
0.97,"0.662 (0.655, 0.655)","0.948 (0.946, 0.946)","0.150 (0.125, 0.125)","0.966 (0.964, 0.964)","0.088 (0.082, 0.082)",AlloSure
0.98,"0.662 (0.655, 0.655)","0.948 (0.946, 0.946)","0.146 (0.107, 0.107)","0.966 (0.965, 0.965)","0.087 (0.077, 0.077)",AlloSure
0.99,"0.662 (0.655, 0.655)","0.949 (0.947, 0.947)","0.146 (0.107, 0.107)","0.967 (0.965, 0.965)","0.088 (0.078, 0.078)",AlloSure
1.0,"0.662 (0.655, 0.655)","0.949 (0.947, 0.947)","0.146 (0.107, 0.107)","0.967 (0.965, 0.965)","0.089 (0.080, 0.080)",AlloSure
1.01,"0.662 (0.655, 0.655)","0.949 (0.947, 0.947)","0.146 (0.107, 0.107)","0.967 (0.965, 0.965)","0.089 (0.080, 0.080)",AlloSure
0.0,"0.624 (0.590, 0.590)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.01,"0.624 (0.590, 0.590)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.02,"0.624 (0.590, 0.590)","0.421 (0.414, 0.414)","0.689 (0.646, 0.646)","0.415 (0.410, 0.410)","0.026 (0.023, 0.023)",Logistic Regression
0.03,"0.624 (0.590, 0.590)","0.956 (0.953, 0.953)","0.134 (0.107, 0.107)","0.974 (0.971, 0.971)","0.100 (0.100, 0.100)",Logistic Regression
0.04,"0.624 (0.590, 0.590)","0.967 (0.965, 0.965)","0.079 (0.054, 0.054)","0.987 (0.986, 0.986)","0.109 (0.088, 0.088)",Logistic Regression
0.05,"0.624 (0.590, 0.590)","0.971 (0.970, 0.970)","0.074 (0.054, 0.054)","0.991 (0.990, 0.990)","0.155 (0.125, 0.125)",Logistic Regression
0.06,"0.624 (0.590, 0.590)","0.973 (0.972, 0.972)","0.053 (0.036, 0.036)","0.993 (0.993, 0.993)","0.143 (0.133, 0.133)",Logistic Regression
0.07,"0.624 (0.590, 0.590)","0.974 (0.973, 0.973)","0.053 (0.036, 0.036)","0.995 (0.994, 0.994)","0.184 (0.167, 0.167)",Logistic Regression
0.08,"0.624 (0.590, 0.590)","0.975 (0.974, 0.974)","0.044 (0.021, 0.021)","0.996 (0.995, 0.995)","0.197 (0.111, 0.111)",Logistic Regression
0.09,"0.624 (0.590, 0.590)","0.976 (0.974, 0.974)","0.035 (0.021, 0.021)","0.997 (0.996, 0.996)","0.185 (0.125, 0.125)",Logistic Regression
0.1,"0.624 (0.590, 0.590)","0.976 (0.974, 0.974)","0.035 (0.021, 0.021)","0.997 (0.996, 0.996)","0.192 (0.125, 0.125)",Logistic Regression
0.11,"0.624 (0.590, 0.590)","0.976 (0.974, 0.974)","0.035 (0.021, 0.021)","0.997 (0.996, 0.996)","0.231 (0.182, 0.182)",Logistic Regression
0.12,"0.624 (0.590, 0.590)","0.976 (0.974, 0.974)","0.023 (0.000, 0.000)","0.997 (0.996, 0.996)","0.176 (0.000, 0.000)",Logistic Regression
0.13,"0.624 (0.590, 0.590)","0.976 (0.974, 0.974)","0.018 (0.000, 0.000)","0.998 (0.997, 0.997)","0.170 (0.000, 0.000)",Logistic Regression
0.14,"0.624 (0.590, 0.590)","0.977 (0.975, 0.975)","0.018 (0.000, 0.000)","0.998 (0.998, 0.998)","0.190 (0.000, 0.000)",Logistic Regression
0.15,"0.624 (0.590, 0.590)","0.977 (0.975, 0.975)","0.013 (0.000, 0.000)","0.998 (0.998, 0.998)","0.183 (0.000, 0.000)",Logistic Regression
0.16,"0.624 (0.590, 0.590)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.067 (0.000, 0.000)",Logistic Regression
0.17,"0.624 (0.590, 0.590)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.067 (0.000, 0.000)",Logistic Regression
0.18,"0.624 (0.590, 0.590)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression
0.19,"0.624 (0.590, 0.590)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression
0.2,"0.624 (0.590, 0.590)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression
0.21,"0.624 (0.590, 0.590)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression
0.22,"0.624 (0.590, 0.590)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression
0.23,"0.624 (0.590, 0.590)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression
0.24,"0.624 (0.590, 0.590)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.25,"0.624 (0.590, 0.590)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.26,"0.624 (0.590, 0.590)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.27,"0.624 (0.590, 0.590)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.28,"0.624 (0.590, 0.590)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.29,"0.624 (0.590, 0.590)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.3,"0.624 (0.590, 0.590)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.31,"0.624 (0.590, 0.590)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.32,"0.624 (0.590, 0.590)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.33,"0.624 (0.590, 0.590)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.34,"0.624 (0.590, 0.590)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","0.999 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.35000000000000003,"0.624 (0.590, 0.590)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","0.999 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.36,"0.624 (0.590, 0.590)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","0.999 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.37,"0.624 (0.590, 0.590)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.38,"0.624 (0.590, 0.590)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.39,"0.624 (0.590, 0.590)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.4,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.41000000000000003,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.42,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.43,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.44,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.45,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.46,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.47000000000000003,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.48,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.49,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.5,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.51,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.52,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.53,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.54,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.55,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.56,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.5700000000000001,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.58,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.59,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.6,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.61,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.62,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.63,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.64,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.65,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.66,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.67,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.68,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.6900000000000001,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.7000000000000001,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.71,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.72,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.73,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.74,"0.624 (0.590, 0.590)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.75,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.76,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.77,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.78,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.79,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.81,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8200000000000001,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8300000000000001,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.84,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.85,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.86,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.87,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.88,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.89,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.91,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.92,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.93,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9400000000000001,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9500000000000001,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.96,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.97,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.98,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.99,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.0,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.624 (0.590, 0.590)","0.978 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.652 (0.635, 0.635)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.01,"0.652 (0.635, 0.635)","0.192 (0.192, 0.192)","0.838 (0.812, 0.812)","0.178 (0.177, 0.177)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.02,"0.652 (0.635, 0.635)","0.215 (0.213, 0.213)","0.809 (0.792, 0.792)","0.202 (0.201, 0.201)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.03,"0.652 (0.635, 0.635)","0.944 (0.943, 0.943)","0.283 (0.261, 0.261)","0.959 (0.957, 0.957)","0.132 (0.129, 0.129)",Logistic Regression w/ rej
0.04,"0.652 (0.635, 0.635)","0.957 (0.956, 0.956)","0.244 (0.214, 0.214)","0.972 (0.972, 0.972)","0.161 (0.157, 0.157)",Logistic Regression w/ rej
0.05,"0.652 (0.635, 0.635)","0.961 (0.959, 0.959)","0.240 (0.214, 0.214)","0.977 (0.975, 0.975)","0.184 (0.158, 0.158)",Logistic Regression w/ rej
0.06,"0.652 (0.635, 0.635)","0.962 (0.960, 0.960)","0.226 (0.214, 0.214)","0.979 (0.977, 0.977)","0.189 (0.167, 0.167)",Logistic Regression w/ rej
0.07,"0.652 (0.635, 0.635)","0.966 (0.965, 0.965)","0.191 (0.196, 0.196)","0.983 (0.981, 0.981)","0.194 (0.200, 0.200)",Logistic Regression w/ rej
0.08,"0.652 (0.635, 0.635)","0.974 (0.973, 0.973)","0.058 (0.043, 0.043)","0.994 (0.993, 0.993)","0.197 (0.125, 0.125)",Logistic Regression w/ rej
0.09,"0.652 (0.635, 0.635)","0.975 (0.974, 0.974)","0.047 (0.042, 0.042)","0.995 (0.994, 0.994)","0.195 (0.143, 0.143)",Logistic Regression w/ rej
0.1,"0.652 (0.635, 0.635)","0.976 (0.973, 0.973)","0.043 (0.036, 0.036)","0.996 (0.995, 0.995)","0.204 (0.143, 0.143)",Logistic Regression w/ rej
0.11,"0.652 (0.635, 0.635)","0.976 (0.973, 0.973)","0.039 (0.021, 0.021)","0.997 (0.996, 0.996)","0.235 (0.182, 0.182)",Logistic Regression w/ rej
0.12,"0.652 (0.635, 0.635)","0.976 (0.974, 0.974)","0.030 (0.021, 0.021)","0.997 (0.996, 0.996)","0.223 (0.100, 0.100)",Logistic Regression w/ rej
0.13,"0.652 (0.635, 0.635)","0.977 (0.974, 0.974)","0.030 (0.021, 0.021)","0.998 (0.996, 0.996)","0.252 (0.111, 0.111)",Logistic Regression w/ rej
0.14,"0.652 (0.635, 0.635)","0.977 (0.975, 0.975)","0.025 (0.021, 0.021)","0.998 (0.997, 0.997)","0.247 (0.125, 0.125)",Logistic Regression w/ rej
