Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.62,"0.673 (0.672, 0.672)","0.910 (0.905, 0.905)","0.205 (0.167, 0.167)","0.928 (0.925, 0.925)","0.068 (0.063, 0.063)",AlloSure
0.63,"0.673 (0.672, 0.672)","0.911 (0.906, 0.906)","0.205 (0.167, 0.167)","0.928 (0.926, 0.926)","0.068 (0.063, 0.063)",AlloSure
0.64,"0.673 (0.672, 0.672)","0.911 (0.906, 0.906)","0.200 (0.167, 0.167)","0.929 (0.926, 0.926)","0.068 (0.058, 0.058)",AlloSure
0.65,"0.673 (0.672, 0.672)","0.912 (0.907, 0.907)","0.200 (0.167, 0.167)","0.930 (0.926, 0.926)","0.069 (0.058, 0.058)",AlloSure
0.66,"0.673 (0.672, 0.672)","0.913 (0.907, 0.907)","0.196 (0.167, 0.167)","0.931 (0.926, 0.926)","0.068 (0.060, 0.060)",AlloSure
0.67,"0.673 (0.672, 0.672)","0.914 (0.908, 0.908)","0.196 (0.167, 0.167)","0.932 (0.927, 0.927)","0.069 (0.060, 0.060)",AlloSure
0.68,"0.673 (0.672, 0.672)","0.915 (0.908, 0.908)","0.196 (0.167, 0.167)","0.933 (0.927, 0.927)","0.070 (0.061, 0.061)",AlloSure
0.6900000000000001,"0.673 (0.672, 0.672)","0.916 (0.909, 0.909)","0.196 (0.167, 0.167)","0.935 (0.929, 0.929)","0.072 (0.063, 0.063)",AlloSure
0.7000000000000001,"0.673 (0.672, 0.672)","0.917 (0.909, 0.909)","0.196 (0.167, 0.167)","0.935 (0.929, 0.929)","0.072 (0.065, 0.065)",AlloSure
0.71,"0.673 (0.672, 0.672)","0.919 (0.911, 0.911)","0.196 (0.167, 0.167)","0.937 (0.930, 0.930)","0.074 (0.067, 0.067)",AlloSure
0.72,"0.673 (0.672, 0.672)","0.919 (0.911, 0.911)","0.192 (0.167, 0.167)","0.938 (0.931, 0.931)","0.073 (0.068, 0.068)",AlloSure
0.73,"0.673 (0.672, 0.672)","0.921 (0.911, 0.911)","0.192 (0.167, 0.167)","0.939 (0.932, 0.932)","0.075 (0.069, 0.069)",AlloSure
0.74,"0.673 (0.672, 0.672)","0.921 (0.911, 0.911)","0.192 (0.167, 0.167)","0.939 (0.932, 0.932)","0.075 (0.069, 0.069)",AlloSure
0.75,"0.673 (0.672, 0.672)","0.922 (0.913, 0.913)","0.192 (0.167, 0.167)","0.940 (0.933, 0.933)","0.076 (0.070, 0.070)",AlloSure
0.76,"0.673 (0.672, 0.672)","0.922 (0.914, 0.914)","0.192 (0.167, 0.167)","0.941 (0.935, 0.935)","0.077 (0.070, 0.070)",AlloSure
0.77,"0.673 (0.672, 0.672)","0.923 (0.915, 0.915)","0.187 (0.163, 0.163)","0.941 (0.935, 0.935)","0.076 (0.064, 0.064)",AlloSure
0.78,"0.673 (0.672, 0.672)","0.924 (0.916, 0.916)","0.187 (0.163, 0.163)","0.942 (0.936, 0.936)","0.077 (0.064, 0.064)",AlloSure
0.79,"0.673 (0.672, 0.672)","0.924 (0.916, 0.916)","0.187 (0.163, 0.163)","0.943 (0.937, 0.937)","0.078 (0.066, 0.066)",AlloSure
0.8,"0.673 (0.672, 0.672)","0.926 (0.917, 0.917)","0.187 (0.163, 0.163)","0.944 (0.938, 0.938)","0.079 (0.069, 0.069)",AlloSure
0.81,"0.673 (0.672, 0.672)","0.926 (0.917, 0.917)","0.187 (0.163, 0.163)","0.945 (0.938, 0.938)","0.079 (0.069, 0.069)",AlloSure
0.8200000000000001,"0.673 (0.672, 0.672)","0.926 (0.917, 0.917)","0.182 (0.163, 0.163)","0.945 (0.938, 0.938)","0.078 (0.069, 0.069)",AlloSure
0.8300000000000001,"0.673 (0.672, 0.672)","0.927 (0.919, 0.919)","0.182 (0.163, 0.163)","0.946 (0.938, 0.938)","0.079 (0.070, 0.070)",AlloSure
0.84,"0.673 (0.672, 0.672)","0.928 (0.920, 0.920)","0.182 (0.163, 0.163)","0.947 (0.939, 0.939)","0.079 (0.071, 0.071)",AlloSure
0.85,"0.673 (0.672, 0.672)","0.929 (0.922, 0.922)","0.182 (0.163, 0.163)","0.948 (0.940, 0.940)","0.081 (0.071, 0.071)",AlloSure
0.86,"0.673 (0.672, 0.672)","0.929 (0.923, 0.923)","0.182 (0.163, 0.163)","0.948 (0.941, 0.941)","0.081 (0.071, 0.071)",AlloSure
0.87,"0.673 (0.672, 0.672)","0.930 (0.923, 0.923)","0.182 (0.163, 0.163)","0.949 (0.942, 0.942)","0.083 (0.071, 0.071)",AlloSure
0.88,"0.673 (0.672, 0.672)","0.931 (0.924, 0.924)","0.182 (0.163, 0.163)","0.950 (0.942, 0.942)","0.084 (0.071, 0.071)",AlloSure
0.89,"0.673 (0.672, 0.672)","0.931 (0.924, 0.924)","0.182 (0.163, 0.163)","0.950 (0.943, 0.943)","0.085 (0.073, 0.073)",AlloSure
0.9,"0.673 (0.672, 0.672)","0.932 (0.926, 0.926)","0.182 (0.163, 0.163)","0.951 (0.944, 0.944)","0.086 (0.073, 0.073)",AlloSure
0.91,"0.673 (0.672, 0.672)","0.932 (0.926, 0.926)","0.182 (0.163, 0.163)","0.951 (0.945, 0.945)","0.086 (0.074, 0.074)",AlloSure
0.92,"0.673 (0.672, 0.672)","0.933 (0.927, 0.927)","0.182 (0.163, 0.163)","0.952 (0.945, 0.945)","0.087 (0.074, 0.074)",AlloSure
0.93,"0.673 (0.672, 0.672)","0.934 (0.929, 0.929)","0.182 (0.163, 0.163)","0.953 (0.948, 0.948)","0.089 (0.075, 0.075)",AlloSure
0.9400000000000001,"0.673 (0.672, 0.672)","0.934 (0.930, 0.930)","0.182 (0.163, 0.163)","0.954 (0.949, 0.949)","0.090 (0.076, 0.076)",AlloSure
0.9500000000000001,"0.673 (0.672, 0.672)","0.935 (0.931, 0.931)","0.182 (0.163, 0.163)","0.954 (0.950, 0.950)","0.091 (0.077, 0.077)",AlloSure
0.96,"0.673 (0.672, 0.672)","0.936 (0.931, 0.931)","0.182 (0.163, 0.163)","0.955 (0.950, 0.950)","0.092 (0.078, 0.078)",AlloSure
0.97,"0.673 (0.672, 0.672)","0.936 (0.931, 0.931)","0.177 (0.163, 0.163)","0.955 (0.951, 0.951)","0.090 (0.075, 0.075)",AlloSure
0.98,"0.673 (0.672, 0.672)","0.936 (0.932, 0.932)","0.173 (0.163, 0.163)","0.956 (0.952, 0.952)","0.089 (0.075, 0.075)",AlloSure
0.99,"0.673 (0.672, 0.672)","0.937 (0.933, 0.933)","0.173 (0.163, 0.163)","0.956 (0.952, 0.952)","0.090 (0.077, 0.077)",AlloSure
1.0,"0.673 (0.672, 0.672)","0.938 (0.933, 0.933)","0.173 (0.163, 0.163)","0.957 (0.952, 0.952)","0.091 (0.077, 0.077)",AlloSure
1.01,"0.673 (0.672, 0.672)","0.938 (0.933, 0.933)","0.173 (0.163, 0.163)","0.957 (0.952, 0.952)","0.092 (0.077, 0.077)",AlloSure
20.0,"0.579 (0.567, 0.567)","0.112 (0.106, 0.106)","0.901 (0.884, 0.884)","0.092 (0.086, 0.086)","0.025 (0.024, 0.024)",AlloMap
21.0,"0.579 (0.567, 0.567)","0.128 (0.124, 0.124)","0.888 (0.860, 0.860)","0.109 (0.105, 0.105)","0.025 (0.024, 0.024)",AlloMap
22.0,"0.579 (0.567, 0.567)","0.149 (0.146, 0.146)","0.865 (0.837, 0.837)","0.131 (0.129, 0.129)","0.025 (0.023, 0.023)",AlloMap
23.0,"0.579 (0.567, 0.567)","0.171 (0.166, 0.166)","0.848 (0.837, 0.837)","0.154 (0.150, 0.150)","0.025 (0.024, 0.024)",AlloMap
24.0,"0.579 (0.567, 0.567)","0.195 (0.192, 0.192)","0.826 (0.800, 0.800)","0.179 (0.176, 0.176)","0.025 (0.024, 0.024)",AlloMap
25.0,"0.579 (0.567, 0.567)","0.225 (0.228, 0.228)","0.817 (0.800, 0.800)","0.210 (0.209, 0.209)","0.026 (0.025, 0.025)",AlloMap
26.0,"0.579 (0.567, 0.567)","0.263 (0.261, 0.261)","0.785 (0.744, 0.744)","0.250 (0.244, 0.244)","0.026 (0.025, 0.025)",AlloMap
27.0,"0.579 (0.567, 0.567)","0.307 (0.307, 0.307)","0.759 (0.744, 0.744)","0.295 (0.293, 0.293)","0.027 (0.026, 0.026)",AlloMap
28.0,"0.579 (0.567, 0.567)","0.356 (0.350, 0.350)","0.728 (0.698, 0.698)","0.346 (0.342, 0.342)","0.028 (0.027, 0.027)",AlloMap
29.0,"0.579 (0.567, 0.567)","0.413 (0.407, 0.407)","0.682 (0.651, 0.651)","0.406 (0.399, 0.399)","0.029 (0.027, 0.027)",AlloMap
30.0,"0.579 (0.567, 0.567)","0.473 (0.465, 0.465)","0.659 (0.605, 0.605)","0.468 (0.460, 0.460)","0.031 (0.028, 0.028)",AlloMap
31.0,"0.579 (0.567, 0.567)","0.541 (0.534, 0.534)","0.594 (0.533, 0.533)","0.539 (0.531, 0.531)","0.032 (0.028, 0.028)",AlloMap
32.0,"0.579 (0.567, 0.567)","0.607 (0.602, 0.602)","0.530 (0.467, 0.467)","0.609 (0.603, 0.603)","0.034 (0.027, 0.027)",AlloMap
33.0,"0.579 (0.567, 0.567)","0.675 (0.669, 0.669)","0.472 (0.467, 0.467)","0.680 (0.673, 0.673)","0.037 (0.027, 0.027)",AlloMap
34.0,"0.579 (0.567, 0.567)","0.743 (0.736, 0.736)","0.374 (0.341, 0.341)","0.753 (0.746, 0.746)","0.037 (0.031, 0.031)",AlloMap
35.0,"0.579 (0.567, 0.567)","0.810 (0.810, 0.810)","0.293 (0.268, 0.268)","0.823 (0.824, 0.824)","0.041 (0.032, 0.032)",AlloMap
36.0,"0.579 (0.567, 0.567)","0.872 (0.870, 0.870)","0.214 (0.163, 0.163)","0.889 (0.888, 0.888)","0.047 (0.036, 0.036)",AlloMap
37.0,"0.579 (0.567, 0.567)","0.923 (0.920, 0.920)","0.101 (0.073, 0.073)","0.944 (0.945, 0.945)","0.044 (0.036, 0.036)",AlloMap
38.0,"0.579 (0.567, 0.567)","0.961 (0.958, 0.958)","0.050 (0.023, 0.023)","0.985 (0.982, 0.982)","0.076 (0.031, 0.031)",AlloMap
39.0,"0.579 (0.567, 0.567)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",AlloMap
0.0,"0.634 (0.624, 0.624)","0.025 (0.025, 0.025)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.025 (0.025, 0.025)",Logistic Regression
0.01,"0.634 (0.624, 0.624)","0.025 (0.025, 0.025)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.025 (0.025, 0.025)",Logistic Regression
0.02,"0.634 (0.624, 0.624)","0.146 (0.145, 0.145)","0.885 (0.846, 0.846)","0.127 (0.126, 0.126)","0.025 (0.024, 0.024)",Logistic Regression
0.03,"0.634 (0.624, 0.624)","0.928 (0.922, 0.922)","0.200 (0.171, 0.171)","0.946 (0.942, 0.942)","0.088 (0.065, 0.065)",Logistic Regression
0.04,"0.634 (0.624, 0.624)","0.958 (0.950, 0.950)","0.080 (0.047, 0.047)","0.980 (0.974, 0.974)","0.094 (0.042, 0.042)",Logistic Regression
0.05,"0.634 (0.624, 0.624)","0.966 (0.962, 0.962)","0.069 (0.047, 0.047)","0.988 (0.988, 0.988)","0.144 (0.059, 0.059)",Logistic Regression
0.06,"0.634 (0.624, 0.624)","0.967 (0.963, 0.963)","0.039 (0.024, 0.024)","0.991 (0.990, 0.990)","0.107 (0.067, 0.067)",Logistic Regression
0.07,"0.634 (0.624, 0.624)","0.969 (0.965, 0.965)","0.039 (0.024, 0.024)","0.993 (0.993, 0.993)","0.145 (0.080, 0.080)",Logistic Regression
0.08,"0.634 (0.624, 0.624)","0.970 (0.965, 0.965)","0.034 (0.023, 0.023)","0.994 (0.993, 0.993)","0.141 (0.087, 0.087)",Logistic Regression
0.09,"0.634 (0.624, 0.624)","0.971 (0.967, 0.967)","0.025 (0.000, 0.000)","0.995 (0.993, 0.993)","0.096 (0.000, 0.000)",Logistic Regression
0.1,"0.634 (0.624, 0.624)","0.972 (0.968, 0.968)","0.025 (0.000, 0.000)","0.996 (0.996, 0.996)","0.124 (0.000, 0.000)",Logistic Regression
0.11,"0.634 (0.624, 0.624)","0.973 (0.969, 0.969)","0.025 (0.000, 0.000)","0.997 (0.996, 0.996)","0.129 (0.000, 0.000)",Logistic Regression
0.12,"0.634 (0.624, 0.624)","0.972 (0.968, 0.968)","0.012 (0.000, 0.000)","0.997 (0.996, 0.996)","0.083 (0.000, 0.000)",Logistic Regression
0.13,"0.634 (0.624, 0.624)","0.973 (0.969, 0.969)","0.012 (0.000, 0.000)","0.997 (0.997, 0.997)","0.097 (0.000, 0.000)",Logistic Regression
0.14,"0.634 (0.624, 0.624)","0.973 (0.971, 0.971)","0.008 (0.000, 0.000)","0.998 (0.998, 0.998)","0.080 (0.000, 0.000)",Logistic Regression
0.15,"0.634 (0.624, 0.624)","0.973 (0.971, 0.971)","0.000 (0.000, 0.000)","0.998 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.16,"0.634 (0.624, 0.624)","0.974 (0.971, 0.971)","0.000 (0.000, 0.000)","0.998 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.17,"0.634 (0.624, 0.624)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.18,"0.634 (0.624, 0.624)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.19,"0.634 (0.624, 0.624)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.2,"0.634 (0.624, 0.624)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.21,"0.634 (0.624, 0.624)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.22,"0.634 (0.624, 0.624)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.23,"0.634 (0.624, 0.624)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.24,"0.634 (0.624, 0.624)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.25,"0.634 (0.624, 0.624)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.26,"0.634 (0.624, 0.624)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.27,"0.634 (0.624, 0.624)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.28,"0.634 (0.624, 0.624)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.29,"0.634 (0.624, 0.624)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.3,"0.634 (0.624, 0.624)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.31,"0.634 (0.624, 0.624)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.32,"0.634 (0.624, 0.624)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.33,"0.634 (0.624, 0.624)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.34,"0.634 (0.624, 0.624)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.35000000000000003,"0.634 (0.624, 0.624)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.36,"0.634 (0.624, 0.624)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.37,"0.634 (0.624, 0.624)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.38,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.39,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.4,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.41000000000000003,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.42,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.43,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.44,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.45,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.46,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.47000000000000003,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.48,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.49,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.5,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.51,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.52,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.53,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.54,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.55,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.56,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.5700000000000001,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.58,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.59,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.61,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.62,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.63,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.64,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.65,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.66,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.67,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.68,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6900000000000001,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.7000000000000001,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.71,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.72,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.73,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.74,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.75,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.76,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.77,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.78,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.79,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.81,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8200000000000001,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8300000000000001,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.84,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.85,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.86,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.87,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.88,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.89,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.91,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.92,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.93,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9400000000000001,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9500000000000001,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.96,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.97,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.98,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
