Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.61,"0.672 (0.630, 0.630)","0.908 (0.907, 0.907)","0.225 (0.146, 0.146)","0.925 (0.923, 0.923)","0.070 (0.051, 0.051)",AlloSure
0.62,"0.672 (0.630, 0.630)","0.908 (0.906, 0.906)","0.210 (0.146, 0.146)","0.926 (0.924, 0.924)","0.066 (0.052, 0.052)",AlloSure
0.63,"0.672 (0.630, 0.630)","0.908 (0.907, 0.907)","0.210 (0.146, 0.146)","0.926 (0.924, 0.924)","0.067 (0.052, 0.052)",AlloSure
0.64,"0.672 (0.630, 0.630)","0.909 (0.907, 0.907)","0.203 (0.146, 0.146)","0.927 (0.926, 0.926)","0.066 (0.050, 0.050)",AlloSure
0.65,"0.672 (0.630, 0.630)","0.910 (0.907, 0.907)","0.203 (0.146, 0.146)","0.928 (0.926, 0.926)","0.067 (0.050, 0.050)",AlloSure
0.66,"0.672 (0.630, 0.630)","0.911 (0.907, 0.907)","0.197 (0.146, 0.146)","0.929 (0.926, 0.926)","0.066 (0.050, 0.050)",AlloSure
0.67,"0.672 (0.630, 0.630)","0.912 (0.909, 0.909)","0.197 (0.146, 0.146)","0.930 (0.927, 0.927)","0.067 (0.051, 0.051)",AlloSure
0.68,"0.672 (0.630, 0.630)","0.913 (0.909, 0.909)","0.197 (0.146, 0.146)","0.931 (0.927, 0.927)","0.068 (0.051, 0.051)",AlloSure
0.6900000000000001,"0.672 (0.630, 0.630)","0.914 (0.911, 0.911)","0.197 (0.146, 0.146)","0.933 (0.928, 0.928)","0.069 (0.054, 0.054)",AlloSure
0.7000000000000001,"0.672 (0.630, 0.630)","0.915 (0.912, 0.912)","0.197 (0.146, 0.146)","0.933 (0.929, 0.929)","0.070 (0.055, 0.055)",AlloSure
0.71,"0.672 (0.630, 0.630)","0.917 (0.913, 0.913)","0.197 (0.146, 0.146)","0.935 (0.931, 0.931)","0.072 (0.056, 0.056)",AlloSure
0.72,"0.672 (0.630, 0.630)","0.918 (0.913, 0.913)","0.191 (0.146, 0.146)","0.936 (0.932, 0.932)","0.071 (0.057, 0.057)",AlloSure
0.73,"0.672 (0.630, 0.630)","0.919 (0.914, 0.914)","0.186 (0.140, 0.140)","0.937 (0.934, 0.934)","0.070 (0.054, 0.054)",AlloSure
0.74,"0.672 (0.630, 0.630)","0.919 (0.915, 0.915)","0.186 (0.140, 0.140)","0.938 (0.934, 0.934)","0.071 (0.054, 0.054)",AlloSure
0.75,"0.672 (0.630, 0.630)","0.920 (0.916, 0.916)","0.186 (0.140, 0.140)","0.939 (0.935, 0.935)","0.072 (0.056, 0.056)",AlloSure
0.76,"0.672 (0.630, 0.630)","0.921 (0.917, 0.917)","0.186 (0.140, 0.140)","0.939 (0.935, 0.935)","0.072 (0.057, 0.057)",AlloSure
0.77,"0.672 (0.630, 0.630)","0.921 (0.917, 0.917)","0.182 (0.122, 0.122)","0.940 (0.935, 0.935)","0.071 (0.054, 0.054)",AlloSure
0.78,"0.672 (0.630, 0.630)","0.922 (0.917, 0.917)","0.182 (0.122, 0.122)","0.940 (0.935, 0.935)","0.072 (0.055, 0.055)",AlloSure
0.79,"0.672 (0.630, 0.630)","0.923 (0.919, 0.919)","0.182 (0.122, 0.122)","0.941 (0.935, 0.935)","0.073 (0.056, 0.056)",AlloSure
0.8,"0.672 (0.630, 0.630)","0.924 (0.919, 0.919)","0.182 (0.122, 0.122)","0.943 (0.936, 0.936)","0.074 (0.056, 0.056)",AlloSure
0.81,"0.672 (0.630, 0.630)","0.924 (0.920, 0.920)","0.182 (0.122, 0.122)","0.943 (0.937, 0.937)","0.074 (0.056, 0.056)",AlloSure
0.8200000000000001,"0.672 (0.630, 0.630)","0.925 (0.922, 0.922)","0.178 (0.122, 0.122)","0.944 (0.938, 0.938)","0.074 (0.047, 0.047)",AlloSure
0.8300000000000001,"0.672 (0.630, 0.630)","0.926 (0.923, 0.923)","0.178 (0.122, 0.122)","0.945 (0.939, 0.939)","0.075 (0.047, 0.047)",AlloSure
0.84,"0.672 (0.630, 0.630)","0.926 (0.923, 0.923)","0.178 (0.122, 0.122)","0.945 (0.939, 0.939)","0.076 (0.048, 0.048)",AlloSure
0.85,"0.672 (0.630, 0.630)","0.927 (0.923, 0.923)","0.178 (0.122, 0.122)","0.946 (0.939, 0.939)","0.077 (0.049, 0.049)",AlloSure
0.86,"0.672 (0.630, 0.630)","0.928 (0.923, 0.923)","0.178 (0.122, 0.122)","0.947 (0.940, 0.940)","0.077 (0.050, 0.050)",AlloSure
0.87,"0.672 (0.630, 0.630)","0.929 (0.924, 0.924)","0.178 (0.122, 0.122)","0.948 (0.940, 0.940)","0.079 (0.051, 0.051)",AlloSure
0.88,"0.672 (0.630, 0.630)","0.929 (0.925, 0.925)","0.178 (0.122, 0.122)","0.948 (0.942, 0.942)","0.079 (0.051, 0.051)",AlloSure
0.89,"0.672 (0.630, 0.630)","0.930 (0.926, 0.926)","0.178 (0.122, 0.122)","0.949 (0.942, 0.942)","0.080 (0.052, 0.052)",AlloSure
0.9,"0.672 (0.630, 0.630)","0.930 (0.926, 0.926)","0.178 (0.122, 0.122)","0.949 (0.943, 0.943)","0.081 (0.052, 0.052)",AlloSure
0.91,"0.672 (0.630, 0.630)","0.931 (0.927, 0.927)","0.178 (0.122, 0.122)","0.950 (0.943, 0.943)","0.082 (0.052, 0.052)",AlloSure
0.92,"0.672 (0.630, 0.630)","0.931 (0.927, 0.927)","0.178 (0.122, 0.122)","0.950 (0.943, 0.943)","0.083 (0.053, 0.053)",AlloSure
0.93,"0.672 (0.630, 0.630)","0.932 (0.929, 0.929)","0.178 (0.122, 0.122)","0.951 (0.945, 0.945)","0.084 (0.053, 0.053)",AlloSure
0.9400000000000001,"0.672 (0.630, 0.630)","0.933 (0.929, 0.929)","0.178 (0.122, 0.122)","0.952 (0.946, 0.946)","0.086 (0.053, 0.053)",AlloSure
0.9500000000000001,"0.672 (0.630, 0.630)","0.933 (0.930, 0.930)","0.178 (0.122, 0.122)","0.952 (0.946, 0.946)","0.086 (0.054, 0.054)",AlloSure
0.96,"0.672 (0.630, 0.630)","0.934 (0.930, 0.930)","0.178 (0.122, 0.122)","0.953 (0.947, 0.947)","0.088 (0.056, 0.056)",AlloSure
0.97,"0.672 (0.630, 0.630)","0.934 (0.931, 0.931)","0.174 (0.122, 0.122)","0.954 (0.948, 0.948)","0.086 (0.056, 0.056)",AlloSure
0.98,"0.672 (0.630, 0.630)","0.935 (0.931, 0.931)","0.170 (0.122, 0.122)","0.955 (0.949, 0.949)","0.086 (0.057, 0.057)",AlloSure
0.99,"0.672 (0.630, 0.630)","0.936 (0.932, 0.932)","0.170 (0.122, 0.122)","0.955 (0.950, 0.950)","0.087 (0.057, 0.057)",AlloSure
1.0,"0.672 (0.630, 0.630)","0.936 (0.933, 0.933)","0.170 (0.122, 0.122)","0.956 (0.950, 0.950)","0.088 (0.058, 0.058)",AlloSure
1.01,"0.672 (0.630, 0.630)","0.937 (0.933, 0.933)","0.170 (0.122, 0.122)","0.956 (0.950, 0.950)","0.088 (0.060, 0.060)",AlloSure
20.0,"0.582 (0.572, 0.572)","0.113 (0.108, 0.108)","0.904 (0.882, 0.882)","0.093 (0.088, 0.088)","0.025 (0.024, 0.024)",AlloMap
21.0,"0.582 (0.572, 0.572)","0.129 (0.122, 0.122)","0.888 (0.863, 0.863)","0.110 (0.103, 0.103)","0.025 (0.024, 0.024)",AlloMap
22.0,"0.582 (0.572, 0.572)","0.150 (0.138, 0.138)","0.864 (0.863, 0.863)","0.132 (0.120, 0.120)","0.025 (0.024, 0.024)",AlloMap
23.0,"0.582 (0.572, 0.572)","0.173 (0.166, 0.166)","0.847 (0.854, 0.854)","0.156 (0.149, 0.149)","0.025 (0.024, 0.024)",AlloMap
24.0,"0.582 (0.572, 0.572)","0.197 (0.190, 0.190)","0.827 (0.829, 0.829)","0.181 (0.174, 0.174)","0.025 (0.024, 0.024)",AlloMap
25.0,"0.582 (0.572, 0.572)","0.227 (0.228, 0.228)","0.819 (0.824, 0.824)","0.212 (0.213, 0.213)","0.026 (0.025, 0.025)",AlloMap
26.0,"0.582 (0.572, 0.572)","0.264 (0.262, 0.262)","0.794 (0.765, 0.765)","0.251 (0.248, 0.248)","0.026 (0.026, 0.026)",AlloMap
27.0,"0.582 (0.572, 0.572)","0.308 (0.309, 0.309)","0.762 (0.756, 0.756)","0.297 (0.299, 0.299)","0.027 (0.026, 0.026)",AlloMap
28.0,"0.582 (0.572, 0.572)","0.357 (0.358, 0.358)","0.732 (0.732, 0.732)","0.348 (0.350, 0.350)","0.028 (0.027, 0.027)",AlloMap
29.0,"0.582 (0.572, 0.572)","0.414 (0.411, 0.411)","0.692 (0.683, 0.683)","0.407 (0.406, 0.406)","0.029 (0.028, 0.028)",AlloMap
30.0,"0.582 (0.572, 0.572)","0.473 (0.472, 0.472)","0.667 (0.659, 0.659)","0.468 (0.467, 0.467)","0.031 (0.030, 0.030)",AlloMap
31.0,"0.582 (0.572, 0.572)","0.541 (0.538, 0.538)","0.606 (0.537, 0.537)","0.539 (0.534, 0.534)","0.032 (0.028, 0.028)",AlloMap
32.0,"0.582 (0.572, 0.572)","0.607 (0.602, 0.602)","0.535 (0.500, 0.500)","0.609 (0.603, 0.603)","0.034 (0.027, 0.027)",AlloMap
33.0,"0.582 (0.572, 0.572)","0.675 (0.667, 0.667)","0.476 (0.440, 0.440)","0.680 (0.670, 0.670)","0.037 (0.031, 0.031)",AlloMap
34.0,"0.582 (0.572, 0.572)","0.743 (0.737, 0.737)","0.373 (0.340, 0.340)","0.753 (0.746, 0.746)","0.037 (0.034, 0.034)",AlloMap
35.0,"0.582 (0.572, 0.572)","0.810 (0.802, 0.802)","0.298 (0.293, 0.293)","0.824 (0.814, 0.814)","0.041 (0.037, 0.037)",AlloMap
36.0,"0.582 (0.572, 0.572)","0.872 (0.863, 0.863)","0.215 (0.196, 0.196)","0.889 (0.879, 0.879)","0.047 (0.043, 0.043)",AlloMap
37.0,"0.582 (0.572, 0.572)","0.923 (0.920, 0.920)","0.105 (0.091, 0.091)","0.944 (0.939, 0.939)","0.045 (0.031, 0.031)",AlloMap
38.0,"0.582 (0.572, 0.572)","0.961 (0.958, 0.958)","0.046 (0.020, 0.020)","0.984 (0.984, 0.984)","0.068 (0.033, 0.033)",AlloMap
39.0,"0.582 (0.572, 0.572)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",AlloMap
0.0,"0.635 (0.585, 0.585)","0.025 (0.024, 0.024)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.025 (0.024, 0.024)",Logistic Regression
0.01,"0.635 (0.585, 0.585)","0.025 (0.024, 0.024)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.025 (0.024, 0.024)",Logistic Regression
0.02,"0.635 (0.585, 0.585)","0.136 (0.126, 0.126)","0.889 (0.878, 0.878)","0.117 (0.108, 0.108)","0.025 (0.024, 0.024)",Logistic Regression
0.03,"0.635 (0.585, 0.585)","0.928 (0.924, 0.924)","0.186 (0.146, 0.146)","0.947 (0.942, 0.942)","0.081 (0.067, 0.067)",Logistic Regression
0.04,"0.635 (0.585, 0.585)","0.958 (0.956, 0.956)","0.083 (0.061, 0.061)","0.980 (0.978, 0.978)","0.096 (0.047, 0.047)",Logistic Regression
0.05,"0.635 (0.585, 0.585)","0.965 (0.964, 0.964)","0.067 (0.060, 0.060)","0.988 (0.986, 0.986)","0.134 (0.074, 0.074)",Logistic Regression
0.06,"0.635 (0.585, 0.585)","0.967 (0.965, 0.965)","0.043 (0.020, 0.020)","0.991 (0.990, 0.990)","0.107 (0.062, 0.062)",Logistic Regression
0.07,"0.635 (0.585, 0.585)","0.970 (0.968, 0.968)","0.043 (0.020, 0.020)","0.993 (0.992, 0.992)","0.142 (0.071, 0.071)",Logistic Regression
0.08,"0.635 (0.585, 0.585)","0.970 (0.969, 0.969)","0.029 (0.000, 0.000)","0.994 (0.993, 0.993)","0.116 (0.000, 0.000)",Logistic Regression
0.09,"0.635 (0.585, 0.585)","0.971 (0.970, 0.970)","0.029 (0.000, 0.000)","0.995 (0.995, 0.995)","0.121 (0.000, 0.000)",Logistic Regression
0.1,"0.635 (0.585, 0.585)","0.972 (0.971, 0.971)","0.029 (0.000, 0.000)","0.996 (0.996, 0.996)","0.150 (0.000, 0.000)",Logistic Regression
0.11,"0.635 (0.585, 0.585)","0.972 (0.970, 0.970)","0.013 (0.000, 0.000)","0.997 (0.997, 0.997)","0.090 (0.000, 0.000)",Logistic Regression
0.12,"0.635 (0.585, 0.585)","0.973 (0.970, 0.970)","0.013 (0.000, 0.000)","0.997 (0.997, 0.997)","0.107 (0.000, 0.000)",Logistic Regression
0.13,"0.635 (0.585, 0.585)","0.973 (0.970, 0.970)","0.009 (0.000, 0.000)","0.998 (0.998, 0.998)","0.100 (0.000, 0.000)",Logistic Regression
0.14,"0.635 (0.585, 0.585)","0.973 (0.969, 0.969)","0.000 (0.000, 0.000)","0.998 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.15,"0.635 (0.585, 0.585)","0.973 (0.970, 0.970)","0.000 (0.000, 0.000)","0.998 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.16,"0.635 (0.585, 0.585)","0.974 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.17,"0.635 (0.585, 0.585)","0.974 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.18,"0.635 (0.585, 0.585)","0.974 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.19,"0.635 (0.585, 0.585)","0.974 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.2,"0.635 (0.585, 0.585)","0.974 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.21,"0.635 (0.585, 0.585)","0.974 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.22,"0.635 (0.585, 0.585)","0.974 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.23,"0.635 (0.585, 0.585)","0.974 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.24,"0.635 (0.585, 0.585)","0.974 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.25,"0.635 (0.585, 0.585)","0.974 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.26,"0.635 (0.585, 0.585)","0.974 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.27,"0.635 (0.585, 0.585)","0.974 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.28,"0.635 (0.585, 0.585)","0.974 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.29,"0.635 (0.585, 0.585)","0.975 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.3,"0.635 (0.585, 0.585)","0.975 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.31,"0.635 (0.585, 0.585)","0.975 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.32,"0.635 (0.585, 0.585)","0.975 (0.970, 0.970)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.33,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.34,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.35000000000000003,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.36,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.37,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.38,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.39,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.4,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.41000000000000003,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.42,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.43,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.44,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.45,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.46,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.47000000000000003,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.48,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.49,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.5,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.51,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.52,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.53,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.54,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.55,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.56,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.5700000000000001,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.58,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.59,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.61,"0.635 (0.585, 0.585)","0.975 (0.971, 0.971)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.62,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.63,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.64,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.65,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.66,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.67,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.68,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6900000000000001,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.7000000000000001,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.71,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.72,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.73,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.74,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.75,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.76,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.77,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.78,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.79,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.81,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8200000000000001,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8300000000000001,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.84,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.85,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.86,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.87,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.88,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.89,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.91,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.92,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.93,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9400000000000001,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9500000000000001,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.96,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.97,"0.635 (0.585, 0.585)","0.975 (0.972, 0.972)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
