Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.55,"0.659 (0.602, 0.602)","0.888 (0.890, 0.890)","0.240 (0.208, 0.208)","0.907 (0.909, 0.909)","0.075 (0.049, 0.049)",AlloSure
0.56,"0.659 (0.602, 0.602)","0.889 (0.890, 0.890)","0.240 (0.208, 0.208)","0.909 (0.909, 0.909)","0.076 (0.050, 0.050)",AlloSure
0.5700000000000001,"0.659 (0.602, 0.602)","0.890 (0.892, 0.892)","0.240 (0.208, 0.208)","0.910 (0.913, 0.913)","0.077 (0.050, 0.050)",AlloSure
0.58,"0.659 (0.602, 0.602)","0.892 (0.894, 0.894)","0.240 (0.208, 0.208)","0.911 (0.914, 0.914)","0.078 (0.051, 0.051)",AlloSure
0.59,"0.659 (0.602, 0.602)","0.893 (0.896, 0.896)","0.232 (0.208, 0.208)","0.913 (0.914, 0.914)","0.078 (0.043, 0.043)",AlloSure
0.6,"0.659 (0.602, 0.602)","0.894 (0.897, 0.897)","0.232 (0.208, 0.208)","0.914 (0.915, 0.915)","0.079 (0.043, 0.043)",AlloSure
0.61,"0.659 (0.602, 0.602)","0.895 (0.899, 0.899)","0.232 (0.208, 0.208)","0.915 (0.915, 0.915)","0.080 (0.044, 0.044)",AlloSure
0.62,"0.659 (0.602, 0.602)","0.895 (0.899, 0.899)","0.217 (0.167, 0.167)","0.916 (0.915, 0.915)","0.077 (0.041, 0.041)",AlloSure
0.63,"0.659 (0.602, 0.602)","0.896 (0.899, 0.899)","0.217 (0.167, 0.167)","0.916 (0.915, 0.915)","0.077 (0.041, 0.041)",AlloSure
0.64,"0.659 (0.602, 0.602)","0.896 (0.900, 0.900)","0.211 (0.167, 0.167)","0.917 (0.916, 0.916)","0.076 (0.042, 0.042)",AlloSure
0.65,"0.659 (0.602, 0.602)","0.897 (0.900, 0.900)","0.211 (0.167, 0.167)","0.917 (0.916, 0.916)","0.077 (0.042, 0.042)",AlloSure
0.66,"0.659 (0.602, 0.602)","0.898 (0.901, 0.901)","0.211 (0.167, 0.167)","0.919 (0.917, 0.917)","0.077 (0.042, 0.042)",AlloSure
0.67,"0.659 (0.602, 0.602)","0.899 (0.901, 0.901)","0.211 (0.167, 0.167)","0.919 (0.917, 0.917)","0.078 (0.042, 0.042)",AlloSure
0.68,"0.659 (0.602, 0.602)","0.900 (0.901, 0.901)","0.211 (0.167, 0.167)","0.920 (0.917, 0.917)","0.079 (0.042, 0.042)",AlloSure
0.6900000000000001,"0.659 (0.602, 0.602)","0.901 (0.901, 0.901)","0.211 (0.167, 0.167)","0.922 (0.918, 0.918)","0.080 (0.043, 0.043)",AlloSure
0.7000000000000001,"0.659 (0.602, 0.602)","0.902 (0.903, 0.903)","0.211 (0.167, 0.167)","0.922 (0.919, 0.919)","0.081 (0.043, 0.043)",AlloSure
0.71,"0.659 (0.602, 0.602)","0.904 (0.904, 0.904)","0.211 (0.167, 0.167)","0.924 (0.924, 0.924)","0.082 (0.046, 0.046)",AlloSure
0.72,"0.659 (0.602, 0.602)","0.904 (0.905, 0.905)","0.202 (0.167, 0.167)","0.925 (0.924, 0.924)","0.082 (0.046, 0.046)",AlloSure
0.73,"0.659 (0.602, 0.602)","0.905 (0.905, 0.905)","0.198 (0.167, 0.167)","0.926 (0.926, 0.926)","0.080 (0.047, 0.047)",AlloSure
0.74,"0.659 (0.602, 0.602)","0.906 (0.906, 0.906)","0.198 (0.167, 0.167)","0.927 (0.926, 0.926)","0.081 (0.047, 0.047)",AlloSure
0.75,"0.659 (0.602, 0.602)","0.907 (0.907, 0.907)","0.198 (0.167, 0.167)","0.928 (0.927, 0.927)","0.082 (0.048, 0.048)",AlloSure
0.76,"0.659 (0.602, 0.602)","0.907 (0.908, 0.908)","0.198 (0.167, 0.167)","0.928 (0.927, 0.927)","0.083 (0.048, 0.048)",AlloSure
0.77,"0.659 (0.602, 0.602)","0.907 (0.907, 0.907)","0.193 (0.167, 0.167)","0.928 (0.927, 0.927)","0.081 (0.048, 0.048)",AlloSure
0.78,"0.659 (0.602, 0.602)","0.908 (0.908, 0.908)","0.193 (0.167, 0.167)","0.930 (0.929, 0.929)","0.082 (0.049, 0.049)",AlloSure
0.79,"0.659 (0.602, 0.602)","0.909 (0.910, 0.910)","0.193 (0.167, 0.167)","0.930 (0.930, 0.930)","0.083 (0.050, 0.050)",AlloSure
0.8,"0.659 (0.602, 0.602)","0.910 (0.911, 0.911)","0.193 (0.167, 0.167)","0.931 (0.930, 0.930)","0.084 (0.050, 0.050)",AlloSure
0.81,"0.659 (0.602, 0.602)","0.910 (0.912, 0.912)","0.193 (0.167, 0.167)","0.932 (0.930, 0.930)","0.084 (0.050, 0.050)",AlloSure
0.8200000000000001,"0.659 (0.602, 0.602)","0.911 (0.913, 0.913)","0.193 (0.167, 0.167)","0.933 (0.931, 0.931)","0.086 (0.051, 0.051)",AlloSure
0.8300000000000001,"0.659 (0.602, 0.602)","0.913 (0.915, 0.915)","0.193 (0.167, 0.167)","0.934 (0.931, 0.931)","0.088 (0.051, 0.051)",AlloSure
0.84,"0.659 (0.602, 0.602)","0.913 (0.915, 0.915)","0.193 (0.167, 0.167)","0.935 (0.932, 0.932)","0.088 (0.051, 0.051)",AlloSure
0.85,"0.659 (0.602, 0.602)","0.913 (0.915, 0.915)","0.193 (0.167, 0.167)","0.935 (0.932, 0.932)","0.089 (0.051, 0.051)",AlloSure
0.86,"0.659 (0.602, 0.602)","0.914 (0.916, 0.916)","0.193 (0.167, 0.167)","0.936 (0.933, 0.933)","0.090 (0.052, 0.052)",AlloSure
0.87,"0.659 (0.602, 0.602)","0.915 (0.916, 0.916)","0.193 (0.167, 0.167)","0.937 (0.935, 0.935)","0.091 (0.053, 0.053)",AlloSure
0.88,"0.659 (0.602, 0.602)","0.916 (0.917, 0.917)","0.193 (0.167, 0.167)","0.937 (0.935, 0.935)","0.092 (0.053, 0.053)",AlloSure
0.89,"0.659 (0.602, 0.602)","0.917 (0.917, 0.917)","0.193 (0.167, 0.167)","0.938 (0.938, 0.938)","0.093 (0.056, 0.056)",AlloSure
0.9,"0.659 (0.602, 0.602)","0.917 (0.917, 0.917)","0.193 (0.167, 0.167)","0.939 (0.938, 0.938)","0.093 (0.056, 0.056)",AlloSure
0.91,"0.659 (0.602, 0.602)","0.918 (0.918, 0.918)","0.193 (0.167, 0.167)","0.939 (0.938, 0.938)","0.094 (0.056, 0.056)",AlloSure
0.92,"0.659 (0.602, 0.602)","0.918 (0.918, 0.918)","0.193 (0.167, 0.167)","0.940 (0.938, 0.938)","0.095 (0.056, 0.056)",AlloSure
0.93,"0.659 (0.602, 0.602)","0.919 (0.918, 0.918)","0.193 (0.167, 0.167)","0.941 (0.940, 0.940)","0.097 (0.057, 0.057)",AlloSure
0.9400000000000001,"0.659 (0.602, 0.602)","0.921 (0.920, 0.920)","0.193 (0.167, 0.167)","0.942 (0.940, 0.940)","0.099 (0.058, 0.058)",AlloSure
0.9500000000000001,"0.659 (0.602, 0.602)","0.921 (0.920, 0.920)","0.193 (0.167, 0.167)","0.942 (0.940, 0.940)","0.099 (0.058, 0.058)",AlloSure
0.96,"0.659 (0.602, 0.602)","0.922 (0.922, 0.922)","0.193 (0.167, 0.167)","0.944 (0.942, 0.942)","0.102 (0.060, 0.060)",AlloSure
0.97,"0.659 (0.602, 0.602)","0.922 (0.924, 0.924)","0.187 (0.167, 0.167)","0.944 (0.942, 0.942)","0.100 (0.060, 0.060)",AlloSure
0.98,"0.659 (0.602, 0.602)","0.923 (0.924, 0.924)","0.183 (0.167, 0.167)","0.945 (0.942, 0.942)","0.098 (0.060, 0.060)",AlloSure
0.99,"0.659 (0.602, 0.602)","0.923 (0.924, 0.924)","0.183 (0.167, 0.167)","0.946 (0.944, 0.944)","0.099 (0.062, 0.062)",AlloSure
1.0,"0.659 (0.602, 0.602)","0.924 (0.925, 0.925)","0.183 (0.167, 0.167)","0.946 (0.946, 0.946)","0.100 (0.063, 0.063)",AlloSure
1.01,"0.659 (0.602, 0.602)","0.925 (0.925, 0.925)","0.183 (0.167, 0.167)","0.947 (0.947, 0.947)","0.101 (0.065, 0.065)",AlloSure
20.0,"0.589 (0.543, 0.543)","0.108 (0.104, 0.104)","0.916 (0.935, 0.935)","0.084 (0.080, 0.080)","0.029 (0.022, 0.022)",AlloMap
21.0,"0.589 (0.543, 0.543)","0.125 (0.121, 0.121)","0.903 (0.933, 0.933)","0.102 (0.090, 0.090)","0.029 (0.023, 0.023)",AlloMap
22.0,"0.589 (0.543, 0.543)","0.146 (0.143, 0.143)","0.873 (0.871, 0.871)","0.124 (0.109, 0.109)","0.029 (0.021, 0.021)",AlloMap
23.0,"0.589 (0.543, 0.543)","0.168 (0.164, 0.164)","0.859 (0.833, 0.833)","0.147 (0.130, 0.130)","0.030 (0.021, 0.021)",AlloMap
24.0,"0.589 (0.543, 0.543)","0.192 (0.187, 0.187)","0.838 (0.792, 0.792)","0.172 (0.155, 0.155)","0.030 (0.021, 0.021)",AlloMap
25.0,"0.589 (0.543, 0.543)","0.221 (0.215, 0.215)","0.833 (0.792, 0.792)","0.203 (0.191, 0.191)","0.031 (0.022, 0.022)",AlloMap
26.0,"0.589 (0.543, 0.543)","0.257 (0.249, 0.249)","0.799 (0.750, 0.750)","0.241 (0.231, 0.231)","0.031 (0.021, 0.021)",AlloMap
27.0,"0.589 (0.543, 0.543)","0.302 (0.295, 0.295)","0.757 (0.667, 0.667)","0.288 (0.280, 0.280)","0.032 (0.020, 0.020)",AlloMap
28.0,"0.589 (0.543, 0.543)","0.348 (0.333, 0.333)","0.736 (0.667, 0.667)","0.336 (0.321, 0.321)","0.033 (0.021, 0.021)",AlloMap
29.0,"0.589 (0.543, 0.543)","0.404 (0.391, 0.391)","0.683 (0.625, 0.625)","0.396 (0.381, 0.381)","0.034 (0.022, 0.022)",AlloMap
30.0,"0.589 (0.543, 0.543)","0.466 (0.454, 0.454)","0.674 (0.625, 0.625)","0.460 (0.446, 0.446)","0.037 (0.025, 0.025)",AlloMap
31.0,"0.589 (0.543, 0.543)","0.536 (0.526, 0.526)","0.598 (0.542, 0.542)","0.534 (0.525, 0.525)","0.038 (0.026, 0.026)",AlloMap
32.0,"0.589 (0.543, 0.543)","0.606 (0.602, 0.602)","0.566 (0.500, 0.500)","0.606 (0.600, 0.600)","0.042 (0.028, 0.028)",AlloMap
33.0,"0.589 (0.543, 0.543)","0.675 (0.669, 0.669)","0.494 (0.417, 0.417)","0.680 (0.672, 0.672)","0.046 (0.028, 0.028)",AlloMap
34.0,"0.589 (0.543, 0.543)","0.742 (0.737, 0.737)","0.388 (0.333, 0.333)","0.752 (0.746, 0.746)","0.046 (0.030, 0.030)",AlloMap
35.0,"0.589 (0.543, 0.543)","0.810 (0.804, 0.804)","0.321 (0.292, 0.292)","0.824 (0.819, 0.819)","0.053 (0.036, 0.036)",AlloMap
36.0,"0.589 (0.543, 0.543)","0.870 (0.868, 0.868)","0.230 (0.208, 0.208)","0.889 (0.886, 0.886)","0.059 (0.042, 0.042)",AlloMap
37.0,"0.589 (0.543, 0.543)","0.922 (0.922, 0.922)","0.112 (0.065, 0.065)","0.946 (0.945, 0.945)","0.059 (0.038, 0.038)",AlloMap
38.0,"0.589 (0.543, 0.543)","0.957 (0.955, 0.955)","0.049 (0.042, 0.042)","0.984 (0.981, 0.981)","0.078 (0.048, 0.048)",AlloMap
39.0,"0.589 (0.543, 0.543)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",AlloMap
0.0,"0.632 (0.570, 0.570)","0.029 (0.023, 0.023)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.029 (0.023, 0.023)",Logistic Regression
0.01,"0.632 (0.570, 0.570)","0.029 (0.023, 0.023)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.029 (0.023, 0.023)",Logistic Regression
0.02,"0.632 (0.570, 0.570)","0.116 (0.110, 0.110)","0.907 (0.935, 0.935)","0.092 (0.081, 0.081)","0.029 (0.022, 0.022)",Logistic Regression
0.03,"0.632 (0.570, 0.570)","0.654 (0.642, 0.642)","0.598 (0.500, 0.500)","0.656 (0.646, 0.646)","0.051 (0.031, 0.031)",Logistic Regression
0.04,"0.632 (0.570, 0.570)","0.937 (0.933, 0.933)","0.139 (0.083, 0.083)","0.961 (0.963, 0.963)","0.105 (0.050, 0.050)",Logistic Regression
0.05,"0.632 (0.570, 0.570)","0.953 (0.950, 0.950)","0.073 (0.062, 0.062)","0.979 (0.977, 0.977)","0.105 (0.074, 0.074)",Logistic Regression
0.06,"0.632 (0.570, 0.570)","0.959 (0.958, 0.958)","0.056 (0.042, 0.042)","0.986 (0.985, 0.985)","0.127 (0.048, 0.048)",Logistic Regression
0.07,"0.632 (0.570, 0.570)","0.962 (0.961, 0.961)","0.041 (0.032, 0.032)","0.990 (0.989, 0.989)","0.119 (0.067, 0.067)",Logistic Regression
0.08,"0.632 (0.570, 0.570)","0.964 (0.962, 0.962)","0.041 (0.032, 0.032)","0.992 (0.990, 0.990)","0.132 (0.083, 0.083)",Logistic Regression
0.09,"0.632 (0.570, 0.570)","0.966 (0.965, 0.965)","0.034 (0.000, 0.000)","0.994 (0.993, 0.993)","0.131 (0.000, 0.000)",Logistic Regression
0.1,"0.632 (0.570, 0.570)","0.967 (0.967, 0.967)","0.026 (0.000, 0.000)","0.995 (0.994, 0.994)","0.133 (0.000, 0.000)",Logistic Regression
0.11,"0.632 (0.570, 0.570)","0.968 (0.967, 0.967)","0.026 (0.000, 0.000)","0.996 (0.996, 0.996)","0.166 (0.000, 0.000)",Logistic Regression
0.12,"0.632 (0.570, 0.570)","0.968 (0.967, 0.967)","0.009 (0.000, 0.000)","0.997 (0.996, 0.996)","0.080 (0.000, 0.000)",Logistic Regression
0.13,"0.632 (0.570, 0.570)","0.968 (0.967, 0.967)","0.009 (0.000, 0.000)","0.997 (0.996, 0.996)","0.080 (0.000, 0.000)",Logistic Regression
0.14,"0.632 (0.570, 0.570)","0.969 (0.967, 0.967)","0.009 (0.000, 0.000)","0.998 (0.997, 0.997)","0.080 (0.000, 0.000)",Logistic Regression
0.15,"0.632 (0.570, 0.570)","0.969 (0.967, 0.967)","0.004 (0.000, 0.000)","0.998 (0.997, 0.997)","0.050 (0.000, 0.000)",Logistic Regression
0.16,"0.632 (0.570, 0.570)","0.969 (0.967, 0.967)","0.000 (0.000, 0.000)","0.998 (0.997, 0.997)","0.000 (0.000, 0.000)",Logistic Regression
0.17,"0.632 (0.570, 0.570)","0.969 (0.967, 0.967)","0.000 (0.000, 0.000)","0.998 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.18,"0.632 (0.570, 0.570)","0.969 (0.967, 0.967)","0.000 (0.000, 0.000)","0.998 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.19,"0.632 (0.570, 0.570)","0.969 (0.967, 0.967)","0.000 (0.000, 0.000)","0.998 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.2,"0.632 (0.570, 0.570)","0.969 (0.967, 0.967)","0.000 (0.000, 0.000)","0.998 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.21,"0.632 (0.570, 0.570)","0.970 (0.967, 0.967)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.22,"0.632 (0.570, 0.570)","0.970 (0.967, 0.967)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.23,"0.632 (0.570, 0.570)","0.970 (0.967, 0.967)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.24,"0.632 (0.570, 0.570)","0.970 (0.967, 0.967)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.25,"0.632 (0.570, 0.570)","0.970 (0.968, 0.968)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.26,"0.632 (0.570, 0.570)","0.970 (0.968, 0.968)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.27,"0.632 (0.570, 0.570)","0.970 (0.968, 0.968)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.28,"0.632 (0.570, 0.570)","0.970 (0.968, 0.968)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.29,"0.632 (0.570, 0.570)","0.970 (0.968, 0.968)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.3,"0.632 (0.570, 0.570)","0.970 (0.969, 0.969)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.31,"0.632 (0.570, 0.570)","0.970 (0.969, 0.969)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.32,"0.632 (0.570, 0.570)","0.970 (0.969, 0.969)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.33,"0.632 (0.570, 0.570)","0.970 (0.969, 0.969)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.34,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.35000000000000003,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.36,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.37,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.38,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.39,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.4,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.41000000000000003,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.42,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.43,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.44,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.45,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.46,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.47000000000000003,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.48,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.49,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.5,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.51,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.52,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.53,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.54,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.55,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.56,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.5700000000000001,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.58,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.59,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.61,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.62,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.63,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.64,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.65,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.66,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.67,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.68,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6900000000000001,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.7000000000000001,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.71,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.72,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.73,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.74,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.75,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.76,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.77,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.78,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.79,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.81,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8200000000000001,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8300000000000001,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.84,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.85,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.86,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.87,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.88,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.89,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.91,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
