,Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Dataset
0,0.1,0.7730061839400011,0.9303078137332281,0.4764079147640791,0.9551319403979023,0.3673708920187793,Full Dataset
1,0.2,0.7730061839400011,0.949171270718232,0.4094368340943683,0.9786897527678349,0.5123809523809524,Full Dataset
2,0.30000000000000004,0.7730061839400011,0.9531176006314128,0.3713850837138508,0.9849329892616332,0.5741176470588235,Full Dataset
3,0.4,0.7730061839400011,0.9542225730071034,0.3333333333333333,0.9881794722384084,0.6066481994459834,Full Dataset
4,0.5,0.7730061839400011,0.9564325177584846,0.3028919330289193,0.9921751435944394,0.6791808873720137,Full Dataset
5,0.1,0.726114036214203,0.9408926417370326,0.37362637362637363,0.9624373956594324,0.27419354838709675,Test Dataset
6,0.2,0.726114036214203,0.9545637314032972,0.25274725274725274,0.9812186978297162,0.3382352941176471,Test Dataset
7,0.30000000000000004,0.726114036214203,0.9565741857659831,0.2087912087912088,0.9849749582637729,0.34545454545454546,Test Dataset
8,0.4,0.726114036214203,0.9573783675110575,0.16483516483516483,0.9874791318864775,0.3333333333333333,Test Dataset
9,0.5,0.726114036214203,0.9613992762364294,0.16483516483516483,0.991652754590985,0.42857142857142855,Test Dataset
