,Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Dataset
0,0.1,0.7644154362181217,0.9092549161104095,0.48034188034188036,0.9331492238834397,0.28585961342828076,Full Dataset
1,0.2,0.7644154362181217,0.9379397438210355,0.37948717948717947,0.9690505666127035,0.40585009140767825,Full Dataset
2,0.30000000000000004,0.7644154362181217,0.9455168681219556,0.30256410256410254,0.981335110941815,0.4745308310991957,Full Dataset
3,0.4,0.7644154362181217,0.9511095074869205,0.24273504273504273,0.9905723264451005,0.5892116182572614,Full Dataset
4,0.5,0.7644154362181217,0.9515605267905466,0.17606837606837608,0.9947624035806114,0.6518987341772152,Full Dataset
5,0.1,0.722233674614627,0.9144706426259824,0.40476190476190477,0.935064935064935,0.20118343195266272,Test Dataset
6,0.2,0.722233674614627,0.9408229311141932,0.2857142857142857,0.9672919672919673,0.2608695652173913,Test Dataset
7,0.30000000000000004,0.722233674614627,0.9523809523809523,0.23809523809523808,0.9812409812409812,0.3389830508474576,Test Dataset
8,0.4,0.722233674614627,0.9602404068423486,0.17857142857142858,0.9918229918229918,0.46875,Test Dataset
9,0.5,0.722233674614627,0.9630143319463708,0.13095238095238096,0.9966329966329966,0.6111111111111112,Test Dataset
