Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.62,"0.668 (0.664, 0.664)","0.916 (0.906, 0.906)","0.208 (0.200, 0.200)","0.931 (0.922, 0.922)","0.067 (0.056, 0.056)",AlloSure
0.63,"0.668 (0.664, 0.664)","0.916 (0.907, 0.907)","0.205 (0.200, 0.200)","0.932 (0.923, 0.923)","0.066 (0.056, 0.056)",AlloSure
0.64,"0.668 (0.664, 0.664)","0.917 (0.908, 0.908)","0.201 (0.200, 0.200)","0.933 (0.924, 0.924)","0.066 (0.057, 0.057)",AlloSure
0.65,"0.668 (0.664, 0.664)","0.917 (0.909, 0.909)","0.201 (0.200, 0.200)","0.933 (0.925, 0.925)","0.067 (0.058, 0.058)",AlloSure
0.66,"0.668 (0.664, 0.664)","0.918 (0.910, 0.910)","0.194 (0.182, 0.182)","0.934 (0.926, 0.926)","0.066 (0.058, 0.058)",AlloSure
0.67,"0.668 (0.664, 0.664)","0.919 (0.911, 0.911)","0.194 (0.182, 0.182)","0.935 (0.927, 0.927)","0.067 (0.059, 0.059)",AlloSure
0.68,"0.668 (0.664, 0.664)","0.919 (0.912, 0.912)","0.194 (0.182, 0.182)","0.936 (0.928, 0.928)","0.067 (0.059, 0.059)",AlloSure
0.6900000000000001,"0.668 (0.664, 0.664)","0.921 (0.912, 0.912)","0.194 (0.182, 0.182)","0.937 (0.929, 0.929)","0.068 (0.060, 0.060)",AlloSure
0.7000000000000001,"0.668 (0.664, 0.664)","0.922 (0.913, 0.913)","0.194 (0.182, 0.182)","0.938 (0.929, 0.929)","0.069 (0.061, 0.061)",AlloSure
0.71,"0.668 (0.664, 0.664)","0.923 (0.915, 0.915)","0.194 (0.182, 0.182)","0.939 (0.931, 0.931)","0.070 (0.062, 0.062)",AlloSure
0.72,"0.668 (0.664, 0.664)","0.924 (0.917, 0.917)","0.190 (0.182, 0.182)","0.940 (0.933, 0.933)","0.070 (0.064, 0.064)",AlloSure
0.73,"0.668 (0.664, 0.664)","0.925 (0.918, 0.918)","0.190 (0.182, 0.182)","0.941 (0.934, 0.934)","0.071 (0.065, 0.065)",AlloSure
0.74,"0.668 (0.664, 0.664)","0.925 (0.918, 0.918)","0.187 (0.182, 0.182)","0.942 (0.934, 0.934)","0.070 (0.065, 0.065)",AlloSure
0.75,"0.668 (0.664, 0.664)","0.926 (0.919, 0.919)","0.187 (0.182, 0.182)","0.943 (0.936, 0.936)","0.071 (0.066, 0.066)",AlloSure
0.76,"0.668 (0.664, 0.664)","0.927 (0.920, 0.920)","0.187 (0.182, 0.182)","0.944 (0.937, 0.937)","0.072 (0.067, 0.067)",AlloSure
0.77,"0.668 (0.664, 0.664)","0.927 (0.921, 0.921)","0.184 (0.169, 0.169)","0.944 (0.938, 0.938)","0.071 (0.068, 0.068)",AlloSure
0.78,"0.668 (0.664, 0.664)","0.928 (0.923, 0.923)","0.184 (0.169, 0.169)","0.945 (0.939, 0.939)","0.072 (0.070, 0.070)",AlloSure
0.79,"0.668 (0.664, 0.664)","0.929 (0.924, 0.924)","0.184 (0.169, 0.169)","0.946 (0.940, 0.940)","0.073 (0.071, 0.071)",AlloSure
0.8,"0.668 (0.664, 0.664)","0.930 (0.924, 0.924)","0.180 (0.169, 0.169)","0.947 (0.941, 0.941)","0.073 (0.066, 0.066)",AlloSure
0.81,"0.668 (0.664, 0.664)","0.930 (0.925, 0.925)","0.180 (0.169, 0.169)","0.947 (0.942, 0.942)","0.074 (0.067, 0.067)",AlloSure
0.8200000000000001,"0.668 (0.664, 0.664)","0.931 (0.927, 0.927)","0.177 (0.169, 0.169)","0.948 (0.944, 0.944)","0.073 (0.068, 0.068)",AlloSure
0.8300000000000001,"0.668 (0.664, 0.664)","0.932 (0.927, 0.927)","0.177 (0.169, 0.169)","0.948 (0.944, 0.944)","0.074 (0.069, 0.069)",AlloSure
0.84,"0.668 (0.664, 0.664)","0.932 (0.928, 0.928)","0.177 (0.169, 0.169)","0.949 (0.945, 0.945)","0.074 (0.070, 0.070)",AlloSure
0.85,"0.668 (0.664, 0.664)","0.933 (0.929, 0.929)","0.177 (0.169, 0.169)","0.950 (0.946, 0.946)","0.075 (0.071, 0.071)",AlloSure
0.86,"0.668 (0.664, 0.664)","0.933 (0.929, 0.929)","0.173 (0.164, 0.164)","0.950 (0.946, 0.946)","0.075 (0.065, 0.065)",AlloSure
0.87,"0.668 (0.664, 0.664)","0.934 (0.930, 0.930)","0.173 (0.164, 0.164)","0.951 (0.947, 0.947)","0.076 (0.066, 0.066)",AlloSure
0.88,"0.668 (0.664, 0.664)","0.935 (0.930, 0.930)","0.173 (0.164, 0.164)","0.952 (0.947, 0.947)","0.077 (0.066, 0.066)",AlloSure
0.89,"0.668 (0.664, 0.664)","0.935 (0.931, 0.931)","0.173 (0.164, 0.164)","0.952 (0.949, 0.949)","0.077 (0.068, 0.068)",AlloSure
0.9,"0.668 (0.664, 0.664)","0.936 (0.932, 0.932)","0.173 (0.164, 0.164)","0.953 (0.950, 0.950)","0.078 (0.069, 0.069)",AlloSure
0.91,"0.668 (0.664, 0.664)","0.936 (0.933, 0.933)","0.173 (0.164, 0.164)","0.953 (0.950, 0.950)","0.079 (0.070, 0.070)",AlloSure
0.92,"0.668 (0.664, 0.664)","0.937 (0.933, 0.933)","0.173 (0.164, 0.164)","0.954 (0.951, 0.951)","0.079 (0.070, 0.070)",AlloSure
0.93,"0.668 (0.664, 0.664)","0.937 (0.933, 0.933)","0.173 (0.164, 0.164)","0.954 (0.951, 0.951)","0.080 (0.071, 0.071)",AlloSure
0.9400000000000001,"0.668 (0.664, 0.664)","0.938 (0.935, 0.935)","0.173 (0.164, 0.164)","0.955 (0.952, 0.952)","0.081 (0.073, 0.073)",AlloSure
0.9500000000000001,"0.668 (0.664, 0.664)","0.938 (0.935, 0.935)","0.173 (0.164, 0.164)","0.956 (0.953, 0.953)","0.082 (0.073, 0.073)",AlloSure
0.96,"0.668 (0.664, 0.664)","0.939 (0.936, 0.936)","0.169 (0.164, 0.164)","0.956 (0.954, 0.954)","0.081 (0.074, 0.074)",AlloSure
0.97,"0.668 (0.664, 0.664)","0.939 (0.937, 0.937)","0.166 (0.154, 0.154)","0.957 (0.954, 0.954)","0.081 (0.076, 0.076)",AlloSure
0.98,"0.668 (0.664, 0.664)","0.940 (0.937, 0.937)","0.163 (0.154, 0.154)","0.957 (0.955, 0.955)","0.080 (0.076, 0.076)",AlloSure
0.99,"0.668 (0.664, 0.664)","0.940 (0.938, 0.938)","0.163 (0.154, 0.154)","0.958 (0.955, 0.955)","0.081 (0.077, 0.077)",AlloSure
1.0,"0.668 (0.664, 0.664)","0.941 (0.938, 0.938)","0.163 (0.154, 0.154)","0.958 (0.956, 0.956)","0.081 (0.078, 0.078)",AlloSure
1.01,"0.668 (0.664, 0.664)","0.941 (0.938, 0.938)","0.163 (0.154, 0.154)","0.958 (0.956, 0.956)","0.082 (0.078, 0.078)",AlloSure
0.0,"0.632 (0.609, 0.609)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.01,"0.632 (0.609, 0.609)","0.022 (0.021, 0.021)","0.996 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.02,"0.632 (0.609, 0.609)","0.394 (0.395, 0.395)","0.716 (0.691, 0.691)","0.386 (0.388, 0.388)","0.026 (0.024, 0.024)",Logistic Regression
0.03,"0.632 (0.609, 0.609)","0.951 (0.948, 0.948)","0.145 (0.123, 0.123)","0.969 (0.966, 0.966)","0.094 (0.080, 0.080)",Logistic Regression
0.04,"0.632 (0.609, 0.609)","0.965 (0.963, 0.963)","0.077 (0.055, 0.055)","0.985 (0.985, 0.985)","0.103 (0.064, 0.064)",Logistic Regression
0.05,"0.632 (0.609, 0.609)","0.970 (0.967, 0.967)","0.058 (0.036, 0.036)","0.990 (0.990, 0.990)","0.112 (0.086, 0.086)",Logistic Regression
0.06,"0.632 (0.609, 0.609)","0.972 (0.970, 0.970)","0.047 (0.031, 0.031)","0.993 (0.993, 0.993)","0.129 (0.133, 0.133)",Logistic Regression
0.07,"0.632 (0.609, 0.609)","0.973 (0.971, 0.971)","0.043 (0.018, 0.018)","0.994 (0.994, 0.994)","0.140 (0.091, 0.091)",Logistic Regression
0.08,"0.632 (0.609, 0.609)","0.974 (0.972, 0.972)","0.031 (0.018, 0.018)","0.995 (0.996, 0.996)","0.129 (0.056, 0.056)",Logistic Regression
0.09,"0.632 (0.609, 0.609)","0.975 (0.973, 0.973)","0.031 (0.018, 0.018)","0.996 (0.996, 0.996)","0.154 (0.067, 0.067)",Logistic Regression
0.1,"0.632 (0.609, 0.609)","0.975 (0.973, 0.973)","0.031 (0.018, 0.018)","0.997 (0.996, 0.996)","0.166 (0.083, 0.083)",Logistic Regression
0.11,"0.632 (0.609, 0.609)","0.976 (0.974, 0.974)","0.016 (0.000, 0.000)","0.997 (0.997, 0.997)","0.100 (0.000, 0.000)",Logistic Regression
0.12,"0.632 (0.609, 0.609)","0.976 (0.974, 0.974)","0.016 (0.000, 0.000)","0.998 (0.997, 0.997)","0.120 (0.000, 0.000)",Logistic Regression
0.13,"0.632 (0.609, 0.609)","0.976 (0.975, 0.975)","0.011 (0.000, 0.000)","0.998 (0.998, 0.998)","0.112 (0.000, 0.000)",Logistic Regression
0.14,"0.632 (0.609, 0.609)","0.976 (0.975, 0.975)","0.004 (0.000, 0.000)","0.998 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.15,"0.632 (0.609, 0.609)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.998 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.16,"0.632 (0.609, 0.609)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.17,"0.632 (0.609, 0.609)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.18,"0.632 (0.609, 0.609)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.19,"0.632 (0.609, 0.609)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.2,"0.632 (0.609, 0.609)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.040 (0.000, 0.000)",Logistic Regression
0.21,"0.632 (0.609, 0.609)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.040 (0.000, 0.000)",Logistic Regression
0.22,"0.632 (0.609, 0.609)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.040 (0.000, 0.000)",Logistic Regression
0.23,"0.632 (0.609, 0.609)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.040 (0.000, 0.000)",Logistic Regression
0.24,"0.632 (0.609, 0.609)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.040 (0.000, 0.000)",Logistic Regression
0.25,"0.632 (0.609, 0.609)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.040 (0.000, 0.000)",Logistic Regression
0.26,"0.632 (0.609, 0.609)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.040 (0.000, 0.000)",Logistic Regression
0.27,"0.632 (0.609, 0.609)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.28,"0.632 (0.609, 0.609)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.29,"0.632 (0.609, 0.609)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.3,"0.632 (0.609, 0.609)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.31,"0.632 (0.609, 0.609)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.32,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.33,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression
0.34,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression
0.35000000000000003,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.36,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.37,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.38,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.39,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.4,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.41000000000000003,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.42,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.43,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.44,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.45,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.46,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.47000000000000003,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.48,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.49,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.5,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.51,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.52,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.53,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.54,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.55,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.56,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.5700000000000001,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.58,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.59,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.6,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.61,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.62,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.63,"0.632 (0.609, 0.609)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.64,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.65,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.66,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.67,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.68,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6900000000000001,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.7000000000000001,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.71,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.72,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.73,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.74,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.75,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.76,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.77,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.78,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.79,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.81,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8200000000000001,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8300000000000001,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.84,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.85,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.86,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.87,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.88,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.89,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.91,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.92,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.93,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9400000000000001,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9500000000000001,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.96,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.97,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.98,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.99,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.0,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.632 (0.609, 0.609)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.671 (0.667, 0.667)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.01,"0.671 (0.667, 0.667)","0.173 (0.171, 0.171)","0.858 (0.839, 0.839)","0.158 (0.156, 0.156)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.02,"0.671 (0.667, 0.667)","0.215 (0.213, 0.213)","0.822 (0.804, 0.804)","0.201 (0.199, 0.199)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.03,"0.671 (0.667, 0.667)","0.941 (0.938, 0.938)","0.312 (0.288, 0.288)","0.956 (0.954, 0.954)","0.136 (0.138, 0.138)",Logistic Regression w/ rej
0.04,"0.671 (0.667, 0.667)","0.956 (0.953, 0.953)","0.274 (0.262, 0.262)","0.971 (0.970, 0.970)","0.173 (0.169, 0.169)",Logistic Regression w/ rej
0.05,"0.671 (0.667, 0.667)","0.959 (0.958, 0.958)","0.254 (0.232, 0.232)","0.975 (0.974, 0.974)","0.186 (0.181, 0.181)",Logistic Regression w/ rej
0.06,"0.671 (0.667, 0.667)","0.962 (0.960, 0.960)","0.251 (0.232, 0.232)","0.978 (0.977, 0.977)","0.200 (0.194, 0.194)",Logistic Regression w/ rej
0.07,"0.671 (0.667, 0.667)","0.964 (0.963, 0.963)","0.209 (0.205, 0.205)","0.981 (0.980, 0.980)","0.197 (0.180, 0.180)",Logistic Regression w/ rej
0.08,"0.671 (0.667, 0.667)","0.973 (0.972, 0.972)","0.097 (0.077, 0.077)","0.992 (0.991, 0.991)","0.226 (0.174, 0.174)",Logistic Regression w/ rej
0.09,"0.671 (0.667, 0.667)","0.975 (0.973, 0.973)","0.058 (0.054, 0.054)","0.995 (0.994, 0.994)","0.213 (0.176, 0.176)",Logistic Regression w/ rej
0.1,"0.671 (0.667, 0.667)","0.975 (0.973, 0.973)","0.037 (0.036, 0.036)","0.996 (0.995, 0.995)","0.175 (0.143, 0.143)",Logistic Regression w/ rej
0.11,"0.671 (0.667, 0.667)","0.976 (0.973, 0.973)","0.029 (0.018, 0.018)","0.997 (0.997, 0.997)","0.186 (0.111, 0.111)",Logistic Regression w/ rej
0.12,"0.671 (0.667, 0.667)","0.976 (0.974, 0.974)","0.022 (0.018, 0.018)","0.997 (0.997, 0.997)","0.172 (0.125, 0.125)",Logistic Regression w/ rej
0.13,"0.671 (0.667, 0.667)","0.976 (0.974, 0.974)","0.022 (0.018, 0.018)","0.998 (0.998, 0.998)","0.191 (0.143, 0.143)",Logistic Regression w/ rej
0.14,"0.671 (0.667, 0.667)","0.977 (0.975, 0.975)","0.022 (0.018, 0.018)","0.998 (0.998, 0.998)","0.245 (0.167, 0.167)",Logistic Regression w/ rej
