Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.54,"0.633 (0.601, 0.601)","0.941 (0.934, 0.934)","0.120 (0.073, 0.073)","0.957 (0.953, 0.953)","0.052 (0.031, 0.031)",AlloSure
0.55,"0.633 (0.601, 0.601)","0.942 (0.935, 0.935)","0.114 (0.073, 0.073)","0.958 (0.954, 0.954)","0.051 (0.032, 0.032)",AlloSure
0.56,"0.633 (0.601, 0.601)","0.942 (0.936, 0.936)","0.114 (0.073, 0.073)","0.959 (0.955, 0.955)","0.052 (0.032, 0.032)",AlloSure
0.5700000000000001,"0.633 (0.601, 0.601)","0.943 (0.937, 0.937)","0.114 (0.073, 0.073)","0.959 (0.956, 0.956)","0.053 (0.033, 0.033)",AlloSure
0.58,"0.633 (0.601, 0.601)","0.944 (0.938, 0.938)","0.114 (0.073, 0.073)","0.960 (0.958, 0.958)","0.054 (0.034, 0.034)",AlloSure
0.59,"0.633 (0.601, 0.601)","0.944 (0.939, 0.939)","0.114 (0.073, 0.073)","0.961 (0.958, 0.958)","0.055 (0.035, 0.035)",AlloSure
0.6,"0.633 (0.601, 0.601)","0.945 (0.939, 0.939)","0.105 (0.069, 0.069)","0.961 (0.958, 0.958)","0.049 (0.035, 0.035)",AlloSure
0.61,"0.633 (0.601, 0.601)","0.945 (0.939, 0.939)","0.105 (0.069, 0.069)","0.962 (0.959, 0.959)","0.051 (0.035, 0.035)",AlloSure
0.62,"0.633 (0.601, 0.601)","0.946 (0.939, 0.939)","0.094 (0.049, 0.049)","0.962 (0.959, 0.959)","0.046 (0.035, 0.035)",AlloSure
0.63,"0.633 (0.601, 0.601)","0.946 (0.939, 0.939)","0.094 (0.049, 0.049)","0.962 (0.959, 0.959)","0.046 (0.036, 0.036)",AlloSure
0.64,"0.633 (0.601, 0.601)","0.947 (0.939, 0.939)","0.094 (0.049, 0.049)","0.963 (0.960, 0.960)","0.047 (0.037, 0.037)",AlloSure
0.65,"0.633 (0.601, 0.601)","0.947 (0.939, 0.939)","0.094 (0.049, 0.049)","0.964 (0.960, 0.960)","0.047 (0.037, 0.037)",AlloSure
0.66,"0.633 (0.601, 0.601)","0.947 (0.939, 0.939)","0.084 (0.049, 0.049)","0.964 (0.960, 0.960)","0.044 (0.037, 0.037)",AlloSure
0.67,"0.633 (0.601, 0.601)","0.948 (0.939, 0.939)","0.084 (0.049, 0.049)","0.965 (0.961, 0.961)","0.045 (0.037, 0.037)",AlloSure
0.68,"0.633 (0.601, 0.601)","0.948 (0.940, 0.940)","0.084 (0.049, 0.049)","0.965 (0.961, 0.961)","0.046 (0.037, 0.037)",AlloSure
0.6900000000000001,"0.633 (0.601, 0.601)","0.949 (0.941, 0.941)","0.084 (0.049, 0.049)","0.966 (0.962, 0.962)","0.048 (0.038, 0.038)",AlloSure
0.7000000000000001,"0.633 (0.601, 0.601)","0.950 (0.942, 0.942)","0.084 (0.049, 0.049)","0.967 (0.963, 0.963)","0.049 (0.039, 0.039)",AlloSure
0.71,"0.633 (0.601, 0.601)","0.951 (0.945, 0.945)","0.084 (0.049, 0.049)","0.967 (0.963, 0.963)","0.050 (0.039, 0.039)",AlloSure
0.72,"0.633 (0.601, 0.601)","0.951 (0.946, 0.946)","0.084 (0.049, 0.049)","0.968 (0.963, 0.963)","0.051 (0.039, 0.039)",AlloSure
0.73,"0.633 (0.601, 0.601)","0.952 (0.948, 0.948)","0.084 (0.049, 0.049)","0.969 (0.964, 0.964)","0.053 (0.040, 0.040)",AlloSure
0.74,"0.633 (0.601, 0.601)","0.952 (0.948, 0.948)","0.078 (0.049, 0.049)","0.969 (0.965, 0.965)","0.051 (0.041, 0.041)",AlloSure
0.75,"0.633 (0.601, 0.601)","0.953 (0.948, 0.948)","0.078 (0.049, 0.049)","0.970 (0.966, 0.966)","0.052 (0.043, 0.043)",AlloSure
0.76,"0.633 (0.601, 0.601)","0.954 (0.948, 0.948)","0.078 (0.049, 0.049)","0.971 (0.966, 0.966)","0.052 (0.043, 0.043)",AlloSure
0.77,"0.633 (0.601, 0.601)","0.954 (0.949, 0.949)","0.072 (0.049, 0.049)","0.971 (0.966, 0.966)","0.050 (0.043, 0.043)",AlloSure
0.78,"0.633 (0.601, 0.601)","0.954 (0.949, 0.949)","0.072 (0.049, 0.049)","0.971 (0.966, 0.966)","0.051 (0.043, 0.043)",AlloSure
0.79,"0.633 (0.601, 0.601)","0.955 (0.950, 0.950)","0.072 (0.049, 0.049)","0.972 (0.967, 0.967)","0.053 (0.044, 0.044)",AlloSure
0.8,"0.633 (0.601, 0.601)","0.956 (0.951, 0.951)","0.072 (0.049, 0.049)","0.973 (0.967, 0.967)","0.055 (0.045, 0.045)",AlloSure
0.81,"0.633 (0.601, 0.601)","0.956 (0.952, 0.952)","0.072 (0.049, 0.049)","0.973 (0.967, 0.967)","0.057 (0.047, 0.047)",AlloSure
0.8200000000000001,"0.633 (0.601, 0.601)","0.957 (0.952, 0.952)","0.072 (0.049, 0.049)","0.974 (0.968, 0.968)","0.059 (0.047, 0.047)",AlloSure
0.8300000000000001,"0.633 (0.601, 0.601)","0.957 (0.953, 0.953)","0.072 (0.049, 0.049)","0.974 (0.968, 0.968)","0.061 (0.048, 0.048)",AlloSure
0.84,"0.633 (0.601, 0.601)","0.957 (0.953, 0.953)","0.072 (0.049, 0.049)","0.975 (0.970, 0.970)","0.062 (0.048, 0.048)",AlloSure
0.85,"0.633 (0.601, 0.601)","0.958 (0.954, 0.954)","0.072 (0.049, 0.049)","0.975 (0.971, 0.971)","0.066 (0.049, 0.049)",AlloSure
0.86,"0.633 (0.601, 0.601)","0.958 (0.954, 0.954)","0.072 (0.049, 0.049)","0.976 (0.971, 0.971)","0.067 (0.049, 0.049)",AlloSure
0.87,"0.633 (0.601, 0.601)","0.959 (0.954, 0.954)","0.072 (0.049, 0.049)","0.976 (0.972, 0.972)","0.068 (0.049, 0.049)",AlloSure
0.88,"0.633 (0.601, 0.601)","0.959 (0.954, 0.954)","0.072 (0.049, 0.049)","0.976 (0.972, 0.972)","0.068 (0.049, 0.049)",AlloSure
0.89,"0.633 (0.601, 0.601)","0.960 (0.954, 0.954)","0.072 (0.049, 0.049)","0.977 (0.972, 0.972)","0.071 (0.049, 0.049)",AlloSure
0.9,"0.633 (0.601, 0.601)","0.960 (0.954, 0.954)","0.072 (0.049, 0.049)","0.977 (0.972, 0.972)","0.071 (0.049, 0.049)",AlloSure
0.91,"0.633 (0.601, 0.601)","0.960 (0.954, 0.954)","0.072 (0.049, 0.049)","0.977 (0.972, 0.972)","0.074 (0.049, 0.049)",AlloSure
0.92,"0.633 (0.601, 0.601)","0.960 (0.955, 0.955)","0.072 (0.049, 0.049)","0.978 (0.973, 0.973)","0.075 (0.052, 0.052)",AlloSure
0.93,"0.633 (0.601, 0.601)","0.961 (0.956, 0.956)","0.072 (0.049, 0.049)","0.978 (0.973, 0.973)","0.076 (0.053, 0.053)",AlloSure
0.9400000000000001,"0.633 (0.601, 0.601)","0.961 (0.956, 0.956)","0.072 (0.049, 0.049)","0.978 (0.974, 0.974)","0.077 (0.054, 0.054)",AlloSure
0.9500000000000001,"0.633 (0.601, 0.601)","0.962 (0.957, 0.957)","0.072 (0.049, 0.049)","0.979 (0.975, 0.975)","0.077 (0.055, 0.055)",AlloSure
0.96,"0.633 (0.601, 0.601)","0.962 (0.957, 0.957)","0.072 (0.049, 0.049)","0.979 (0.976, 0.976)","0.078 (0.056, 0.056)",AlloSure
0.97,"0.633 (0.601, 0.601)","0.962 (0.958, 0.958)","0.067 (0.049, 0.049)","0.980 (0.976, 0.976)","0.075 (0.057, 0.057)",AlloSure
0.98,"0.633 (0.601, 0.601)","0.962 (0.958, 0.958)","0.067 (0.049, 0.049)","0.980 (0.976, 0.976)","0.075 (0.058, 0.058)",AlloSure
0.99,"0.633 (0.601, 0.601)","0.963 (0.959, 0.959)","0.067 (0.049, 0.049)","0.980 (0.976, 0.976)","0.076 (0.059, 0.059)",AlloSure
1.0,"0.633 (0.601, 0.601)","0.963 (0.959, 0.959)","0.067 (0.049, 0.049)","0.980 (0.976, 0.976)","0.076 (0.059, 0.059)",AlloSure
1.01,"0.633 (0.601, 0.601)","0.963 (0.959, 0.959)","0.067 (0.049, 0.049)","0.980 (0.976, 0.976)","0.077 (0.059, 0.059)",AlloSure
20.0,"0.559 (0.541, 0.541)","0.119 (0.117, 0.117)","0.887 (0.867, 0.867)","0.104 (0.102, 0.102)","0.019 (0.016, 0.016)",AlloMap
21.0,"0.559 (0.541, 0.541)","0.139 (0.132, 0.132)","0.857 (0.833, 0.833)","0.125 (0.119, 0.119)","0.019 (0.015, 0.015)",AlloMap
22.0,"0.559 (0.541, 0.541)","0.161 (0.157, 0.157)","0.837 (0.828, 0.828)","0.148 (0.146, 0.146)","0.019 (0.016, 0.016)",AlloMap
23.0,"0.559 (0.541, 0.541)","0.189 (0.187, 0.187)","0.829 (0.828, 0.828)","0.177 (0.172, 0.172)","0.019 (0.016, 0.016)",AlloMap
24.0,"0.559 (0.541, 0.541)","0.216 (0.214, 0.214)","0.801 (0.793, 0.793)","0.205 (0.201, 0.201)","0.019 (0.016, 0.016)",AlloMap
25.0,"0.559 (0.541, 0.541)","0.248 (0.240, 0.240)","0.790 (0.767, 0.767)","0.238 (0.227, 0.227)","0.019 (0.017, 0.017)",AlloMap
26.0,"0.559 (0.541, 0.541)","0.289 (0.281, 0.281)","0.745 (0.690, 0.690)","0.280 (0.271, 0.271)","0.019 (0.016, 0.016)",AlloMap
27.0,"0.559 (0.541, 0.541)","0.334 (0.325, 0.325)","0.713 (0.690, 0.690)","0.327 (0.316, 0.316)","0.020 (0.017, 0.017)",AlloMap
28.0,"0.559 (0.541, 0.541)","0.386 (0.377, 0.377)","0.667 (0.633, 0.633)","0.381 (0.372, 0.372)","0.020 (0.017, 0.017)",AlloMap
29.0,"0.559 (0.541, 0.541)","0.445 (0.432, 0.432)","0.619 (0.604, 0.604)","0.442 (0.428, 0.428)","0.021 (0.017, 0.017)",AlloMap
30.0,"0.559 (0.541, 0.541)","0.504 (0.494, 0.494)","0.588 (0.586, 0.586)","0.503 (0.491, 0.491)","0.022 (0.019, 0.019)",AlloMap
31.0,"0.559 (0.541, 0.541)","0.574 (0.567, 0.567)","0.529 (0.512, 0.512)","0.575 (0.568, 0.568)","0.024 (0.021, 0.021)",AlloMap
32.0,"0.559 (0.541, 0.541)","0.638 (0.633, 0.633)","0.461 (0.433, 0.433)","0.642 (0.637, 0.637)","0.025 (0.018, 0.018)",AlloMap
33.0,"0.559 (0.541, 0.541)","0.706 (0.701, 0.701)","0.418 (0.379, 0.379)","0.712 (0.707, 0.707)","0.028 (0.022, 0.022)",AlloMap
34.0,"0.559 (0.541, 0.541)","0.771 (0.763, 0.763)","0.328 (0.303, 0.303)","0.779 (0.771, 0.771)","0.029 (0.023, 0.023)",AlloMap
35.0,"0.559 (0.541, 0.541)","0.834 (0.827, 0.827)","0.250 (0.233, 0.233)","0.845 (0.836, 0.836)","0.031 (0.021, 0.021)",AlloMap
36.0,"0.559 (0.541, 0.541)","0.890 (0.882, 0.882)","0.177 (0.138, 0.138)","0.904 (0.893, 0.893)","0.035 (0.027, 0.027)",AlloMap
37.0,"0.559 (0.541, 0.541)","0.932 (0.925, 0.925)","0.087 (0.067, 0.067)","0.948 (0.939, 0.939)","0.034 (0.016, 0.016)",AlloMap
38.0,"0.559 (0.541, 0.541)","0.967 (0.966, 0.966)","0.036 (0.030, 0.030)","0.985 (0.984, 0.984)","0.047 (0.028, 0.028)",AlloMap
39.0,"0.559 (0.541, 0.541)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",AlloMap
0.0,"0.590 (0.563, 0.563)","0.019 (0.016, 0.016)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.019 (0.016, 0.016)",Logistic Regression
0.01,"0.590 (0.563, 0.563)","0.019 (0.016, 0.016)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.019 (0.016, 0.016)",Logistic Regression
0.02,"0.590 (0.563, 0.563)","0.714 (0.707, 0.707)","0.441 (0.379, 0.379)","0.719 (0.713, 0.713)","0.030 (0.022, 0.022)",Logistic Regression
0.03,"0.590 (0.563, 0.563)","0.975 (0.976, 0.976)","0.017 (0.000, 0.000)","0.994 (0.994, 0.994)","0.045 (0.000, 0.000)",Logistic Regression
0.04,"0.590 (0.563, 0.563)","0.979 (0.977, 0.977)","0.017 (0.000, 0.000)","0.997 (0.997, 0.997)","0.087 (0.000, 0.000)",Logistic Regression
0.05,"0.590 (0.563, 0.563)","0.979 (0.977, 0.977)","0.010 (0.000, 0.000)","0.998 (0.998, 0.998)","0.090 (0.000, 0.000)",Logistic Regression
0.06,"0.590 (0.563, 0.563)","0.980 (0.978, 0.978)","0.000 (0.000, 0.000)","0.999 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.07,"0.590 (0.563, 0.563)","0.980 (0.978, 0.978)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.08,"0.590 (0.563, 0.563)","0.980 (0.978, 0.978)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.09,"0.590 (0.563, 0.563)","0.980 (0.978, 0.978)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.1,"0.590 (0.563, 0.563)","0.980 (0.978, 0.978)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.11,"0.590 (0.563, 0.563)","0.980 (0.978, 0.978)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.12,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.13,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.14,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.15,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.16,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.17,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.18,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.19,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.2,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.21,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.22,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.23,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.24,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.25,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.26,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.27,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.28,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.29,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.3,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.31,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.32,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.33,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.34,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.35000000000000003,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.36,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.37,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.38,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.39,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.4,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.41000000000000003,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.42,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.43,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.44,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.45,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.46,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.47000000000000003,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.48,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.49,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.5,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.51,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.52,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.53,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.54,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.55,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.56,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.5700000000000001,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.58,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.59,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.61,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.62,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.63,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.64,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.65,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.66,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.67,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.68,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6900000000000001,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.7000000000000001,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.71,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.72,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.73,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.74,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.75,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.76,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.77,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.78,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.79,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.81,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8200000000000001,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8300000000000001,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.84,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.85,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.86,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.87,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.88,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.89,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9,"0.590 (0.563, 0.563)","0.981 (0.978, 0.978)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
