Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.99,"0.652 (0.630, 0.630)","0.973 (0.971, 0.971)","0.038 (0.031, 0.031)","0.994 (0.993, 0.993)","0.134 (0.133, 0.133)",Logistic Regression
1.0,"0.652 (0.630, 0.630)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.652 (0.630, 0.630)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.01,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.02,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.03,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.04,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.05,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.06,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.07,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.08,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.09,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.1,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.11,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.12,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.13,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.14,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.15,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.16,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.17,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.18,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.19,"0.672 (0.665, 0.665)","0.022 (0.021, 0.021)","0.996 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.2,"0.672 (0.665, 0.665)","0.023 (0.021, 0.021)","0.996 (1.000, 1.000)","0.001 (0.001, 0.001)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.21,"0.672 (0.665, 0.665)","0.026 (0.025, 0.025)","0.996 (1.000, 1.000)","0.004 (0.004, 0.004)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.22,"0.672 (0.665, 0.665)","0.030 (0.029, 0.029)","0.993 (1.000, 1.000)","0.008 (0.008, 0.008)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.23,"0.672 (0.665, 0.665)","0.035 (0.034, 0.034)","0.988 (0.977, 0.977)","0.013 (0.012, 0.012)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.24,"0.672 (0.665, 0.665)","0.042 (0.041, 0.041)","0.978 (0.964, 0.964)","0.021 (0.021, 0.021)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.25,"0.672 (0.665, 0.665)","0.053 (0.051, 0.051)","0.964 (0.946, 0.946)","0.032 (0.030, 0.030)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.26,"0.672 (0.665, 0.665)","0.066 (0.064, 0.064)","0.960 (0.946, 0.946)","0.046 (0.044, 0.044)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.27,"0.672 (0.665, 0.665)","0.082 (0.076, 0.076)","0.953 (0.942, 0.942)","0.063 (0.060, 0.060)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.28,"0.672 (0.665, 0.665)","0.100 (0.098, 0.098)","0.953 (0.942, 0.942)","0.081 (0.079, 0.079)","0.023 (0.021, 0.021)",Logistic Regression w/ rej
0.29,"0.672 (0.665, 0.665)","0.120 (0.117, 0.117)","0.933 (0.927, 0.927)","0.102 (0.099, 0.099)","0.023 (0.021, 0.021)",Logistic Regression w/ rej
0.3,"0.672 (0.665, 0.665)","0.138 (0.138, 0.138)","0.926 (0.923, 0.923)","0.120 (0.119, 0.119)","0.023 (0.021, 0.021)",Logistic Regression w/ rej
0.31,"0.672 (0.665, 0.665)","0.151 (0.150, 0.150)","0.912 (0.908, 0.908)","0.134 (0.134, 0.134)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.32,"0.672 (0.665, 0.665)","0.158 (0.160, 0.160)","0.901 (0.893, 0.893)","0.142 (0.142, 0.142)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.33,"0.672 (0.665, 0.665)","0.164 (0.163, 0.163)","0.897 (0.892, 0.892)","0.147 (0.146, 0.146)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.34,"0.672 (0.665, 0.665)","0.166 (0.167, 0.167)","0.889 (0.875, 0.875)","0.150 (0.150, 0.150)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.35000000000000003,"0.672 (0.665, 0.665)","0.168 (0.168, 0.168)","0.881 (0.857, 0.857)","0.152 (0.151, 0.151)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.36,"0.672 (0.665, 0.665)","0.169 (0.168, 0.168)","0.877 (0.857, 0.857)","0.153 (0.152, 0.152)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.37,"0.672 (0.665, 0.665)","0.169 (0.169, 0.169)","0.877 (0.857, 0.857)","0.154 (0.153, 0.153)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.38,"0.672 (0.665, 0.665)","0.170 (0.169, 0.169)","0.874 (0.857, 0.857)","0.154 (0.153, 0.153)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.39,"0.672 (0.665, 0.665)","0.171 (0.170, 0.170)","0.874 (0.857, 0.857)","0.155 (0.154, 0.154)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.4,"0.672 (0.665, 0.665)","0.171 (0.170, 0.170)","0.874 (0.857, 0.857)","0.155 (0.154, 0.154)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.41000000000000003,"0.672 (0.665, 0.665)","0.171 (0.170, 0.170)","0.869 (0.857, 0.857)","0.155 (0.154, 0.154)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.42,"0.672 (0.665, 0.665)","0.171 (0.170, 0.170)","0.869 (0.857, 0.857)","0.156 (0.154, 0.154)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.43,"0.672 (0.665, 0.665)","0.172 (0.170, 0.170)","0.869 (0.857, 0.857)","0.156 (0.154, 0.154)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.44,"0.672 (0.665, 0.665)","0.172 (0.170, 0.170)","0.869 (0.857, 0.857)","0.156 (0.155, 0.155)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.45,"0.672 (0.665, 0.665)","0.172 (0.171, 0.171)","0.866 (0.839, 0.839)","0.157 (0.155, 0.155)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.46,"0.672 (0.665, 0.665)","0.173 (0.173, 0.173)","0.862 (0.839, 0.839)","0.158 (0.156, 0.156)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.47000000000000003,"0.672 (0.665, 0.665)","0.176 (0.174, 0.174)","0.854 (0.839, 0.839)","0.161 (0.159, 0.159)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.48,"0.672 (0.665, 0.665)","0.180 (0.180, 0.180)","0.854 (0.839, 0.839)","0.165 (0.164, 0.164)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.49,"0.672 (0.665, 0.665)","0.185 (0.185, 0.185)","0.854 (0.839, 0.839)","0.170 (0.170, 0.170)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.5,"0.672 (0.665, 0.665)","0.193 (0.190, 0.190)","0.848 (0.839, 0.839)","0.178 (0.177, 0.177)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.51,"0.672 (0.665, 0.665)","0.206 (0.203, 0.203)","0.844 (0.821, 0.821)","0.191 (0.189, 0.189)","0.023 (0.023, 0.023)",Logistic Regression w/ rej
0.52,"0.672 (0.665, 0.665)","0.222 (0.220, 0.220)","0.822 (0.804, 0.804)","0.208 (0.207, 0.207)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.53,"0.672 (0.665, 0.665)","0.248 (0.246, 0.246)","0.800 (0.786, 0.786)","0.235 (0.232, 0.232)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.54,"0.672 (0.665, 0.665)","0.282 (0.278, 0.278)","0.795 (0.786, 0.786)","0.271 (0.269, 0.269)","0.024 (0.023, 0.023)",Logistic Regression w/ rej
0.55,"0.672 (0.665, 0.665)","0.333 (0.329, 0.329)","0.765 (0.750, 0.750)","0.323 (0.317, 0.317)","0.025 (0.024, 0.024)",Logistic Regression w/ rej
0.56,"0.672 (0.665, 0.665)","0.398 (0.393, 0.393)","0.718 (0.709, 0.709)","0.391 (0.384, 0.384)","0.026 (0.025, 0.025)",Logistic Regression w/ rej
0.5700000000000001,"0.672 (0.665, 0.665)","0.485 (0.471, 0.471)","0.687 (0.661, 0.661)","0.480 (0.468, 0.468)","0.029 (0.028, 0.028)",Logistic Regression w/ rej
0.58,"0.672 (0.665, 0.665)","0.577 (0.562, 0.562)","0.653 (0.635, 0.635)","0.575 (0.560, 0.560)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.59,"0.672 (0.665, 0.665)","0.672 (0.662, 0.662)","0.610 (0.577, 0.577)","0.673 (0.662, 0.662)","0.041 (0.038, 0.038)",Logistic Regression w/ rej
0.6,"0.672 (0.665, 0.665)","0.757 (0.740, 0.740)","0.588 (0.558, 0.558)","0.760 (0.743, 0.743)","0.053 (0.052, 0.052)",Logistic Regression w/ rej
0.61,"0.672 (0.665, 0.665)","0.812 (0.798, 0.798)","0.536 (0.500, 0.500)","0.818 (0.803, 0.803)","0.063 (0.059, 0.059)",Logistic Regression w/ rej
0.62,"0.672 (0.665, 0.665)","0.844 (0.829, 0.829)","0.489 (0.477, 0.477)","0.852 (0.836, 0.836)","0.070 (0.062, 0.062)",Logistic Regression w/ rej
0.63,"0.672 (0.665, 0.665)","0.864 (0.850, 0.850)","0.467 (0.432, 0.432)","0.872 (0.858, 0.858)","0.077 (0.073, 0.073)",Logistic Regression w/ rej
0.64,"0.672 (0.665, 0.665)","0.877 (0.868, 0.868)","0.445 (0.409, 0.409)","0.887 (0.877, 0.877)","0.083 (0.080, 0.080)",Logistic Regression w/ rej
0.65,"0.672 (0.665, 0.665)","0.888 (0.880, 0.880)","0.431 (0.409, 0.409)","0.899 (0.889, 0.889)","0.088 (0.083, 0.083)",Logistic Regression w/ rej
0.66,"0.672 (0.665, 0.665)","0.896 (0.888, 0.888)","0.427 (0.409, 0.409)","0.906 (0.897, 0.897)","0.094 (0.090, 0.090)",Logistic Regression w/ rej
0.67,"0.672 (0.665, 0.665)","0.902 (0.895, 0.895)","0.403 (0.386, 0.386)","0.913 (0.905, 0.905)","0.096 (0.098, 0.098)",Logistic Regression w/ rej
0.68,"0.672 (0.665, 0.665)","0.908 (0.900, 0.900)","0.384 (0.364, 0.364)","0.919 (0.911, 0.911)","0.098 (0.100, 0.100)",Logistic Regression w/ rej
0.6900000000000001,"0.672 (0.665, 0.665)","0.912 (0.908, 0.908)","0.367 (0.357, 0.357)","0.924 (0.920, 0.920)","0.100 (0.102, 0.102)",Logistic Regression w/ rej
0.7000000000000001,"0.672 (0.665, 0.665)","0.917 (0.914, 0.914)","0.360 (0.354, 0.354)","0.929 (0.925, 0.925)","0.104 (0.109, 0.109)",Logistic Regression w/ rej
0.71,"0.672 (0.665, 0.665)","0.921 (0.918, 0.918)","0.360 (0.354, 0.354)","0.933 (0.930, 0.930)","0.109 (0.115, 0.115)",Logistic Regression w/ rej
0.72,"0.672 (0.665, 0.665)","0.924 (0.922, 0.922)","0.353 (0.338, 0.338)","0.937 (0.935, 0.935)","0.113 (0.113, 0.113)",Logistic Regression w/ rej
0.73,"0.672 (0.665, 0.665)","0.928 (0.926, 0.926)","0.343 (0.338, 0.338)","0.941 (0.939, 0.939)","0.116 (0.119, 0.119)",Logistic Regression w/ rej
0.74,"0.672 (0.665, 0.665)","0.931 (0.929, 0.929)","0.343 (0.338, 0.338)","0.944 (0.944, 0.944)","0.122 (0.122, 0.122)",Logistic Regression w/ rej
0.75,"0.672 (0.665, 0.665)","0.934 (0.931, 0.931)","0.339 (0.323, 0.323)","0.947 (0.945, 0.945)","0.126 (0.129, 0.129)",Logistic Regression w/ rej
0.76,"0.672 (0.665, 0.665)","0.936 (0.933, 0.933)","0.331 (0.321, 0.321)","0.950 (0.949, 0.949)","0.130 (0.132, 0.132)",Logistic Regression w/ rej
0.77,"0.672 (0.665, 0.665)","0.938 (0.935, 0.935)","0.311 (0.288, 0.288)","0.952 (0.950, 0.950)","0.127 (0.129, 0.129)",Logistic Regression w/ rej
0.78,"0.672 (0.665, 0.665)","0.939 (0.936, 0.936)","0.299 (0.277, 0.277)","0.954 (0.951, 0.951)","0.127 (0.124, 0.124)",Logistic Regression w/ rej
0.79,"0.672 (0.665, 0.665)","0.942 (0.938, 0.938)","0.299 (0.277, 0.277)","0.957 (0.955, 0.955)","0.135 (0.130, 0.130)",Logistic Regression w/ rej
0.8,"0.672 (0.665, 0.665)","0.944 (0.940, 0.940)","0.278 (0.262, 0.262)","0.959 (0.956, 0.956)","0.132 (0.119, 0.119)",Logistic Regression w/ rej
0.81,"0.672 (0.665, 0.665)","0.947 (0.944, 0.944)","0.264 (0.246, 0.246)","0.962 (0.960, 0.960)","0.135 (0.109, 0.109)",Logistic Regression w/ rej
0.8200000000000001,"0.672 (0.665, 0.665)","0.949 (0.946, 0.946)","0.243 (0.246, 0.246)","0.965 (0.961, 0.961)","0.137 (0.115, 0.115)",Logistic Regression w/ rej
0.8300000000000001,"0.672 (0.665, 0.665)","0.953 (0.951, 0.951)","0.210 (0.205, 0.205)","0.970 (0.966, 0.966)","0.138 (0.118, 0.118)",Logistic Regression w/ rej
0.84,"0.672 (0.665, 0.665)","0.956 (0.954, 0.954)","0.174 (0.169, 0.169)","0.973 (0.970, 0.970)","0.129 (0.108, 0.108)",Logistic Regression w/ rej
0.85,"0.672 (0.665, 0.665)","0.958 (0.956, 0.956)","0.143 (0.115, 0.115)","0.976 (0.975, 0.975)","0.118 (0.100, 0.100)",Logistic Regression w/ rej
0.86,"0.672 (0.665, 0.665)","0.959 (0.957, 0.957)","0.129 (0.107, 0.107)","0.978 (0.975, 0.975)","0.115 (0.104, 0.104)",Logistic Regression w/ rej
0.87,"0.672 (0.665, 0.665)","0.961 (0.960, 0.960)","0.118 (0.096, 0.096)","0.980 (0.977, 0.977)","0.118 (0.106, 0.106)",Logistic Regression w/ rej
0.88,"0.672 (0.665, 0.665)","0.963 (0.961, 0.961)","0.109 (0.092, 0.092)","0.982 (0.979, 0.979)","0.117 (0.117, 0.117)",Logistic Regression w/ rej
0.89,"0.672 (0.665, 0.665)","0.964 (0.962, 0.962)","0.094 (0.073, 0.073)","0.983 (0.981, 0.981)","0.111 (0.100, 0.100)",Logistic Regression w/ rej
0.9,"0.672 (0.665, 0.665)","0.965 (0.963, 0.963)","0.094 (0.073, 0.073)","0.984 (0.982, 0.982)","0.118 (0.108, 0.108)",Logistic Regression w/ rej
0.91,"0.672 (0.665, 0.665)","0.966 (0.964, 0.964)","0.094 (0.073, 0.073)","0.986 (0.985, 0.985)","0.127 (0.118, 0.118)",Logistic Regression w/ rej
0.92,"0.672 (0.665, 0.665)","0.967 (0.964, 0.964)","0.077 (0.055, 0.055)","0.987 (0.987, 0.987)","0.114 (0.100, 0.100)",Logistic Regression w/ rej
0.93,"0.672 (0.665, 0.665)","0.968 (0.966, 0.966)","0.077 (0.055, 0.055)","0.988 (0.988, 0.988)","0.125 (0.100, 0.100)",Logistic Regression w/ rej
0.9400000000000001,"0.672 (0.665, 0.665)","0.968 (0.966, 0.966)","0.069 (0.055, 0.055)","0.989 (0.988, 0.988)","0.117 (0.079, 0.079)",Logistic Regression w/ rej
0.9500000000000001,"0.672 (0.665, 0.665)","0.970 (0.967, 0.967)","0.061 (0.036, 0.036)","0.990 (0.990, 0.990)","0.117 (0.080, 0.080)",Logistic Regression w/ rej
0.96,"0.672 (0.665, 0.665)","0.970 (0.969, 0.969)","0.053 (0.036, 0.036)","0.991 (0.991, 0.991)","0.116 (0.091, 0.091)",Logistic Regression w/ rej
0.97,"0.672 (0.665, 0.665)","0.972 (0.970, 0.970)","0.050 (0.036, 0.036)","0.992 (0.992, 0.992)","0.131 (0.105, 0.105)",Logistic Regression w/ rej
0.98,"0.672 (0.665, 0.665)","0.973 (0.971, 0.971)","0.043 (0.031, 0.031)","0.994 (0.993, 0.993)","0.135 (0.118, 0.118)",Logistic Regression w/ rej
0.99,"0.672 (0.665, 0.665)","0.974 (0.973, 0.973)","0.035 (0.018, 0.018)","0.995 (0.994, 0.994)","0.148 (0.100, 0.100)",Logistic Regression w/ rej
1.0,"0.672 (0.665, 0.665)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.672 (0.665, 0.665)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
