Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.62,"0.668 (0.635, 0.635)","0.915 (0.908, 0.908)","0.208 (0.205, 0.205)","0.931 (0.925, 0.925)","0.064 (0.059, 0.059)",AlloSure
0.63,"0.668 (0.635, 0.635)","0.915 (0.909, 0.909)","0.205 (0.205, 0.205)","0.931 (0.925, 0.925)","0.064 (0.059, 0.059)",AlloSure
0.64,"0.668 (0.635, 0.635)","0.916 (0.911, 0.911)","0.200 (0.205, 0.205)","0.932 (0.926, 0.926)","0.064 (0.061, 0.061)",AlloSure
0.65,"0.668 (0.635, 0.635)","0.917 (0.912, 0.912)","0.200 (0.205, 0.205)","0.933 (0.927, 0.927)","0.064 (0.061, 0.061)",AlloSure
0.66,"0.668 (0.635, 0.635)","0.917 (0.913, 0.913)","0.193 (0.194, 0.194)","0.934 (0.928, 0.928)","0.063 (0.062, 0.062)",AlloSure
0.67,"0.668 (0.635, 0.635)","0.918 (0.913, 0.913)","0.193 (0.194, 0.194)","0.935 (0.930, 0.930)","0.063 (0.062, 0.062)",AlloSure
0.68,"0.668 (0.635, 0.635)","0.919 (0.914, 0.914)","0.193 (0.194, 0.194)","0.935 (0.931, 0.931)","0.064 (0.063, 0.063)",AlloSure
0.6900000000000001,"0.668 (0.635, 0.635)","0.920 (0.914, 0.914)","0.193 (0.194, 0.194)","0.937 (0.933, 0.933)","0.065 (0.064, 0.064)",AlloSure
0.7000000000000001,"0.668 (0.635, 0.635)","0.921 (0.915, 0.915)","0.193 (0.194, 0.194)","0.937 (0.934, 0.934)","0.066 (0.064, 0.064)",AlloSure
0.71,"0.668 (0.635, 0.635)","0.922 (0.916, 0.916)","0.193 (0.194, 0.194)","0.939 (0.934, 0.934)","0.068 (0.065, 0.065)",AlloSure
0.72,"0.668 (0.635, 0.635)","0.923 (0.918, 0.918)","0.189 (0.182, 0.182)","0.940 (0.936, 0.936)","0.067 (0.062, 0.062)",AlloSure
0.73,"0.668 (0.635, 0.635)","0.924 (0.919, 0.919)","0.189 (0.182, 0.182)","0.941 (0.936, 0.936)","0.068 (0.064, 0.064)",AlloSure
0.74,"0.668 (0.635, 0.635)","0.925 (0.920, 0.920)","0.186 (0.179, 0.179)","0.941 (0.936, 0.936)","0.068 (0.064, 0.064)",AlloSure
0.75,"0.668 (0.635, 0.635)","0.925 (0.921, 0.921)","0.186 (0.179, 0.179)","0.942 (0.938, 0.938)","0.068 (0.064, 0.064)",AlloSure
0.76,"0.668 (0.635, 0.635)","0.926 (0.922, 0.922)","0.186 (0.179, 0.179)","0.943 (0.938, 0.938)","0.069 (0.066, 0.066)",AlloSure
0.77,"0.668 (0.635, 0.635)","0.927 (0.923, 0.923)","0.182 (0.179, 0.179)","0.944 (0.939, 0.939)","0.069 (0.066, 0.066)",AlloSure
0.78,"0.668 (0.635, 0.635)","0.927 (0.924, 0.924)","0.182 (0.179, 0.179)","0.944 (0.940, 0.940)","0.069 (0.066, 0.066)",AlloSure
0.79,"0.668 (0.635, 0.635)","0.928 (0.925, 0.925)","0.182 (0.179, 0.179)","0.945 (0.941, 0.941)","0.071 (0.066, 0.066)",AlloSure
0.8,"0.668 (0.635, 0.635)","0.929 (0.925, 0.925)","0.178 (0.176, 0.176)","0.946 (0.942, 0.942)","0.070 (0.063, 0.063)",AlloSure
0.81,"0.668 (0.635, 0.635)","0.930 (0.926, 0.926)","0.178 (0.176, 0.176)","0.947 (0.942, 0.942)","0.071 (0.063, 0.063)",AlloSure
0.8200000000000001,"0.668 (0.635, 0.635)","0.930 (0.927, 0.927)","0.173 (0.159, 0.159)","0.947 (0.943, 0.943)","0.070 (0.062, 0.062)",AlloSure
0.8300000000000001,"0.668 (0.635, 0.635)","0.931 (0.927, 0.927)","0.173 (0.159, 0.159)","0.948 (0.944, 0.944)","0.071 (0.062, 0.062)",AlloSure
0.84,"0.668 (0.635, 0.635)","0.931 (0.928, 0.928)","0.173 (0.159, 0.159)","0.949 (0.945, 0.945)","0.072 (0.064, 0.064)",AlloSure
0.85,"0.668 (0.635, 0.635)","0.932 (0.929, 0.929)","0.173 (0.159, 0.159)","0.949 (0.945, 0.945)","0.073 (0.065, 0.065)",AlloSure
0.86,"0.668 (0.635, 0.635)","0.933 (0.930, 0.930)","0.170 (0.159, 0.159)","0.950 (0.946, 0.946)","0.072 (0.067, 0.067)",AlloSure
0.87,"0.668 (0.635, 0.635)","0.934 (0.930, 0.930)","0.170 (0.159, 0.159)","0.951 (0.948, 0.948)","0.073 (0.068, 0.068)",AlloSure
0.88,"0.668 (0.635, 0.635)","0.934 (0.931, 0.931)","0.170 (0.159, 0.159)","0.951 (0.948, 0.948)","0.074 (0.069, 0.069)",AlloSure
0.89,"0.668 (0.635, 0.635)","0.935 (0.931, 0.931)","0.170 (0.159, 0.159)","0.952 (0.949, 0.949)","0.075 (0.069, 0.069)",AlloSure
0.9,"0.668 (0.635, 0.635)","0.935 (0.931, 0.931)","0.170 (0.159, 0.159)","0.952 (0.949, 0.949)","0.075 (0.070, 0.070)",AlloSure
0.91,"0.668 (0.635, 0.635)","0.935 (0.932, 0.932)","0.170 (0.159, 0.159)","0.953 (0.949, 0.949)","0.076 (0.071, 0.071)",AlloSure
0.92,"0.668 (0.635, 0.635)","0.936 (0.932, 0.932)","0.170 (0.159, 0.159)","0.953 (0.949, 0.949)","0.077 (0.071, 0.071)",AlloSure
0.93,"0.668 (0.635, 0.635)","0.937 (0.933, 0.933)","0.170 (0.159, 0.159)","0.954 (0.950, 0.950)","0.078 (0.072, 0.072)",AlloSure
0.9400000000000001,"0.668 (0.635, 0.635)","0.937 (0.934, 0.934)","0.170 (0.159, 0.159)","0.955 (0.951, 0.951)","0.079 (0.073, 0.073)",AlloSure
0.9500000000000001,"0.668 (0.635, 0.635)","0.938 (0.935, 0.935)","0.170 (0.159, 0.159)","0.955 (0.951, 0.951)","0.080 (0.074, 0.074)",AlloSure
0.96,"0.668 (0.635, 0.635)","0.938 (0.935, 0.935)","0.165 (0.136, 0.136)","0.956 (0.952, 0.952)","0.079 (0.066, 0.066)",AlloSure
0.97,"0.668 (0.635, 0.635)","0.939 (0.936, 0.936)","0.162 (0.136, 0.136)","0.956 (0.953, 0.953)","0.078 (0.066, 0.066)",AlloSure
0.98,"0.668 (0.635, 0.635)","0.939 (0.936, 0.936)","0.158 (0.114, 0.114)","0.957 (0.953, 0.953)","0.077 (0.057, 0.057)",AlloSure
0.99,"0.668 (0.635, 0.635)","0.940 (0.937, 0.937)","0.158 (0.114, 0.114)","0.957 (0.954, 0.954)","0.078 (0.057, 0.057)",AlloSure
1.0,"0.668 (0.635, 0.635)","0.940 (0.937, 0.937)","0.158 (0.114, 0.114)","0.958 (0.954, 0.954)","0.079 (0.057, 0.057)",AlloSure
1.01,"0.668 (0.635, 0.635)","0.940 (0.938, 0.938)","0.158 (0.114, 0.114)","0.958 (0.955, 0.955)","0.079 (0.057, 0.057)",AlloSure
20.0,"0.585 (0.557, 0.557)","0.105 (0.099, 0.099)","0.919 (0.912, 0.912)","0.087 (0.082, 0.082)","0.022 (0.020, 0.020)",AlloMap
21.0,"0.585 (0.557, 0.557)","0.122 (0.115, 0.115)","0.893 (0.863, 0.863)","0.104 (0.100, 0.100)","0.022 (0.020, 0.020)",AlloMap
22.0,"0.585 (0.557, 0.557)","0.141 (0.135, 0.135)","0.869 (0.842, 0.842)","0.125 (0.120, 0.120)","0.022 (0.019, 0.019)",AlloMap
23.0,"0.585 (0.557, 0.557)","0.166 (0.162, 0.162)","0.860 (0.842, 0.842)","0.150 (0.149, 0.149)","0.022 (0.020, 0.020)",AlloMap
24.0,"0.585 (0.557, 0.557)","0.190 (0.186, 0.186)","0.841 (0.825, 0.825)","0.176 (0.171, 0.171)","0.023 (0.020, 0.020)",AlloMap
25.0,"0.585 (0.557, 0.557)","0.220 (0.216, 0.216)","0.833 (0.807, 0.807)","0.206 (0.201, 0.201)","0.023 (0.020, 0.020)",AlloMap
26.0,"0.585 (0.557, 0.557)","0.258 (0.255, 0.255)","0.802 (0.772, 0.772)","0.245 (0.244, 0.244)","0.023 (0.020, 0.020)",AlloMap
27.0,"0.585 (0.557, 0.557)","0.301 (0.298, 0.298)","0.776 (0.737, 0.737)","0.290 (0.289, 0.289)","0.024 (0.020, 0.020)",AlloMap
28.0,"0.585 (0.557, 0.557)","0.351 (0.352, 0.352)","0.743 (0.719, 0.719)","0.342 (0.344, 0.344)","0.025 (0.022, 0.022)",AlloMap
29.0,"0.585 (0.557, 0.557)","0.408 (0.406, 0.406)","0.698 (0.660, 0.660)","0.401 (0.400, 0.400)","0.026 (0.023, 0.023)",AlloMap
30.0,"0.585 (0.557, 0.557)","0.468 (0.461, 0.461)","0.668 (0.608, 0.608)","0.463 (0.458, 0.458)","0.027 (0.026, 0.026)",AlloMap
31.0,"0.585 (0.557, 0.557)","0.538 (0.536, 0.536)","0.609 (0.553, 0.553)","0.537 (0.533, 0.533)","0.029 (0.028, 0.028)",AlloMap
32.0,"0.585 (0.557, 0.557)","0.607 (0.601, 0.601)","0.545 (0.526, 0.526)","0.608 (0.600, 0.600)","0.030 (0.030, 0.030)",AlloMap
33.0,"0.585 (0.557, 0.557)","0.678 (0.675, 0.675)","0.472 (0.421, 0.421)","0.683 (0.681, 0.681)","0.032 (0.031, 0.031)",AlloMap
34.0,"0.585 (0.557, 0.557)","0.750 (0.749, 0.749)","0.372 (0.340, 0.340)","0.758 (0.757, 0.757)","0.033 (0.033, 0.033)",AlloMap
35.0,"0.585 (0.557, 0.557)","0.817 (0.814, 0.814)","0.284 (0.224, 0.224)","0.830 (0.828, 0.828)","0.036 (0.035, 0.035)",AlloMap
36.0,"0.585 (0.557, 0.557)","0.878 (0.876, 0.876)","0.207 (0.157, 0.157)","0.894 (0.889, 0.889)","0.042 (0.037, 0.037)",AlloMap
37.0,"0.585 (0.557, 0.557)","0.927 (0.926, 0.926)","0.111 (0.090, 0.090)","0.946 (0.946, 0.946)","0.043 (0.035, 0.035)",AlloMap
38.0,"0.585 (0.557, 0.557)","0.964 (0.962, 0.962)","0.050 (0.030, 0.030)","0.985 (0.984, 0.984)","0.067 (0.044, 0.044)",AlloMap
39.0,"0.585 (0.557, 0.557)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",AlloMap
0.0,"0.634 (0.594, 0.594)","0.022 (0.019, 0.019)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.019, 0.019)",Logistic Regression
0.01,"0.634 (0.594, 0.594)","0.022 (0.019, 0.019)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.019, 0.019)",Logistic Regression
0.02,"0.634 (0.594, 0.594)","0.365 (0.357, 0.357)","0.743 (0.702, 0.702)","0.357 (0.350, 0.350)","0.025 (0.022, 0.022)",Logistic Regression
0.03,"0.634 (0.594, 0.594)","0.949 (0.947, 0.947)","0.140 (0.114, 0.114)","0.967 (0.965, 0.965)","0.088 (0.068, 0.068)",Logistic Regression
0.04,"0.634 (0.594, 0.594)","0.965 (0.964, 0.964)","0.068 (0.043, 0.043)","0.985 (0.985, 0.985)","0.096 (0.059, 0.059)",Logistic Regression
0.05,"0.634 (0.594, 0.594)","0.969 (0.969, 0.969)","0.051 (0.023, 0.023)","0.990 (0.990, 0.990)","0.104 (0.045, 0.045)",Logistic Regression
0.06,"0.634 (0.594, 0.594)","0.972 (0.972, 0.972)","0.039 (0.023, 0.023)","0.993 (0.993, 0.993)","0.117 (0.059, 0.059)",Logistic Regression
0.07,"0.634 (0.594, 0.594)","0.973 (0.974, 0.974)","0.033 (0.015, 0.015)","0.995 (0.994, 0.994)","0.126 (0.062, 0.062)",Logistic Regression
0.08,"0.634 (0.594, 0.594)","0.974 (0.975, 0.975)","0.025 (0.015, 0.015)","0.995 (0.995, 0.995)","0.121 (0.071, 0.071)",Logistic Regression
0.09,"0.634 (0.594, 0.594)","0.975 (0.975, 0.975)","0.025 (0.015, 0.015)","0.996 (0.996, 0.996)","0.129 (0.071, 0.071)",Logistic Regression
0.1,"0.634 (0.594, 0.594)","0.975 (0.974, 0.974)","0.015 (0.000, 0.000)","0.997 (0.996, 0.996)","0.090 (0.000, 0.000)",Logistic Regression
0.11,"0.634 (0.594, 0.594)","0.975 (0.974, 0.974)","0.015 (0.000, 0.000)","0.997 (0.997, 0.997)","0.101 (0.000, 0.000)",Logistic Regression
0.12,"0.634 (0.594, 0.594)","0.976 (0.975, 0.975)","0.015 (0.000, 0.000)","0.998 (0.998, 0.998)","0.115 (0.000, 0.000)",Logistic Regression
0.13,"0.634 (0.594, 0.594)","0.976 (0.974, 0.974)","0.008 (0.000, 0.000)","0.998 (0.998, 0.998)","0.073 (0.000, 0.000)",Logistic Regression
0.14,"0.634 (0.594, 0.594)","0.976 (0.974, 0.974)","0.003 (0.000, 0.000)","0.998 (0.998, 0.998)","0.040 (0.000, 0.000)",Logistic Regression
0.15,"0.634 (0.594, 0.594)","0.976 (0.974, 0.974)","0.003 (0.000, 0.000)","0.998 (0.998, 0.998)","0.040 (0.000, 0.000)",Logistic Regression
0.16,"0.634 (0.594, 0.594)","0.977 (0.974, 0.974)","0.003 (0.000, 0.000)","0.999 (0.998, 0.998)","0.050 (0.000, 0.000)",Logistic Regression
0.17,"0.634 (0.594, 0.594)","0.977 (0.974, 0.974)","0.003 (0.000, 0.000)","0.999 (0.998, 0.998)","0.050 (0.000, 0.000)",Logistic Regression
0.18,"0.634 (0.594, 0.594)","0.977 (0.974, 0.974)","0.003 (0.000, 0.000)","0.999 (0.998, 0.998)","0.050 (0.000, 0.000)",Logistic Regression
0.19,"0.634 (0.594, 0.594)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.2,"0.634 (0.594, 0.594)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.21,"0.634 (0.594, 0.594)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.22,"0.634 (0.594, 0.594)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.23,"0.634 (0.594, 0.594)","0.977 (0.976, 0.976)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.24,"0.634 (0.594, 0.594)","0.977 (0.976, 0.976)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.25,"0.634 (0.594, 0.594)","0.977 (0.976, 0.976)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.26,"0.634 (0.594, 0.594)","0.977 (0.976, 0.976)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression
0.27,"0.634 (0.594, 0.594)","0.977 (0.976, 0.976)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression
0.28,"0.634 (0.594, 0.594)","0.977 (0.976, 0.976)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression
0.29,"0.634 (0.594, 0.594)","0.977 (0.976, 0.976)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression
0.3,"0.634 (0.594, 0.594)","0.977 (0.976, 0.976)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression
0.31,"0.634 (0.594, 0.594)","0.977 (0.976, 0.976)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression
0.32,"0.634 (0.594, 0.594)","0.977 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression
0.33,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.34,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.35000000000000003,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.36,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.37,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.38,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.39,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.4,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.41000000000000003,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.42,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.43,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.44,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.45,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.46,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.47000000000000003,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.48,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.49,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.5,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.51,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.52,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.53,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.54,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.55,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.56,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.5700000000000001,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.58,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.59,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.6,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.61,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.62,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.63,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.64,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.65,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.66,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.67,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.68,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6900000000000001,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.7000000000000001,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.71,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.72,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.73,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.74,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.75,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.76,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.77,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.78,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.79,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.81,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8200000000000001,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8300000000000001,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.84,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.85,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.86,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.87,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.88,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.89,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.91,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.92,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.93,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9400000000000001,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9500000000000001,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.96,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.97,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.98,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
