Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.62,"0.668 (0.667, 0.667)","0.914 (0.903, 0.903)","0.210 (0.205, 0.205)","0.929 (0.919, 0.919)","0.066 (0.057, 0.057)",AlloSure
0.63,"0.668 (0.667, 0.667)","0.914 (0.903, 0.903)","0.207 (0.205, 0.205)","0.930 (0.920, 0.920)","0.065 (0.058, 0.058)",AlloSure
0.64,"0.668 (0.667, 0.667)","0.915 (0.905, 0.905)","0.204 (0.205, 0.205)","0.931 (0.921, 0.921)","0.065 (0.059, 0.059)",AlloSure
0.65,"0.668 (0.667, 0.667)","0.915 (0.905, 0.905)","0.204 (0.205, 0.205)","0.931 (0.922, 0.922)","0.066 (0.059, 0.059)",AlloSure
0.66,"0.668 (0.667, 0.667)","0.916 (0.906, 0.906)","0.196 (0.182, 0.182)","0.932 (0.922, 0.922)","0.065 (0.060, 0.060)",AlloSure
0.67,"0.668 (0.667, 0.667)","0.917 (0.907, 0.907)","0.196 (0.182, 0.182)","0.933 (0.924, 0.924)","0.066 (0.061, 0.061)",AlloSure
0.68,"0.668 (0.667, 0.667)","0.918 (0.908, 0.908)","0.196 (0.182, 0.182)","0.934 (0.924, 0.924)","0.066 (0.061, 0.061)",AlloSure
0.6900000000000001,"0.668 (0.667, 0.667)","0.919 (0.909, 0.909)","0.196 (0.182, 0.182)","0.935 (0.925, 0.925)","0.067 (0.062, 0.062)",AlloSure
0.7000000000000001,"0.668 (0.667, 0.667)","0.920 (0.910, 0.910)","0.196 (0.182, 0.182)","0.936 (0.926, 0.926)","0.068 (0.062, 0.062)",AlloSure
0.71,"0.668 (0.667, 0.667)","0.921 (0.911, 0.911)","0.196 (0.182, 0.182)","0.937 (0.928, 0.928)","0.069 (0.064, 0.064)",AlloSure
0.72,"0.668 (0.667, 0.667)","0.922 (0.913, 0.913)","0.192 (0.182, 0.182)","0.939 (0.930, 0.930)","0.069 (0.066, 0.066)",AlloSure
0.73,"0.668 (0.667, 0.667)","0.923 (0.914, 0.914)","0.189 (0.182, 0.182)","0.940 (0.931, 0.931)","0.069 (0.061, 0.061)",AlloSure
0.74,"0.668 (0.667, 0.667)","0.923 (0.915, 0.915)","0.186 (0.182, 0.182)","0.940 (0.931, 0.931)","0.068 (0.062, 0.062)",AlloSure
0.75,"0.668 (0.667, 0.667)","0.924 (0.916, 0.916)","0.186 (0.182, 0.182)","0.941 (0.933, 0.933)","0.069 (0.063, 0.063)",AlloSure
0.76,"0.668 (0.667, 0.667)","0.925 (0.917, 0.917)","0.186 (0.182, 0.182)","0.942 (0.934, 0.934)","0.070 (0.064, 0.064)",AlloSure
0.77,"0.668 (0.667, 0.667)","0.926 (0.918, 0.918)","0.182 (0.169, 0.169)","0.942 (0.935, 0.935)","0.069 (0.065, 0.065)",AlloSure
0.78,"0.668 (0.667, 0.667)","0.926 (0.919, 0.919)","0.182 (0.169, 0.169)","0.943 (0.936, 0.936)","0.070 (0.066, 0.066)",AlloSure
0.79,"0.668 (0.667, 0.667)","0.927 (0.920, 0.920)","0.182 (0.169, 0.169)","0.944 (0.937, 0.937)","0.071 (0.067, 0.067)",AlloSure
0.8,"0.668 (0.667, 0.667)","0.928 (0.921, 0.921)","0.179 (0.169, 0.169)","0.945 (0.938, 0.938)","0.071 (0.062, 0.062)",AlloSure
0.81,"0.668 (0.667, 0.667)","0.929 (0.922, 0.922)","0.179 (0.169, 0.169)","0.945 (0.939, 0.939)","0.071 (0.063, 0.063)",AlloSure
0.8200000000000001,"0.668 (0.667, 0.667)","0.929 (0.923, 0.923)","0.175 (0.169, 0.169)","0.946 (0.941, 0.941)","0.071 (0.065, 0.065)",AlloSure
0.8300000000000001,"0.668 (0.667, 0.667)","0.930 (0.924, 0.924)","0.175 (0.169, 0.169)","0.947 (0.941, 0.941)","0.072 (0.065, 0.065)",AlloSure
0.84,"0.668 (0.667, 0.667)","0.930 (0.925, 0.925)","0.175 (0.169, 0.169)","0.947 (0.942, 0.942)","0.072 (0.066, 0.066)",AlloSure
0.85,"0.668 (0.667, 0.667)","0.931 (0.926, 0.926)","0.175 (0.169, 0.169)","0.948 (0.943, 0.943)","0.073 (0.068, 0.068)",AlloSure
0.86,"0.668 (0.667, 0.667)","0.932 (0.926, 0.926)","0.172 (0.158, 0.158)","0.949 (0.944, 0.944)","0.073 (0.062, 0.062)",AlloSure
0.87,"0.668 (0.667, 0.667)","0.933 (0.927, 0.927)","0.172 (0.158, 0.158)","0.950 (0.945, 0.945)","0.074 (0.063, 0.063)",AlloSure
0.88,"0.668 (0.667, 0.667)","0.933 (0.927, 0.927)","0.172 (0.158, 0.158)","0.950 (0.945, 0.945)","0.074 (0.063, 0.063)",AlloSure
0.89,"0.668 (0.667, 0.667)","0.934 (0.928, 0.928)","0.172 (0.158, 0.158)","0.951 (0.946, 0.946)","0.075 (0.064, 0.064)",AlloSure
0.9,"0.668 (0.667, 0.667)","0.934 (0.930, 0.930)","0.172 (0.158, 0.158)","0.951 (0.948, 0.948)","0.076 (0.066, 0.066)",AlloSure
0.91,"0.668 (0.667, 0.667)","0.935 (0.930, 0.930)","0.172 (0.158, 0.158)","0.952 (0.948, 0.948)","0.076 (0.067, 0.067)",AlloSure
0.92,"0.668 (0.667, 0.667)","0.935 (0.931, 0.931)","0.172 (0.158, 0.158)","0.952 (0.949, 0.949)","0.077 (0.068, 0.068)",AlloSure
0.93,"0.668 (0.667, 0.667)","0.936 (0.931, 0.931)","0.172 (0.158, 0.158)","0.953 (0.950, 0.950)","0.078 (0.068, 0.068)",AlloSure
0.9400000000000001,"0.668 (0.667, 0.667)","0.937 (0.933, 0.933)","0.172 (0.158, 0.158)","0.954 (0.951, 0.951)","0.079 (0.070, 0.070)",AlloSure
0.9500000000000001,"0.668 (0.667, 0.667)","0.937 (0.933, 0.933)","0.172 (0.158, 0.158)","0.954 (0.951, 0.951)","0.080 (0.070, 0.070)",AlloSure
0.96,"0.668 (0.667, 0.667)","0.938 (0.934, 0.934)","0.168 (0.158, 0.158)","0.955 (0.952, 0.952)","0.079 (0.071, 0.071)",AlloSure
0.97,"0.668 (0.667, 0.667)","0.938 (0.935, 0.935)","0.165 (0.154, 0.154)","0.956 (0.953, 0.953)","0.079 (0.073, 0.073)",AlloSure
0.98,"0.668 (0.667, 0.667)","0.939 (0.935, 0.935)","0.162 (0.154, 0.154)","0.956 (0.953, 0.953)","0.078 (0.073, 0.073)",AlloSure
0.99,"0.668 (0.667, 0.667)","0.939 (0.935, 0.935)","0.162 (0.154, 0.154)","0.957 (0.954, 0.954)","0.079 (0.074, 0.074)",AlloSure
1.0,"0.668 (0.667, 0.667)","0.940 (0.936, 0.936)","0.162 (0.154, 0.154)","0.957 (0.954, 0.954)","0.079 (0.074, 0.074)",AlloSure
1.01,"0.668 (0.667, 0.667)","0.940 (0.936, 0.936)","0.162 (0.154, 0.154)","0.957 (0.954, 0.954)","0.080 (0.075, 0.075)",AlloSure
0.0,"0.632 (0.608, 0.608)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.01,"0.632 (0.608, 0.608)","0.022 (0.021, 0.021)","0.996 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.02,"0.632 (0.608, 0.608)","0.392 (0.393, 0.393)","0.718 (0.696, 0.696)","0.384 (0.386, 0.386)","0.026 (0.024, 0.024)",Logistic Regression
0.03,"0.632 (0.608, 0.608)","0.949 (0.945, 0.945)","0.144 (0.123, 0.123)","0.967 (0.964, 0.964)","0.089 (0.074, 0.074)",Logistic Regression
0.04,"0.632 (0.608, 0.608)","0.965 (0.962, 0.962)","0.076 (0.053, 0.053)","0.985 (0.984, 0.984)","0.100 (0.061, 0.061)",Logistic Regression
0.05,"0.632 (0.608, 0.608)","0.969 (0.967, 0.967)","0.058 (0.036, 0.036)","0.990 (0.990, 0.990)","0.109 (0.083, 0.083)",Logistic Regression
0.06,"0.632 (0.608, 0.608)","0.972 (0.970, 0.970)","0.047 (0.031, 0.031)","0.993 (0.993, 0.993)","0.130 (0.133, 0.133)",Logistic Regression
0.07,"0.632 (0.608, 0.608)","0.973 (0.971, 0.971)","0.043 (0.018, 0.018)","0.994 (0.995, 0.995)","0.147 (0.091, 0.091)",Logistic Regression
0.08,"0.632 (0.608, 0.608)","0.974 (0.973, 0.973)","0.031 (0.018, 0.018)","0.995 (0.996, 0.996)","0.133 (0.048, 0.048)",Logistic Regression
0.09,"0.632 (0.608, 0.608)","0.975 (0.973, 0.973)","0.031 (0.018, 0.018)","0.996 (0.996, 0.996)","0.157 (0.071, 0.071)",Logistic Regression
0.1,"0.632 (0.608, 0.608)","0.975 (0.973, 0.973)","0.020 (0.000, 0.000)","0.997 (0.996, 0.996)","0.108 (0.000, 0.000)",Logistic Regression
0.11,"0.632 (0.608, 0.608)","0.976 (0.974, 0.974)","0.016 (0.000, 0.000)","0.997 (0.997, 0.997)","0.100 (0.000, 0.000)",Logistic Regression
0.12,"0.632 (0.608, 0.608)","0.976 (0.974, 0.974)","0.016 (0.000, 0.000)","0.998 (0.997, 0.997)","0.120 (0.000, 0.000)",Logistic Regression
0.13,"0.632 (0.608, 0.608)","0.976 (0.975, 0.975)","0.011 (0.000, 0.000)","0.998 (0.998, 0.998)","0.112 (0.000, 0.000)",Logistic Regression
0.14,"0.632 (0.608, 0.608)","0.976 (0.975, 0.975)","0.004 (0.000, 0.000)","0.998 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.15,"0.632 (0.608, 0.608)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.998 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.16,"0.632 (0.608, 0.608)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.17,"0.632 (0.608, 0.608)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.18,"0.632 (0.608, 0.608)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.19,"0.632 (0.608, 0.608)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.040 (0.000, 0.000)",Logistic Regression
0.2,"0.632 (0.608, 0.608)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.040 (0.000, 0.000)",Logistic Regression
0.21,"0.632 (0.608, 0.608)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.040 (0.000, 0.000)",Logistic Regression
0.22,"0.632 (0.608, 0.608)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.040 (0.000, 0.000)",Logistic Regression
0.23,"0.632 (0.608, 0.608)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.040 (0.000, 0.000)",Logistic Regression
0.24,"0.632 (0.608, 0.608)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.040 (0.000, 0.000)",Logistic Regression
0.25,"0.632 (0.608, 0.608)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.040 (0.000, 0.000)",Logistic Regression
0.26,"0.632 (0.608, 0.608)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.27,"0.632 (0.608, 0.608)","0.977 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.28,"0.632 (0.608, 0.608)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.29,"0.632 (0.608, 0.608)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.3,"0.632 (0.608, 0.608)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.31,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.32,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression
0.33,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression
0.34,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.35000000000000003,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.36,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.37,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.38,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.39,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.4,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.41000000000000003,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.42,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.43,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.44,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.45,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.46,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.47000000000000003,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.48,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.49,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.5,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.51,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.52,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.53,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.54,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.55,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.56,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.5700000000000001,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.58,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.59,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.6,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.61,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression
0.62,"0.632 (0.608, 0.608)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.63,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.64,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.65,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.66,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.67,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.68,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6900000000000001,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.7000000000000001,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.71,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.72,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.73,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.74,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.75,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.76,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.77,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.78,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.79,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.81,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8200000000000001,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8300000000000001,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.84,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.85,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.86,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.87,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.88,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.89,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.91,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.92,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.93,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9400000000000001,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9500000000000001,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.96,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.97,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.98,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.99,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.0,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.632 (0.608, 0.608)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.672 (0.666, 0.666)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.01,"0.672 (0.666, 0.666)","0.172 (0.170, 0.170)","0.859 (0.839, 0.839)","0.157 (0.155, 0.155)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.02,"0.672 (0.666, 0.666)","0.218 (0.216, 0.216)","0.819 (0.804, 0.804)","0.205 (0.203, 0.203)","0.023 (0.021, 0.021)",Logistic Regression w/ rej
0.03,"0.672 (0.666, 0.666)","0.940 (0.938, 0.938)","0.313 (0.288, 0.288)","0.955 (0.952, 0.952)","0.134 (0.140, 0.140)",Logistic Regression w/ rej
0.04,"0.672 (0.666, 0.666)","0.955 (0.952, 0.952)","0.276 (0.262, 0.262)","0.970 (0.969, 0.969)","0.172 (0.167, 0.167)",Logistic Regression w/ rej
0.05,"0.672 (0.666, 0.666)","0.959 (0.957, 0.957)","0.256 (0.232, 0.232)","0.975 (0.974, 0.974)","0.186 (0.181, 0.181)",Logistic Regression w/ rej
0.06,"0.672 (0.666, 0.666)","0.962 (0.959, 0.959)","0.252 (0.232, 0.232)","0.978 (0.977, 0.977)","0.202 (0.194, 0.194)",Logistic Regression w/ rej
0.07,"0.672 (0.666, 0.666)","0.964 (0.962, 0.962)","0.221 (0.205, 0.205)","0.981 (0.979, 0.979)","0.203 (0.185, 0.185)",Logistic Regression w/ rej
0.08,"0.672 (0.666, 0.666)","0.972 (0.970, 0.970)","0.116 (0.096, 0.096)","0.991 (0.990, 0.990)","0.227 (0.192, 0.192)",Logistic Regression w/ rej
0.09,"0.672 (0.666, 0.666)","0.974 (0.973, 0.973)","0.058 (0.053, 0.053)","0.995 (0.994, 0.994)","0.211 (0.167, 0.167)",Logistic Regression w/ rej
0.1,"0.672 (0.666, 0.666)","0.975 (0.973, 0.973)","0.036 (0.035, 0.035)","0.996 (0.995, 0.995)","0.178 (0.143, 0.143)",Logistic Regression w/ rej
0.11,"0.672 (0.666, 0.666)","0.976 (0.973, 0.973)","0.025 (0.018, 0.018)","0.997 (0.997, 0.997)","0.169 (0.111, 0.111)",Logistic Regression w/ rej
0.12,"0.672 (0.666, 0.666)","0.976 (0.973, 0.973)","0.022 (0.018, 0.018)","0.998 (0.997, 0.997)","0.178 (0.125, 0.125)",Logistic Regression w/ rej
0.13,"0.672 (0.666, 0.666)","0.976 (0.974, 0.974)","0.022 (0.018, 0.018)","0.998 (0.998, 0.998)","0.206 (0.167, 0.167)",Logistic Regression w/ rej
0.14,"0.672 (0.666, 0.666)","0.977 (0.974, 0.974)","0.022 (0.018, 0.018)","0.998 (0.998, 0.998)","0.225 (0.167, 0.167)",Logistic Regression w/ rej
