Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.17,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (0.999, 0.999)","0.100 (0.000, 0.000)",Model
0.18,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.19,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.2,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.21,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.22,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.23,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.24,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.25,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.26,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.27,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.28,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.29,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.3,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.31,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.32,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.33,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.34,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.35000000000000003,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.36,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.37,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.38,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.39,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.4,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.41000000000000003,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.42,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.43,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.44,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.45,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.46,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.47000000000000003,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.48,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.49,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.5,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.51,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.52,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.53,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.54,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.55,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.56,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.5700000000000001,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.58,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.59,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.6,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.61,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.62,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.63,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.64,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.65,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.66,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.67,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.68,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.6900000000000001,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.7000000000000001,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.71,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.72,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.73,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.74,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.75,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.76,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.77,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.78,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.79,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.8,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.81,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.8200000000000001,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.8300000000000001,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.84,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.85,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.86,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.87,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.88,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.89,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.9,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.91,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.92,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.93,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.9400000000000001,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.9500000000000001,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.96,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.97,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.98,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.99,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
1.0,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
1.01,"0.675 (0.661, 0.661)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.0,"0.662 (0.638, 0.638)","0.065 (0.063, 0.063)","0.976 (0.977, 0.977)","0.043 (0.043, 0.043)","0.023 (0.022, 0.022)",AlloSure
0.01,"0.662 (0.638, 0.638)","0.130 (0.128, 0.128)","0.936 (0.930, 0.930)","0.112 (0.110, 0.110)","0.024 (0.022, 0.022)",AlloSure
0.02,"0.662 (0.638, 0.638)","0.212 (0.199, 0.199)","0.903 (0.882, 0.882)","0.196 (0.184, 0.184)","0.026 (0.024, 0.024)",AlloSure
0.03,"0.662 (0.638, 0.638)","0.301 (0.293, 0.293)","0.872 (0.863, 0.863)","0.288 (0.281, 0.281)","0.028 (0.026, 0.026)",AlloSure
0.04,"0.662 (0.638, 0.638)","0.380 (0.381, 0.381)","0.777 (0.720, 0.720)","0.371 (0.371, 0.371)","0.028 (0.026, 0.026)",AlloSure
0.05,"0.662 (0.638, 0.638)","0.450 (0.448, 0.448)","0.746 (0.680, 0.680)","0.443 (0.440, 0.440)","0.030 (0.028, 0.028)",AlloSure
0.06,"0.662 (0.638, 0.638)","0.509 (0.502, 0.502)","0.696 (0.660, 0.660)","0.505 (0.496, 0.496)","0.032 (0.031, 0.031)",AlloSure
0.07,"0.662 (0.638, 0.638)","0.558 (0.549, 0.549)","0.676 (0.640, 0.640)","0.556 (0.544, 0.544)","0.034 (0.034, 0.034)",AlloSure
0.08,"0.662 (0.638, 0.638)","0.601 (0.587, 0.587)","0.625 (0.521, 0.521)","0.600 (0.584, 0.584)","0.035 (0.029, 0.029)",AlloSure
0.09,"0.662 (0.638, 0.638)","0.638 (0.624, 0.624)","0.598 (0.479, 0.479)","0.639 (0.621, 0.621)","0.037 (0.030, 0.030)",AlloSure
0.1,"0.662 (0.638, 0.638)","0.668 (0.653, 0.653)","0.573 (0.460, 0.460)","0.670 (0.651, 0.651)","0.039 (0.033, 0.033)",AlloSure
0.11,"0.662 (0.638, 0.638)","0.692 (0.685, 0.685)","0.565 (0.458, 0.458)","0.695 (0.684, 0.684)","0.041 (0.033, 0.033)",AlloSure
0.12,"0.662 (0.638, 0.638)","0.711 (0.705, 0.705)","0.553 (0.458, 0.458)","0.715 (0.705, 0.705)","0.043 (0.036, 0.036)",AlloSure
0.13,"0.662 (0.638, 0.638)","0.729 (0.725, 0.725)","0.545 (0.458, 0.458)","0.733 (0.725, 0.725)","0.045 (0.038, 0.038)",AlloSure
0.14,"0.662 (0.638, 0.638)","0.743 (0.743, 0.743)","0.516 (0.458, 0.458)","0.748 (0.745, 0.745)","0.045 (0.041, 0.041)",AlloSure
0.15,"0.662 (0.638, 0.638)","0.757 (0.755, 0.755)","0.505 (0.458, 0.458)","0.763 (0.758, 0.758)","0.047 (0.043, 0.043)",AlloSure
0.16,"0.662 (0.638, 0.638)","0.771 (0.767, 0.767)","0.498 (0.458, 0.458)","0.777 (0.771, 0.771)","0.049 (0.046, 0.046)",AlloSure
0.17,"0.662 (0.638, 0.638)","0.780 (0.774, 0.774)","0.479 (0.438, 0.438)","0.787 (0.778, 0.778)","0.049 (0.047, 0.047)",AlloSure
0.18,"0.662 (0.638, 0.638)","0.789 (0.783, 0.783)","0.454 (0.396, 0.396)","0.797 (0.788, 0.788)","0.049 (0.044, 0.044)",AlloSure
0.19,"0.662 (0.638, 0.638)","0.798 (0.792, 0.792)","0.442 (0.396, 0.396)","0.806 (0.798, 0.798)","0.050 (0.047, 0.047)",AlloSure
0.2,"0.662 (0.638, 0.638)","0.807 (0.804, 0.804)","0.438 (0.375, 0.375)","0.816 (0.809, 0.809)","0.052 (0.047, 0.047)",AlloSure
0.21,"0.662 (0.638, 0.638)","0.814 (0.809, 0.809)","0.402 (0.375, 0.375)","0.823 (0.818, 0.818)","0.050 (0.048, 0.048)",AlloSure
0.22,"0.662 (0.638, 0.638)","0.819 (0.812, 0.812)","0.381 (0.375, 0.375)","0.829 (0.822, 0.822)","0.049 (0.049, 0.049)",AlloSure
0.23,"0.662 (0.638, 0.638)","0.826 (0.820, 0.820)","0.378 (0.375, 0.375)","0.837 (0.831, 0.831)","0.051 (0.051, 0.051)",AlloSure
0.24,"0.662 (0.638, 0.638)","0.832 (0.823, 0.823)","0.371 (0.367, 0.367)","0.842 (0.834, 0.834)","0.052 (0.054, 0.054)",AlloSure
0.25,"0.662 (0.638, 0.638)","0.836 (0.826, 0.826)","0.367 (0.367, 0.367)","0.847 (0.838, 0.838)","0.053 (0.055, 0.055)",AlloSure
0.26,"0.662 (0.638, 0.638)","0.841 (0.829, 0.829)","0.360 (0.333, 0.333)","0.852 (0.843, 0.843)","0.053 (0.054, 0.054)",AlloSure
0.27,"0.662 (0.638, 0.638)","0.844 (0.834, 0.834)","0.352 (0.317, 0.317)","0.856 (0.848, 0.848)","0.054 (0.053, 0.053)",AlloSure
0.28,"0.662 (0.638, 0.638)","0.848 (0.839, 0.839)","0.352 (0.317, 0.317)","0.859 (0.853, 0.853)","0.055 (0.055, 0.055)",AlloSure
0.29,"0.662 (0.638, 0.638)","0.851 (0.843, 0.843)","0.345 (0.300, 0.300)","0.863 (0.857, 0.857)","0.055 (0.053, 0.053)",AlloSure
0.3,"0.662 (0.638, 0.638)","0.854 (0.847, 0.847)","0.337 (0.300, 0.300)","0.866 (0.861, 0.861)","0.055 (0.055, 0.055)",AlloSure
0.31,"0.662 (0.638, 0.638)","0.857 (0.851, 0.851)","0.337 (0.300, 0.300)","0.869 (0.866, 0.866)","0.056 (0.056, 0.056)",AlloSure
0.32,"0.662 (0.638, 0.638)","0.860 (0.855, 0.855)","0.333 (0.283, 0.283)","0.872 (0.870, 0.870)","0.057 (0.055, 0.055)",AlloSure
0.33,"0.662 (0.638, 0.638)","0.863 (0.859, 0.859)","0.329 (0.283, 0.283)","0.876 (0.875, 0.875)","0.058 (0.057, 0.057)",AlloSure
0.34,"0.662 (0.638, 0.638)","0.866 (0.861, 0.861)","0.325 (0.283, 0.283)","0.879 (0.877, 0.877)","0.059 (0.056, 0.056)",AlloSure
0.35000000000000003,"0.662 (0.638, 0.638)","0.868 (0.862, 0.862)","0.317 (0.283, 0.283)","0.881 (0.878, 0.878)","0.058 (0.057, 0.057)",AlloSure
0.36,"0.662 (0.638, 0.638)","0.872 (0.864, 0.864)","0.317 (0.283, 0.283)","0.885 (0.880, 0.880)","0.060 (0.058, 0.058)",AlloSure
0.37,"0.662 (0.638, 0.638)","0.874 (0.868, 0.868)","0.317 (0.283, 0.283)","0.887 (0.884, 0.884)","0.061 (0.059, 0.059)",AlloSure
0.38,"0.662 (0.638, 0.638)","0.876 (0.869, 0.869)","0.317 (0.283, 0.283)","0.889 (0.885, 0.885)","0.062 (0.060, 0.060)",AlloSure
0.39,"0.662 (0.638, 0.638)","0.879 (0.872, 0.872)","0.317 (0.283, 0.283)","0.892 (0.887, 0.887)","0.064 (0.061, 0.061)",AlloSure
0.4,"0.662 (0.638, 0.638)","0.880 (0.873, 0.873)","0.308 (0.283, 0.283)","0.894 (0.889, 0.889)","0.063 (0.060, 0.060)",AlloSure
0.41000000000000003,"0.662 (0.638, 0.638)","0.882 (0.875, 0.875)","0.308 (0.283, 0.283)","0.895 (0.891, 0.891)","0.064 (0.061, 0.061)",AlloSure
0.42,"0.662 (0.638, 0.638)","0.884 (0.876, 0.876)","0.308 (0.283, 0.283)","0.897 (0.892, 0.892)","0.065 (0.061, 0.061)",AlloSure
0.43,"0.662 (0.638, 0.638)","0.885 (0.878, 0.878)","0.308 (0.283, 0.283)","0.899 (0.894, 0.894)","0.066 (0.062, 0.062)",AlloSure
0.44,"0.662 (0.638, 0.638)","0.887 (0.880, 0.880)","0.304 (0.283, 0.283)","0.901 (0.896, 0.896)","0.067 (0.064, 0.064)",AlloSure
0.45,"0.662 (0.638, 0.638)","0.889 (0.882, 0.882)","0.281 (0.267, 0.267)","0.903 (0.898, 0.898)","0.063 (0.058, 0.058)",AlloSure
0.46,"0.662 (0.638, 0.638)","0.890 (0.884, 0.884)","0.281 (0.267, 0.267)","0.905 (0.900, 0.900)","0.064 (0.060, 0.060)",AlloSure
0.47000000000000003,"0.662 (0.638, 0.638)","0.893 (0.887, 0.887)","0.276 (0.267, 0.267)","0.907 (0.903, 0.903)","0.065 (0.061, 0.061)",AlloSure
0.48,"0.662 (0.638, 0.638)","0.894 (0.889, 0.889)","0.276 (0.267, 0.267)","0.909 (0.905, 0.905)","0.066 (0.062, 0.062)",AlloSure
0.49,"0.662 (0.638, 0.638)","0.895 (0.889, 0.889)","0.268 (0.250, 0.250)","0.910 (0.906, 0.906)","0.065 (0.062, 0.062)",AlloSure
0.5,"0.662 (0.638, 0.638)","0.896 (0.890, 0.890)","0.268 (0.250, 0.250)","0.911 (0.908, 0.908)","0.066 (0.063, 0.063)",AlloSure
0.51,"0.662 (0.638, 0.638)","0.897 (0.892, 0.892)","0.260 (0.250, 0.250)","0.912 (0.909, 0.909)","0.065 (0.063, 0.063)",AlloSure
0.52,"0.662 (0.638, 0.638)","0.899 (0.893, 0.893)","0.255 (0.250, 0.250)","0.914 (0.911, 0.911)","0.065 (0.064, 0.064)",AlloSure
0.53,"0.662 (0.638, 0.638)","0.901 (0.894, 0.894)","0.244 (0.217, 0.217)","0.916 (0.912, 0.912)","0.064 (0.061, 0.061)",AlloSure
0.54,"0.662 (0.638, 0.638)","0.902 (0.896, 0.896)","0.240 (0.217, 0.217)","0.917 (0.915, 0.915)","0.064 (0.062, 0.062)",AlloSure
0.55,"0.662 (0.638, 0.638)","0.904 (0.898, 0.898)","0.237 (0.200, 0.200)","0.919 (0.916, 0.916)","0.064 (0.060, 0.060)",AlloSure
0.56,"0.662 (0.638, 0.638)","0.905 (0.900, 0.900)","0.237 (0.200, 0.200)","0.921 (0.918, 0.918)","0.065 (0.062, 0.062)",AlloSure
0.5700000000000001,"0.662 (0.638, 0.638)","0.906 (0.902, 0.902)","0.237 (0.200, 0.200)","0.922 (0.920, 0.920)","0.066 (0.063, 0.063)",AlloSure
0.58,"0.662 (0.638, 0.638)","0.908 (0.903, 0.903)","0.237 (0.200, 0.200)","0.923 (0.921, 0.921)","0.067 (0.064, 0.064)",AlloSure
0.59,"0.662 (0.638, 0.638)","0.908 (0.903, 0.903)","0.232 (0.200, 0.200)","0.924 (0.922, 0.922)","0.067 (0.065, 0.065)",AlloSure
0.6,"0.662 (0.638, 0.638)","0.909 (0.904, 0.904)","0.225 (0.183, 0.183)","0.925 (0.923, 0.923)","0.065 (0.060, 0.060)",AlloSure
0.61,"0.662 (0.638, 0.638)","0.910 (0.905, 0.905)","0.225 (0.183, 0.183)","0.926 (0.924, 0.924)","0.066 (0.061, 0.061)",AlloSure
