Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.62,"0.661 (0.648, 0.648)","0.930 (0.922, 0.922)","0.165 (0.170, 0.170)","0.946 (0.937, 0.937)","0.062 (0.050, 0.050)",AlloSure
0.63,"0.661 (0.648, 0.648)","0.930 (0.923, 0.923)","0.165 (0.170, 0.170)","0.946 (0.937, 0.937)","0.063 (0.051, 0.051)",AlloSure
0.64,"0.661 (0.648, 0.648)","0.931 (0.924, 0.924)","0.161 (0.149, 0.149)","0.947 (0.938, 0.938)","0.062 (0.052, 0.052)",AlloSure
0.65,"0.661 (0.648, 0.648)","0.931 (0.925, 0.925)","0.161 (0.149, 0.149)","0.947 (0.938, 0.938)","0.062 (0.052, 0.052)",AlloSure
0.66,"0.661 (0.648, 0.648)","0.932 (0.925, 0.925)","0.155 (0.149, 0.149)","0.948 (0.939, 0.939)","0.060 (0.053, 0.053)",AlloSure
0.67,"0.661 (0.648, 0.648)","0.933 (0.926, 0.926)","0.155 (0.149, 0.149)","0.949 (0.941, 0.941)","0.061 (0.053, 0.053)",AlloSure
0.68,"0.661 (0.648, 0.648)","0.933 (0.927, 0.927)","0.155 (0.149, 0.149)","0.950 (0.941, 0.941)","0.062 (0.054, 0.054)",AlloSure
0.6900000000000001,"0.661 (0.648, 0.648)","0.934 (0.928, 0.928)","0.155 (0.149, 0.149)","0.951 (0.941, 0.941)","0.063 (0.055, 0.055)",AlloSure
0.7000000000000001,"0.661 (0.648, 0.648)","0.935 (0.929, 0.929)","0.155 (0.149, 0.149)","0.952 (0.942, 0.942)","0.064 (0.056, 0.056)",AlloSure
0.71,"0.661 (0.648, 0.648)","0.936 (0.931, 0.931)","0.155 (0.149, 0.149)","0.953 (0.944, 0.944)","0.066 (0.057, 0.057)",AlloSure
0.72,"0.661 (0.648, 0.648)","0.937 (0.931, 0.931)","0.152 (0.149, 0.149)","0.954 (0.945, 0.945)","0.066 (0.058, 0.058)",AlloSure
0.73,"0.661 (0.648, 0.648)","0.938 (0.933, 0.933)","0.152 (0.149, 0.149)","0.955 (0.946, 0.946)","0.067 (0.059, 0.059)",AlloSure
0.74,"0.661 (0.648, 0.648)","0.938 (0.933, 0.933)","0.149 (0.134, 0.134)","0.955 (0.946, 0.946)","0.066 (0.059, 0.059)",AlloSure
0.75,"0.661 (0.648, 0.648)","0.939 (0.934, 0.934)","0.149 (0.134, 0.134)","0.956 (0.947, 0.947)","0.067 (0.061, 0.061)",AlloSure
0.76,"0.661 (0.648, 0.648)","0.940 (0.935, 0.935)","0.149 (0.134, 0.134)","0.957 (0.948, 0.948)","0.068 (0.062, 0.062)",AlloSure
0.77,"0.661 (0.648, 0.648)","0.940 (0.936, 0.936)","0.144 (0.128, 0.128)","0.957 (0.948, 0.948)","0.067 (0.063, 0.063)",AlloSure
0.78,"0.661 (0.648, 0.648)","0.941 (0.937, 0.937)","0.144 (0.128, 0.128)","0.958 (0.949, 0.949)","0.067 (0.063, 0.063)",AlloSure
0.79,"0.661 (0.648, 0.648)","0.941 (0.937, 0.937)","0.144 (0.128, 0.128)","0.958 (0.950, 0.950)","0.068 (0.065, 0.065)",AlloSure
0.8,"0.661 (0.648, 0.648)","0.942 (0.937, 0.937)","0.144 (0.128, 0.128)","0.959 (0.950, 0.950)","0.069 (0.065, 0.065)",AlloSure
0.81,"0.661 (0.648, 0.648)","0.943 (0.937, 0.937)","0.144 (0.128, 0.128)","0.960 (0.951, 0.951)","0.070 (0.065, 0.065)",AlloSure
0.8200000000000001,"0.661 (0.648, 0.648)","0.943 (0.938, 0.938)","0.144 (0.128, 0.128)","0.960 (0.951, 0.951)","0.071 (0.066, 0.066)",AlloSure
0.8300000000000001,"0.661 (0.648, 0.648)","0.944 (0.939, 0.939)","0.144 (0.128, 0.128)","0.961 (0.952, 0.952)","0.072 (0.067, 0.067)",AlloSure
0.84,"0.661 (0.648, 0.648)","0.944 (0.939, 0.939)","0.144 (0.128, 0.128)","0.961 (0.953, 0.953)","0.073 (0.068, 0.068)",AlloSure
0.85,"0.661 (0.648, 0.648)","0.945 (0.939, 0.939)","0.144 (0.128, 0.128)","0.962 (0.954, 0.954)","0.074 (0.070, 0.070)",AlloSure
0.86,"0.661 (0.648, 0.648)","0.945 (0.940, 0.940)","0.141 (0.128, 0.128)","0.963 (0.955, 0.955)","0.073 (0.071, 0.071)",AlloSure
0.87,"0.661 (0.648, 0.648)","0.946 (0.940, 0.940)","0.141 (0.128, 0.128)","0.964 (0.956, 0.956)","0.075 (0.073, 0.073)",AlloSure
0.88,"0.661 (0.648, 0.648)","0.947 (0.940, 0.940)","0.141 (0.128, 0.128)","0.964 (0.957, 0.957)","0.075 (0.074, 0.074)",AlloSure
0.89,"0.661 (0.648, 0.648)","0.947 (0.941, 0.941)","0.141 (0.128, 0.128)","0.964 (0.957, 0.957)","0.077 (0.074, 0.074)",AlloSure
0.9,"0.661 (0.648, 0.648)","0.947 (0.942, 0.942)","0.141 (0.128, 0.128)","0.965 (0.957, 0.957)","0.077 (0.074, 0.074)",AlloSure
0.91,"0.661 (0.648, 0.648)","0.948 (0.942, 0.942)","0.141 (0.128, 0.128)","0.965 (0.958, 0.958)","0.078 (0.075, 0.075)",AlloSure
0.92,"0.661 (0.648, 0.648)","0.948 (0.943, 0.943)","0.141 (0.128, 0.128)","0.965 (0.958, 0.958)","0.079 (0.076, 0.076)",AlloSure
0.93,"0.661 (0.648, 0.648)","0.949 (0.944, 0.944)","0.141 (0.128, 0.128)","0.966 (0.959, 0.959)","0.080 (0.078, 0.078)",AlloSure
0.9400000000000001,"0.661 (0.648, 0.648)","0.949 (0.944, 0.944)","0.141 (0.128, 0.128)","0.967 (0.960, 0.960)","0.081 (0.078, 0.078)",AlloSure
0.9500000000000001,"0.661 (0.648, 0.648)","0.950 (0.944, 0.944)","0.141 (0.128, 0.128)","0.967 (0.960, 0.960)","0.083 (0.078, 0.078)",AlloSure
0.96,"0.661 (0.648, 0.648)","0.950 (0.945, 0.945)","0.134 (0.128, 0.128)","0.968 (0.961, 0.961)","0.080 (0.080, 0.080)",AlloSure
0.97,"0.661 (0.648, 0.648)","0.950 (0.945, 0.945)","0.130 (0.106, 0.106)","0.968 (0.961, 0.961)","0.078 (0.075, 0.075)",AlloSure
0.98,"0.661 (0.648, 0.648)","0.951 (0.945, 0.945)","0.127 (0.106, 0.106)","0.968 (0.962, 0.962)","0.077 (0.075, 0.075)",AlloSure
0.99,"0.661 (0.648, 0.648)","0.951 (0.946, 0.946)","0.127 (0.106, 0.106)","0.969 (0.962, 0.962)","0.078 (0.076, 0.076)",AlloSure
1.0,"0.661 (0.648, 0.648)","0.951 (0.946, 0.946)","0.127 (0.106, 0.106)","0.969 (0.962, 0.962)","0.079 (0.077, 0.077)",AlloSure
1.01,"0.661 (0.648, 0.648)","0.952 (0.946, 0.946)","0.127 (0.106, 0.106)","0.969 (0.962, 0.962)","0.079 (0.077, 0.077)",AlloSure
20.0,"0.577 (0.513, 0.513)","0.110 (0.106, 0.106)","0.911 (0.897, 0.897)","0.093 (0.094, 0.094)","0.021 (0.017, 0.017)",AlloMap
21.0,"0.577 (0.513, 0.513)","0.128 (0.128, 0.128)","0.876 (0.866, 0.866)","0.112 (0.113, 0.113)","0.021 (0.016, 0.016)",AlloMap
22.0,"0.577 (0.513, 0.513)","0.149 (0.147, 0.147)","0.860 (0.846, 0.846)","0.134 (0.131, 0.131)","0.021 (0.016, 0.016)",AlloMap
23.0,"0.577 (0.513, 0.513)","0.174 (0.166, 0.166)","0.849 (0.846, 0.846)","0.160 (0.151, 0.151)","0.021 (0.017, 0.017)",AlloMap
24.0,"0.577 (0.513, 0.513)","0.199 (0.198, 0.198)","0.834 (0.806, 0.806)","0.185 (0.184, 0.184)","0.021 (0.018, 0.018)",AlloMap
25.0,"0.577 (0.513, 0.513)","0.229 (0.223, 0.223)","0.827 (0.806, 0.806)","0.216 (0.211, 0.211)","0.022 (0.018, 0.018)",AlloMap
26.0,"0.577 (0.513, 0.513)","0.266 (0.264, 0.264)","0.791 (0.761, 0.761)","0.255 (0.254, 0.254)","0.022 (0.019, 0.019)",AlloMap
27.0,"0.577 (0.513, 0.513)","0.309 (0.310, 0.310)","0.757 (0.731, 0.731)","0.300 (0.301, 0.301)","0.022 (0.020, 0.020)",AlloMap
28.0,"0.577 (0.513, 0.513)","0.359 (0.356, 0.356)","0.725 (0.657, 0.657)","0.351 (0.349, 0.349)","0.023 (0.020, 0.020)",AlloMap
29.0,"0.577 (0.513, 0.513)","0.417 (0.415, 0.415)","0.680 (0.597, 0.597)","0.411 (0.410, 0.410)","0.023 (0.022, 0.022)",AlloMap
30.0,"0.577 (0.513, 0.513)","0.476 (0.473, 0.473)","0.651 (0.561, 0.561)","0.472 (0.470, 0.470)","0.025 (0.023, 0.023)",AlloMap
31.0,"0.577 (0.513, 0.513)","0.547 (0.537, 0.537)","0.583 (0.507, 0.507)","0.546 (0.538, 0.538)","0.026 (0.022, 0.022)",AlloMap
32.0,"0.577 (0.513, 0.513)","0.613 (0.604, 0.604)","0.518 (0.463, 0.463)","0.615 (0.608, 0.608)","0.027 (0.025, 0.025)",AlloMap
33.0,"0.577 (0.513, 0.513)","0.684 (0.682, 0.682)","0.462 (0.418, 0.418)","0.689 (0.686, 0.686)","0.030 (0.027, 0.027)",AlloMap
34.0,"0.577 (0.513, 0.513)","0.754 (0.750, 0.750)","0.353 (0.358, 0.358)","0.762 (0.759, 0.759)","0.030 (0.025, 0.025)",AlloMap
35.0,"0.577 (0.513, 0.513)","0.821 (0.824, 0.824)","0.272 (0.254, 0.254)","0.833 (0.833, 0.833)","0.033 (0.029, 0.029)",AlloMap
36.0,"0.577 (0.513, 0.513)","0.880 (0.878, 0.878)","0.198 (0.191, 0.191)","0.895 (0.895, 0.895)","0.038 (0.038, 0.038)",AlloMap
37.0,"0.577 (0.513, 0.513)","0.928 (0.922, 0.922)","0.111 (0.104, 0.104)","0.945 (0.943, 0.943)","0.041 (0.038, 0.038)",AlloMap
38.0,"0.577 (0.513, 0.513)","0.965 (0.961, 0.961)","0.044 (0.035, 0.035)","0.985 (0.984, 0.984)","0.058 (0.054, 0.054)",AlloMap
39.0,"0.577 (0.513, 0.513)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",AlloMap
0.0,"0.626 (0.585, 0.585)","0.021 (0.017, 0.017)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.021 (0.017, 0.017)",Logistic Regression
0.01,"0.626 (0.585, 0.585)","0.021 (0.017, 0.017)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.021 (0.017, 0.017)",Logistic Regression
0.02,"0.626 (0.585, 0.585)","0.475 (0.460, 0.460)","0.667 (0.612, 0.612)","0.471 (0.457, 0.457)","0.026 (0.022, 0.022)",Logistic Regression
0.03,"0.626 (0.585, 0.585)","0.960 (0.956, 0.956)","0.088 (0.065, 0.065)","0.979 (0.975, 0.975)","0.085 (0.062, 0.062)",Logistic Regression
0.04,"0.626 (0.585, 0.585)","0.970 (0.963, 0.963)","0.052 (0.043, 0.043)","0.989 (0.988, 0.988)","0.093 (0.077, 0.077)",Logistic Regression
0.05,"0.626 (0.585, 0.585)","0.973 (0.967, 0.967)","0.046 (0.032, 0.032)","0.993 (0.992, 0.992)","0.111 (0.091, 0.091)",Logistic Regression
0.06,"0.626 (0.585, 0.585)","0.975 (0.969, 0.969)","0.036 (0.015, 0.015)","0.995 (0.995, 0.995)","0.123 (0.077, 0.077)",Logistic Regression
0.07,"0.626 (0.585, 0.585)","0.976 (0.970, 0.970)","0.036 (0.015, 0.015)","0.996 (0.996, 0.996)","0.156 (0.091, 0.091)",Logistic Regression
0.08,"0.626 (0.585, 0.585)","0.976 (0.971, 0.971)","0.029 (0.000, 0.000)","0.997 (0.996, 0.996)","0.130 (0.000, 0.000)",Logistic Regression
0.09,"0.626 (0.585, 0.585)","0.977 (0.972, 0.972)","0.029 (0.000, 0.000)","0.997 (0.997, 0.997)","0.145 (0.000, 0.000)",Logistic Regression
0.1,"0.626 (0.585, 0.585)","0.977 (0.972, 0.972)","0.029 (0.000, 0.000)","0.997 (0.997, 0.997)","0.150 (0.000, 0.000)",Logistic Regression
0.11,"0.626 (0.585, 0.585)","0.977 (0.972, 0.972)","0.016 (0.000, 0.000)","0.998 (0.997, 0.997)","0.123 (0.000, 0.000)",Logistic Regression
0.12,"0.626 (0.585, 0.585)","0.977 (0.972, 0.972)","0.011 (0.000, 0.000)","0.998 (0.997, 0.997)","0.076 (0.000, 0.000)",Logistic Regression
0.13,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.011 (0.000, 0.000)","0.998 (0.997, 0.997)","0.111 (0.000, 0.000)",Logistic Regression
0.14,"0.626 (0.585, 0.585)","0.978 (0.972, 0.972)","0.004 (0.000, 0.000)","0.998 (0.998, 0.998)","0.067 (0.000, 0.000)",Logistic Regression
0.15,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.16,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.17,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.18,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.19,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.2,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.21,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.22,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.23,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.24,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.25,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.26,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.27,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.28,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.29,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.3,"0.626 (0.585, 0.585)","0.978 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.31,"0.626 (0.585, 0.585)","0.979 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.32,"0.626 (0.585, 0.585)","0.979 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.33,"0.626 (0.585, 0.585)","0.979 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.34,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.35000000000000003,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.36,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.37,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.38,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.39,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.4,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.41000000000000003,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.42,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.43,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.44,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.45,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.46,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.47000000000000003,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.48,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.49,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.5,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.51,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.52,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.53,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.54,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.55,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.56,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.5700000000000001,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.58,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.59,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.61,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.62,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.63,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.64,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.65,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.66,"0.626 (0.585, 0.585)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.67,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.68,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6900000000000001,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.7000000000000001,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.71,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.72,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.73,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.74,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.75,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.76,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.77,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.78,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.79,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.81,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8200000000000001,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8300000000000001,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.84,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.85,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.86,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.87,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.88,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.89,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.91,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.92,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.93,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9400000000000001,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9500000000000001,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.96,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.97,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.98,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
